time_iso,mag,class,id,longitude,latitude
2003-02-28 12:51:58+00:00,5.2,intraarc,44837,-69.175,-30.618
2003-03-12 09:27:16+00:00,5.0,forearc,45006,-69.625,-21.219
2003-05-05 11:06:34+00:00,4.7,forearc,45689,-70.285,-19.301
2003-06-11 05:30:48+00:00,5.0,forearc,46256,-70.183,-28.204
2003-06-13 17:24:11+00:00,4.7,forearc,46279,-66.252,-22.161
2003-08-23 08:11:57+00:00,4.8,intraarc,47747,-72.143,-40.546
2003-08-26 21:11:45+00:00,5.7,forearc,47782,-70.56,-17.28
2003-09-07 22:39:30+00:00,5.4,forearc,47958,-71.718,-30.723
2003-09-12 16:49:52+00:00,5.2,unclassified,48025,-75.665,-51.593
2003-09-14 12:37:12+00:00,4.8,unclassified,48052,-74.628,-46.772
2003-09-19 01:44:15+00:00,5.2,forearc,48119,-70.227,-17.941
2003-09-23 13:00:16+00:00,5.2,unclassified,48181,-66.602,-25.101
2003-09-28 16:06:08+00:00,4.8,unclassified,48241,-72.812,-53.021
2003-10-20 19:13:55+00:00,5.4,forearc,48525,-69.874,-18.596
2003-11-01 03:19:11+00:00,5.1,unclassified,48707,-68.18,-35.48
2003-11-04 05:23:55+00:00,4.7,unclassified,48762,-65.083,-26.797
2003-11-18 18:01:37+00:00,5.2,unclassified,48907,-67.289,-35.441
2003-12-22 01:54:40+00:00,4.8,intraarc,49312,-69.495,-31.791
2004-01-03 07:23:58+00:00,4.9,intraarc,49450,-69.051,-25.099
2004-01-27 23:02:30+00:00,5.2,unclassified,49709,-68.673,-30.365
2004-02-28 00:54:11+00:00,4.7,unclassified,50075,-68.031,-31.029
2004-03-06 07:53:21+00:00,5.2,unclassified,50156,-67.366,-31.621
2004-03-10 15:08:59+00:00,4.8,unclassified,50192,-68.471,-29.701
2004-03-17 16:49:49+00:00,5.1,unclassified,50271,-66.75,-31.99
2004-03-19 06:01:58+00:00,5.1,forearc,50299,-70.421,-20.569
2004-04-15 21:39:23+00:00,5.3,unclassified,50601,-67.55,-30.35
2004-05-07 02:05:07+00:00,5.3,unclassified,50874,-66.888,-28.079
2004-05-08 14:53:42+00:00,4.7,forearc,50894,-66.655,-24.035
2004-05-24 20:02:00+00:00,4.8,intraarc,51109,-71.391,-41.49
2004-05-24 20:02:07+00:00,4.8,intraarc,51110,-71.781,-41.154
2004-06-01 17:04:59+00:00,5.0,unclassified,51207,-68.23,-32.23
2004-06-15 11:16:32+00:00,6.1,forearc,51348,-73.155,-38.854
2004-06-17 07:43:43+00:00,4.9,unclassified,51379,-66.626,-24.201
2004-06-24 10:22:48+00:00,5.3,forearc,51457,-71.025,-18.25
2004-07-20 07:11:53+00:00,4.9,intraarc,51747,-69.451,-31.811
2004-07-23 12:13:18+00:00,4.8,forearc,51778,-70.472,-18.41
2004-07-30 08:32:06+00:00,4.8,unclassified,51848,-67.587,-17.283
2004-08-05 13:23:22+00:00,4.7,forearc,51895,-69.842,-18.271
2004-08-28 13:41:35+00:00,6.5,intraarc,52159,-70.36,-35.21
2004-08-30 16:08:18+00:00,5.1,unclassified,52311,-72.1,-50.65
2004-08-31 01:40:07+00:00,4.8,unclassified,52360,-72.703,-50.696
2004-09-07 11:53:11+00:00,6.1,unclassified,52478,-65.79,-28.91
2004-09-07 12:56:40+00:00,4.8,forearc,52484,-70.667,-28.331
2004-09-07 16:18:52+00:00,4.9,unclassified,52483,-72.53,-51.05
2004-09-10 10:44:16+00:00,5.3,forearc,52556,-73.24,-38.06
2004-09-12 14:24:39+00:00,5.3,intraarc,52575,-70.15,-34.31
2004-09-23 18:52:14+00:00,5.2,forearc,52720,-69.152,-25.035
2004-09-29 11:25:05+00:00,4.8,intraarc,52810,-70.121,-33.379
2004-10-12 15:31:35+00:00,4.7,unclassified,52982,-66.525,-29.804
2004-10-15 23:25:27+00:00,4.7,unclassified,53018,-65.161,-26.896
2004-10-19 05:15:06+00:00,5.1,forearc,53065,-72.23,-16.41
2004-10-23 23:16:11+00:00,5.7,unclassified,53135,-67.162,-29.256
2004-10-29 08:55:39+00:00,5.0,unclassified,53208,-67.135,-30.51
2004-10-29 08:55:43+00:00,4.8,unclassified,53209,-67.56,-30.81
2004-12-15 10:44:23+00:00,4.8,intraarc,53812,-67.22,-24.438
2004-12-17 19:11:09+00:00,4.9,unclassified,53841,-68.782,-33.407
2004-12-27 13:29:43+00:00,5.0,forearc,53955,-69.749,-27.047
2004-12-29 03:03:06+00:00,5.4,unclassified,53983,-68.398,-29.094
2005-01-04 11:22:05+00:00,4.7,forearc,54058,-72.367,-35.889
2005-01-20 15:11:28+00:00,5.2,forearc,54234,-74.313,-42.653
2005-01-30 14:59:21+00:00,4.8,forearc,54359,-70.524,-20.257
2005-02-08 04:47:50+00:00,5.2,unclassified,54445,-66.331,-33.442
2005-02-08 04:47:52+00:00,4.7,unclassified,54446,-66.6,-33.08
2005-02-23 00:29:17+00:00,4.7,forearc,54614,-66.631,-24.215
2005-03-05 20:27:18+00:00,4.7,unclassified,54711,-68.814,-31.644
2005-03-05 20:45:02+00:00,4.9,unclassified,54709,-68.053,-28.313
2005-03-30 11:51:31+00:00,4.8,forearc,55010,-71.398,-30.553
2005-04-02 13:01:10+00:00,5.4,forearc,55047,-70.757,-25.217
2005-04-12 07:51:32+00:00,4.8,unclassified,55188,-66.38,-31.01
2005-04-20 10:40:46+00:00,5.3,forearc,55288,-71.414,-17.673
2005-04-21 19:56:10+00:00,4.7,forearc,55312,-71.83,-30.819
2005-06-05 01:54:05+00:00,4.8,forearc,55828,-73.003,-35.499
2005-06-20 06:32:10+00:00,4.8,unclassified,56070,-68.31,-32.85
2005-06-21 08:36:49+00:00,4.8,forearc,56112,-69.933,-22.606
2005-07-05 11:12:16+00:00,4.9,unclassified,56353,-72.13,-51.08
2005-07-05 11:12:17+00:00,5.1,unclassified,56352,-72.085,-50.653
2005-07-22 09:13:35+00:00,4.7,forearc,56613,-70.44,-17.44
2005-08-13 16:51:29+00:00,5.2,forearc,56959,-70.254,-16.72
2005-08-23 08:44:17+00:00,5.2,forearc,57083,-73.87,-42.303
2005-08-23 19:14:08+00:00,5.0,unclassified,57084,-68.938,-32.74
2005-08-23 19:14:09+00:00,4.8,intraarc,57085,-69.14,-32.93
2005-09-02 21:09:05+00:00,4.9,unclassified,57230,-66.979,-32.044
2005-09-30 05:50:13+00:00,4.9,unclassified,57662,-67.105,-31.669
2005-10-01 18:45:31+00:00,5.0,intraarc,57684,-68.648,-23.004
2005-10-01 22:19:51+00:00,5.3,forearc,57683,-70.7,-16.86
2005-10-05 10:59:08+00:00,5.3,unclassified,57765,-65.417,-27.228
2005-10-22 13:14:43+00:00,4.7,intraarc,58022,-68.482,-23.839
2005-10-25 07:40:19+00:00,5.3,forearc,58078,-69.99,-19.322
2005-11-06 13:43:47+00:00,4.7,intraarc,58222,-70.393,-32.823
2005-11-13 20:49:07+00:00,5.0,forearc,58311,-71.246,-16.479
2005-12-01 10:50:07+00:00,4.7,forearc,58525,-71.02,-17.195
2006-01-08 05:22:33+00:00,5.1,unclassified,59026,-68.623,-33.83
2006-01-09 23:56:53+00:00,5.0,unclassified,59062,-69.274,-54.292
2006-01-23 05:22:42+00:00,5.2,intraarc,59264,-67.055,-24.322
2006-02-11 11:49:40+00:00,5.2,unclassified,59540,-67.625,-32.415
2006-05-05 08:06:41+00:00,5.0,forearc,60888,-71.199,-27.291
2006-05-13 09:42:51+00:00,4.8,forearc,61085,-71.137,-18.383
2006-05-17 23:40:32+00:00,5.2,unclassified,61164,-67.565,-28.425
2006-05-20 16:52:37+00:00,4.8,forearc,61213,-68.982,-23.546
2006-06-09 13:39:44+00:00,5.1,intraarc,61507,-69.418,-30.819
2006-07-17 08:56:29+00:00,4.9,intraarc,62082,-72.262,-40.465
2006-08-05 14:03:50+00:00,5.6,unclassified,62355,-68.86,-33.2
2006-09-05 13:03:17+00:00,4.9,intraarc,62830,-68.701,-26.195
2006-09-11 09:08:48+00:00,4.9,forearc,62910,-71.251,-17.782
2006-09-28 20:37:34+00:00,4.7,forearc,63227,-69.24,-19.52
2006-09-29 08:27:27+00:00,4.9,unclassified,63246,-67.271,-31.007
2006-10-06 17:21:15+00:00,4.8,unclassified,63360,-68.153,-29.128
2006-10-08 18:43:18+00:00,4.8,forearc,63388,-72.179,-36.466
2006-10-24 15:59:04+00:00,4.7,forearc,63750,-69.974,-25.441
2006-12-17 05:52:34+00:00,5.0,unclassified,64539,-72.471,-50.542
2006-12-31 14:55:06+00:00,5.5,intraarc,64738,-71.4,-38.04
2007-01-28 02:53:16+00:00,5.2,intraarc,65126,-73.69,-45.39
2007-01-31 08:06:15+00:00,5.2,intraarc,65159,-72.327,-45.194
2007-02-05 03:17:01+00:00,5.1,intraarc,65239,-68.641,-19.827
2007-02-22 01:15:47+00:00,5.2,unclassified,65450,-68.721,-31.798
2007-02-25 01:42:05+00:00,4.7,unclassified,65488,-67.69,-29.588
2007-03-08 07:23:53+00:00,5.1,forearc,65630,-66.406,-23.195
2007-03-23 19:26:48+00:00,5.0,intraarc,65833,-70.054,-34.163
2007-03-24 19:13:54+00:00,5.5,forearc,65851,-70.48,-19.85
2007-03-27 01:01:29+00:00,4.9,unclassified,65900,-68.211,-56.827
2007-03-27 01:59:25+00:00,4.8,intraarc,65901,-67.85,-23.208
2007-03-30 16:02:13+00:00,5.0,forearc,65970,-71.996,-31.606
2007-04-06 14:08:57+00:00,5.2,forearc,66101,-71.224,-16.908
2007-04-09 02:27:11+00:00,4.7,forearc,66183,-71.754,-16.909
2007-04-09 19:01:23+00:00,4.8,forearc,66182,-71.897,-30.834
2007-04-21 17:53:48+00:00,6.24,intraarc,66379,-72.95,-45.48
2007-04-22 08:56:42+00:00,4.7,intraarc,66395,-68.713,-21.384
2007-04-22 10:22:03+00:00,5.6,forearc,66391,-71.451,-32.404
2007-04-26 05:26:54+00:00,4.8,forearc,66461,-66.4,-24.097
2007-05-26 04:26:34+00:00,4.7,forearc,66898,-74.088,-41.96
2007-05-27 05:17:52+00:00,4.7,forearc,66918,-70.661,-16.025
2007-07-11 20:41:31+00:00,4.9,unclassified,67491,-65.368,-24.887
2007-07-17 18:32:19+00:00,4.8,unclassified,67574,-67.478,-31.403
2007-07-30 08:20:30+00:00,5.3,forearc,67747,-70.623,-17.185
2007-08-14 17:15:39+00:00,4.8,forearc,67959,-69.793,-17.217
2007-08-17 23:05:59+00:00,4.8,forearc,68012,-70.126,-17.008
2007-08-20 21:52:40+00:00,4.8,intraarc,68055,-71.913,-40.439
2007-08-27 05:40:32+00:00,5.0,forearc,68127,-71.824,-16.289
2007-09-02 23:53:30+00:00,5.3,unclassified,68180,-67.469,-31.869
2007-09-24 19:06:39+00:00,5.1,intraarc,68501,-68.71,-19.46
2007-10-02 15:33:00+00:00,5.1,forearc,68623,-70.311,-25.966
2007-10-04 00:03:23+00:00,4.7,forearc,68651,-70.261,-27.876
2007-10-15 21:39:12+00:00,5.5,unclassified,68783,-74.958,-46.128
2007-10-22 21:17:47+00:00,5.2,unclassified,68854,-65.873,-28.299
2007-10-30 17:57:59+00:00,5.0,intraarc,68975,-68.995,-20.132
2007-11-10 11:48:37+00:00,5.0,intraarc,69096,-72.267,-45.797
2007-11-14 15:49:47+00:00,5.0,forearc,69140,-70.241,-22.916
2007-11-14 19:26:25+00:00,4.7,forearc,69147,-69.62,-22.419
2007-11-17 17:54:37+00:00,5.9,forearc,69256,-70.92,-23.06
2007-12-04 19:56:58+00:00,5.5,forearc,69816,-70.213,-17.563
2008-01-15 22:52:33+00:00,5.0,forearc,70685,-69.75,-23.256
2008-01-17 04:52:54+00:00,4.7,intraarc,70712,-70.562,-35.17
2008-02-20 12:21:33+00:00,5.0,intraarc,71292,-71.774,-40.26
2008-03-29 01:34:34+00:00,4.9,forearc,71955,-74.069,-43.028
2008-03-30 18:13:57+00:00,4.9,forearc,71981,-69.89,-25.892
2008-04-18 02:17:15+00:00,4.9,forearc,72360,-72.361,-35.989
2008-05-02 05:51:27+00:00,5.2,intraarc,72579,-72.65,-42.93
2008-05-02 22:13:33+00:00,4.8,forearc,72583,-73.11,-42.804
2008-05-28 18:16:13+00:00,5.5,intraarc,72999,-72.508,-42.054
2008-06-15 01:27:49+00:00,4.8,intraarc,73262,-68.633,-22.224
2008-07-13 17:33:54+00:00,5.2,intraarc,73694,-68.214,-21.694
2008-07-15 19:17:44+00:00,5.1,forearc,73734,-70.228,-22.608
2008-07-17 08:35:01+00:00,4.9,intraarc,73780,-68.812,-20.572
2008-09-03 04:34:06+00:00,4.9,unclassified,74506,-67.934,-31.954
2008-09-10 16:12:11+00:00,5.75,forearc,74662,-69.56,-20.41
2008-11-03 04:46:33+00:00,4.9,intraarc,75847,-69.279,-18.542
2008-11-16 19:12:45+00:00,5.3,intraarc,76110,-72.439,-43.548
2008-12-08 17:42:50+00:00,4.7,forearc,76532,-65.825,-22.729
2009-01-01 23:10:03+00:00,5.1,unclassified,77010,-66.695,-23.979
2009-02-06 08:58:32+00:00,4.8,intraarc,77541,-68.788,-28.459
2009-03-12 08:57:14+00:00,5.1,unclassified,78107,-67.014,-32.526
2009-04-17 02:17:55+00:00,5.4,forearc,78761,-70.408,-19.515
2009-05-01 10:43:37+00:00,5.4,forearc,79017,-69.27,-19.568
2009-05-24 12:52:12+00:00,5.1,intraarc,79476,-72.41,-42.82
2009-06-02 03:52:21+00:00,5.2,unclassified,79629,-69.028,-32.772
2009-06-02 03:52:22+00:00,4.8,intraarc,79632,-69.129,-32.695
2009-07-11 21:16:01+00:00,4.9,unclassified,80288,-66.246,-17.189
2009-07-16 09:54:51+00:00,4.7,forearc,80355,-65.927,-28.334
2009-07-25 07:20:21+00:00,4.8,forearc,80471,-73.006,-38.249
2009-09-05 02:51:08+00:00,4.7,unclassified,81092,-67.857,-32.048
2009-09-11 08:10:05+00:00,5.0,forearc,81178,-72.72,-16.463
2009-11-06 03:37:42+00:00,4.9,unclassified,81968,-69.534,-54.083
2009-11-22 22:07:48+00:00,5.9,forearc,82169,-74.967,-39.634
2010-01-12 08:02:23+00:00,4.9,intraarc,82833,-69.223,-19.076
2010-01-19 17:28:21+00:00,5.2,unclassified,82896,-65.74,-27.71
2010-01-20 13:23:16+00:00,5.2,intraarc,82908,-69.394,-31.172
2010-02-03 18:03:00+00:00,4.9,forearc,83071,-69.418,-21.53
2010-02-27 06:51:14+00:00,6.1,intraarc,83400,-69.211,-31.68
2010-02-27 07:14:46+00:00,5.3,forearc,83476,-72.136,-36.72
2010-02-27 08:52:05+00:00,5.2,forearc,83487,-71.745,-35.003
2010-02-27 09:25:19+00:00,5.3,intraarc,83479,-71.837,-37.701
2010-02-27 12:41:45+00:00,5.2,intraarc,83489,-70.048,-31.231
2010-02-27 13:26:52+00:00,4.9,forearc,83549,-71.223,-35.064
2010-02-27 13:54:02+00:00,5.4,forearc,83472,-71.843,-33.481
2010-02-27 14:06:45+00:00,5.3,forearc,83481,-72.656,-37.162
2010-02-27 14:19:57+00:00,5.2,forearc,83496,-73.204,-37.381
2010-02-27 15:22:54+00:00,5.4,forearc,83468,-71.529,-35.455
2010-02-27 15:45:43+00:00,6.3,unclassified,83394,-65.59,-24.91
2010-02-27 17:24:31+00:00,6.2,forearc,83398,-73.144,-36.451
2010-02-28 02:35:16+00:00,4.9,forearc,83826,-70.703,-31.36
2010-02-28 07:36:28+00:00,5.2,forearc,83777,-72.965,-37.775
2010-02-28 08:15:03+00:00,5.2,unclassified,83778,-68.506,-33.61
2010-03-01 02:44:45+00:00,5.6,forearc,84045,-72.75,-35.22
2010-03-01 07:01:37+00:00,4.7,intraarc,84110,-70.492,-33.751
2010-03-01 15:42:57+00:00,5.2,forearc,84061,-72.167,-36.041
2010-03-02 02:09:37+00:00,5.1,intraarc,84268,-71.47,-39.86
2010-03-02 16:28:12+00:00,5.2,forearc,84265,-72.014,-35.61
2010-03-02 21:56:42+00:00,5.4,intraarc,84252,-69.148,-30.358
2010-03-04 10:53:54+00:00,5.4,intraarc,84561,-69.919,-35.869
2010-03-05 01:06:30+00:00,4.7,forearc,84709,-70.67,-28.419
2010-03-05 04:16:19+00:00,5.1,intraarc,84691,-70.216,-34.994
2010-03-05 16:46:52+00:00,5.5,forearc,84680,-73.711,-36.845
2010-03-06 10:48:13+00:00,5.2,forearc,84791,-73.24,-38.331
2010-03-07 23:49:26+00:00,5.0,intraarc,84914,-70.915,-35.596
2010-03-08 16:49:50+00:00,5.1,forearc,85028,-71.764,-32.676
2010-03-08 17:03:22+00:00,5.8,unclassified,85007,-66.84,-25.94
2010-03-10 10:56:30+00:00,5.2,forearc,85224,-73.223,-35.849
2010-03-11 14:55:35+00:00,7.0,forearc,85308,-71.79,-34.32
2010-03-12 11:02:13+00:00,5.2,forearc,85443,-72.385,-38.124
2010-03-13 01:56:11+00:00,5.1,unclassified,85583,-67.67,-34.787
2010-03-13 16:33:16+00:00,5.3,intraarc,85575,-69.708,-34.137
2010-03-17 17:38:34+00:00,5.4,intraarc,85952,-72.507,-43.999
2010-03-17 17:38:37+00:00,5.4,intraarc,85953,-73.03,-44.36
2010-03-20 06:29:24+00:00,4.8,forearc,86220,-73.471,-37.815
2010-03-22 01:24:08+00:00,5.1,forearc,86393,-72.615,-35.847
2010-03-27 06:37:07+00:00,5.1,intraarc,86724,-69.192,-32.402
2010-04-01 12:53:10+00:00,5.1,forearc,87052,-72.22,-34.87
2010-04-04 13:34:25+00:00,5.0,forearc,87254,-69.626,-19.644
2010-04-11 22:54:03+00:00,4.9,forearc,87680,-67.637,-31.897
2010-05-04 02:49:02+00:00,5.0,intraarc,88669,-71.502,-38.291
2010-05-10 12:13:43+00:00,4.8,forearc,88880,-71.133,-31.148
2010-05-24 09:14:58+00:00,5.0,intraarc,89391,-72.108,-40.39
2010-06-05 15:18:17+00:00,5.2,forearc,89870,-69.988,-21.562
2010-06-10 09:46:54+00:00,5.2,unclassified,90011,-68.162,-29.186
2010-06-27 04:34:22+00:00,4.7,unclassified,90536,-68.549,-30.516
2010-07-09 22:57:22+00:00,5.1,unclassified,90872,-75.229,-45.901
2010-07-12 12:44:49+00:00,5.1,forearc,90955,-69.992,-17.014
2010-07-29 10:04:48+00:00,4.8,forearc,91376,-73.078,-39.009
2010-08-10 12:17:00+00:00,5.1,unclassified,91701,-67.466,-31.748
2010-08-15 07:50:37+00:00,5.6,intraarc,91882,-71.337,-36.975
2010-08-21 20:17:28+00:00,4.7,forearc,92091,-71.655,-17.472
2010-09-02 00:28:14+00:00,4.9,intraarc,92394,-68.493,-20.299
2010-09-03 15:16:44+00:00,4.8,forearc,92425,-70.602,-30.689
2010-09-06 10:47:45+00:00,5.3,intraarc,92510,-70.491,-35.322
2010-09-11 17:53:52+00:00,5.1,forearc,92628,-73.767,-37.363
2010-10-17 15:50:18+00:00,5.2,unclassified,93647,-68.582,-33.475
2010-11-05 04:53:03+00:00,5.1,forearc,94180,-72.562,-36.13
2010-11-25 04:54:47+00:00,5.6,forearc,94770,-69.793,-25.06
2010-12-07 15:33:45+00:00,5.0,forearc,95179,-73.448,-37.73
2010-12-16 05:59:52+00:00,4.9,forearc,95460,-71.128,-29.689
2010-12-17 20:34:20+00:00,4.8,forearc,95485,-71.269,-17.548
2011-01-02 20:20:11+00:00,6.9,forearc,96048,-74.03,-38.373
2011-01-02 23:27:04+00:00,5.0,forearc,96053,-72.871,-38.756
2011-01-21 10:25:22+00:00,5.2,forearc,96663,-71.907,-37.692
2011-01-29 07:24:55+00:00,4.9,unclassified,96863,-67.738,-31.777
2011-02-03 02:35:08+00:00,5.0,forearc,96992,-67.284,-27.307
2011-02-05 16:58:37+00:00,4.8,forearc,97044,-70.557,-31.598
2011-02-10 15:58:36+00:00,4.9,forearc,97193,-71.783,-32.659
2011-02-14 12:18:25+00:00,5.2,forearc,97381,-71.54,-35.65
2011-02-14 12:18:29+00:00,5.2,forearc,97383,-72.078,-35.569
2011-02-18 23:54:03+00:00,5.0,intraarc,97488,-70.39,-34.91
2011-02-21 05:38:50+00:00,5.0,intraarc,97633,-72.55,-46.02
2011-02-22 06:24:59+00:00,4.9,forearc,97653,-72.601,-35.711
2011-04-25 17:36:18+00:00,5.0,unclassified,99763,-67.596,-29.505
2011-04-27 11:21:15+00:00,5.2,unclassified,99833,-66.224,-19.752
2011-05-03 06:35:42+00:00,4.9,intraarc,100096,-69.229,-30.232
2011-05-09 22:24:46+00:00,4.7,intraarc,100349,-68.61,-24.301
2011-05-24 13:21:19+00:00,4.7,forearc,100868,-71.784,-32.193
2011-06-04 13:58:56+00:00,5.3,intraarc,101279,-72.177,-40.444
2011-06-08 05:26:58+00:00,4.7,forearc,101469,-70.344,-23.89
2011-06-10 14:45:26+00:00,5.2,forearc,101520,-69.376,-23.981
2011-06-24 09:58:38+00:00,4.9,forearc,101958,-70.78,-26.708
2011-07-04 10:47:59+00:00,5.0,unclassified,102361,-67.967,-31.032
2011-07-06 14:34:13+00:00,5.0,unclassified,102444,-68.791,-33.051
2011-07-08 13:26:28+00:00,4.8,forearc,102540,-69.964,-27.499
2011-07-26 04:49:49+00:00,4.8,forearc,103187,-72.229,-36.835
2011-09-17 17:41:07+00:00,4.9,forearc,105226,-70.38,-28.864
2011-09-20 07:36:40+00:00,4.7,forearc,105313,-70.169,-25.536
2011-10-11 20:17:07+00:00,4.8,forearc,105968,-69.724,-26.327
2011-10-11 20:17:12+00:00,5.4,intraarc,105966,-69.23,-26.542
2011-10-25 22:08:43+00:00,5.2,intraarc,106264,-72.779,-45.878
2011-11-07 04:14:04+00:00,4.8,forearc,106538,-71.048,-16.438
2011-12-07 22:23:09+00:00,6.1,forearc,107218,-71.195,-27.898
2011-12-13 10:59:16+00:00,5.1,unclassified,107456,-66.664,-27.587
