id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class,time,mc_window,tc_years,mc_window_index,time_dt,is_mainshock,cluster_id
68975,2007-10-30T17:57:59,-68.995,-20.132,71.0,5.0,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_deep,,intraarc,2007-10-30T17:57:59,4.7,3.0006844626967832,7,2007-10-30 17:57:59+00:00,True,142
69096,2007-11-10T11:48:37,-72.267,-45.797,58.6,5.0,mw,,,17.4,,,,,,,,,,,,,,USGS,,intraarc_deep,,intraarc,2007-11-10T11:48:37,4.7,3.0006844626967832,7,2007-11-10 11:48:37+00:00,True,143
70712,2008-01-17T04:52:54,-70.562,-35.17,9.632,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2008-01-17T04:52:54,4.7,3.0006844626967832,7,2008-01-17 04:52:54+00:00,True,211
71292,2008-02-20T12:21:33,-71.774,-40.26,25.0,5.0,mw,,,0.0,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2008-02-20T12:21:33,4.7,3.0006844626967832,7,2008-02-20 12:21:33+00:00,True,144
72579,2008-05-02T05:51:27,-72.65,-42.93,17.4,5.2,mw,0.03,0.01,1.2,,206.0,77.0,-177.0,115.0,87.0,-13.0,-3.55e+16,8.82e+16,-5.28e+16,-1.85e+16,1500000000000000.0,5.590000000000001e+16,GCMT,,intraarc_shallow,,intraarc,2008-05-02T05:51:27,4.7,3.0006844626967832,7,2008-05-02 05:51:27+00:00,True,112
72999,2008-05-28T18:16:13,-72.508,-42.054,21.8,5.5,mw,,,3.6,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2008-05-28T18:16:13,4.7,3.0006844626967832,7,2008-05-28 18:16:13+00:00,True,46
73262,2008-06-15T01:27:49,-68.633,-22.224,71.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_deep,,intraarc,2008-06-15T01:27:49,4.7,3.0006844626967832,7,2008-06-15 01:27:49+00:00,True,193
73694,2008-07-13T17:33:54,-68.214,-21.694,85.5,5.2,mw,,,7.7,,,,,,,,,,,,,,USGS,,intraarc_deep,,intraarc,2008-07-13T17:33:54,4.7,3.0006844626967832,7,2008-07-13 17:33:54+00:00,True,113
73780,2008-07-17T08:35:01,-68.812,-20.572,72.9445,4.9,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_deep,,intraarc,2008-07-17T08:35:01,4.7,3.0006844626967832,7,2008-07-17 08:35:01+00:00,True,164
75847,2008-11-03T04:46:33,-69.279,-18.542,76.4375,4.9,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_deep,,intraarc,2008-11-03T04:46:33,4.7,3.0006844626967832,7,2008-11-03 04:46:33+00:00,True,165
76110,2008-11-16T19:12:45,-72.439,-43.548,36.0,5.3,mw,,,11.3,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2008-11-16T19:12:45,4.7,3.0006844626967832,7,2008-11-16 19:12:45+00:00,True,87
77541,2009-02-06T08:58:32,-68.788,-28.459,58.1,4.8,mw,,,108.0,,,,,,,,,,,,,,CSN-improved,,intraarc_deep,,intraarc,2009-02-06T08:58:32,4.7,3.0006844626967832,7,2009-02-06 08:58:32+00:00,True,194
79476,2009-05-24T12:52:12,-72.41,-42.82,10.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2009-05-24T12:52:12,4.7,3.0006844626967832,7,2009-05-24 12:52:12+00:00,True,126
79632,2009-06-02T03:52:22,-69.129,-32.695,18.7,4.8,mw,,,2.3,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2009-06-02T03:52:22,4.7,3.0006844626967832,7,2009-06-02 03:52:22+00:00,True,195
82833,2010-01-12T08:02:23,-69.223,-19.076,1.9,4.9,mw,,,6.5,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2010-01-12T08:02:23,4.7,3.0006844626967832,8,2010-01-12 08:02:23+00:00,True,166
82908,2010-01-20T13:23:16,-69.394,-31.172,15.0,5.2,mw,,,4.6,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2010-01-20T13:23:16,4.7,3.0006844626967832,8,2010-01-20 13:23:16+00:00,True,114
83400,2010-02-27T06:51:14,-69.211,-31.68,15.0,6.1,mw,,,9.9,0.49,,,,,,,,,,,,,ISC-GEM,,intraarc_shallow,,intraarc,2010-02-27T06:51:14,4.7,3.0006844626967832,8,2010-02-27 06:51:14+00:00,True,17
83479,2010-02-27T09:25:19,-71.837,-37.701,35.0,5.3,mw,,,,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2010-02-27T09:25:19,4.7,3.0006844626967832,8,2010-02-27 09:25:19+00:00,True,88
83489,2010-02-27T12:41:45,-70.048,-31.231,28.1,5.2,mw,,,203.5,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2010-02-27T12:41:45,4.7,3.0006844626967832,8,2010-02-27 12:41:45+00:00,True,115
84110,2010-03-01T07:01:37,-70.492,-33.751,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2010-03-01T07:01:37,4.7,3.0006844626967832,8,2010-03-01 07:01:37+00:00,True,212
84268,2010-03-02T02:09:37,-71.47,-39.86,15.6,5.1,mw,0.02,0.01,1.4,,176.0,65.0,-168.0,80.0,79.0,-25.0,470000000000000.0,-1.52e+16,1.47e+16,-3.2e+16,1.53e+16,5.28e+16,GCMT,,intraarc_shallow,,intraarc,2010-03-02T02:09:37,4.7,3.0006844626967832,8,2010-03-02 02:09:37+00:00,True,127
84252,2010-03-02T21:56:42,-69.148,-30.358,31.5,5.4,mw,,,4.7,0.29,,,,,,,,,,,,,ISC-GEM,,intraarc_shallow,,intraarc,2010-03-02T21:56:42,4.7,3.0006844626967832,8,2010-03-02 21:56:42+00:00,True,62
84561,2010-03-04T10:53:54,-69.919,-35.869,35.0,5.4,mw,,,,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2010-03-04T10:53:54,4.7,3.0006844626967832,8,2010-03-04 10:53:54+00:00,True,63
84691,2010-03-05T04:16:19,-70.216,-34.994,15.0,5.1,mw,,,28.7,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2010-03-05T04:16:19,4.7,3.0006844626967832,8,2010-03-05 04:16:19+00:00,True,128
84914,2010-03-07T23:49:26,-70.915,-35.596,60.8686,5.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_deep,,intraarc,2010-03-07T23:49:26,4.7,3.0006844626967832,8,2010-03-07 23:49:26+00:00,True,145
85575,2010-03-13T16:33:16,-69.708,-34.137,25.7,5.3,mw,,,21.2,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2010-03-13T16:33:16,4.7,3.0006844626967832,8,2010-03-13 16:33:16+00:00,True,89
85952,2010-03-17T17:38:34,-72.507,-43.999,15.0,5.4,mw,,,25.0,0.1,100.0,88.0,-22.0,191.0,68.0,-178.0,-9300000000000000.0,6.34e+16,-5.41e+16,-6.19e+16,1.26e+16,1.47e+17,ISC-GEM,,intraarc_shallow,,intraarc,2010-03-17T17:38:34,4.7,3.0006844626967832,8,2010-03-17 17:38:34+00:00,True,64
85953,2010-03-17T17:38:37,-73.03,-44.36,12.0,5.4,mw,0.01,0.01,0.0,,191.0,68.0,-178.0,100.0,88.0,-22.0,-9300000000000000.0,6.34e+16,-5.41e+16,-6.19e+16,1.26e+16,1.47e+17,GCMT,,intraarc_shallow,,intraarc,2010-03-17T17:38:37,4.7,3.0006844626967832,8,2010-03-17 17:38:37+00:00,True,65
86724,2010-03-27T06:37:07,-69.192,-32.402,24.5,5.1,mw,,,16.9,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2010-03-27T06:37:07,4.7,3.0006844626967832,8,2010-03-27 06:37:07+00:00,True,129
88669,2010-05-04T02:49:02,-71.502,-38.291,-1.1384,5.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2010-05-04T02:49:02,4.7,3.0006844626967832,8,2010-05-04 02:49:02+00:00,True,146
89391,2010-05-24T09:14:58,-72.108,-40.39,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2010-05-24T09:14:58,4.7,3.0006844626967832,8,2010-05-24 09:14:58+00:00,True,147
91882,2010-08-15T07:50:37,-71.337,-36.975,32.7,5.6,mw,,,5.5,,290.0,58.0,-9.0,25.0,82.0,-148.0,-1.84e+16,6.08e+16,-4.24e+16,-1.49e+16,-4.18e+16,5.540000000000001e+16,CSN-improved,,intraarc_shallow,,intraarc,2010-08-15T07:50:37,4.7,3.0006844626967832,8,2010-08-15 07:50:37+00:00,True,40
92394,2010-09-02T00:28:14,-68.493,-20.299,86.3,4.9,mw,,,10.4,,,,,,,,,,,,,,USGS,,intraarc_deep,,intraarc,2010-09-02T00:28:14,4.7,3.0006844626967832,8,2010-09-02 00:28:14+00:00,True,167
92510,2010-09-06T10:47:45,-70.491,-35.322,13.4,5.3,mw,,,8.1,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2010-09-06T10:47:45,4.7,3.0006844626967832,8,2010-09-06 10:47:45+00:00,True,90
97488,2011-02-18T23:54:03,-70.39,-34.91,17.7,5.0,mw,,,3.2,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2011-02-18T23:54:03,4.7,3.0006844626967832,8,2011-02-18 23:54:03+00:00,True,148
97633,2011-02-21T05:38:50,-72.55,-46.02,17.6,5.0,mw,0.06,0.02,1.6,,271.0,32.0,-20.0,18.0,79.0,-121.0,-1.51e+16,1.94e+16,-4400000000000000.0,900000000000000.0,-3.72e+16,1.59e+16,GCMT,,intraarc_shallow,,intraarc,2011-02-21T05:38:50,4.7,3.0006844626967832,8,2011-02-21 05:38:50+00:00,True,149
100096,2011-05-03T06:35:42,-69.229,-30.232,48.3,4.9,mw,,,5.8,,,,,,,,,,,,,,USGS,,intraarc_deep,,intraarc,2011-05-03T06:35:42,4.7,3.0006844626967832,8,2011-05-03 06:35:42+00:00,True,168
100349,2011-05-09T22:24:46,-68.61,-24.301,39.1,4.7,mw,,,10.8,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2011-05-09T22:24:46,4.7,3.0006844626967832,8,2011-05-09 22:24:46+00:00,True,213
101279,2011-06-04T13:58:56,-72.177,-40.444,12.7,5.3,mw,,,,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2011-06-04T13:58:56,4.7,3.0006844626967832,8,2011-06-04 13:58:56+00:00,True,91
105966,2011-10-11T20:17:12,-69.23,-26.542,20.8,5.4,mw,,,14.4,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2011-10-11T20:17:12,4.7,3.0006844626967832,8,2011-10-11 20:17:12+00:00,True,66
106264,2011-10-25T22:08:43,-72.779,-45.878,15.0,5.2,mw,,,25.0,0.2,,,,,,,,,,,,,ISC-GEM,,intraarc_shallow,,intraarc,2011-10-25T22:08:43,4.7,3.0006844626967832,8,2011-10-25 22:08:43+00:00,True,116
108754,2012-01-21T13:27:11,-69.111,-31.865,29.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2012-01-21T13:27:11,4.7,3.0006844626967832,8,2012-01-21 13:27:11+00:00,True,169
112856,2012-06-07T04:05:10,-70.97,-36.23,16.8,6.0,mw,0.01,0.01,0.5,,2.0,69.0,-173.0,269.0,84.0,-21.0,-2.67e+17,1.78e+17,8.9e+16,3.92e+17,-1.6e+16,1.15e+18,GCMT,,intraarc_shallow,,intraarc,2012-06-07T04:05:10,4.7,3.0006844626967832,8,2012-06-07 04:05:10+00:00,True,23
114419,2012-08-04T13:11:46,-69.175,-32.835,33.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2012-08-04T13:11:46,4.7,3.0006844626967832,8,2012-08-04 13:11:46+00:00,True,214
115678,2012-09-18T03:53:30,-69.262,-31.893,26.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2012-09-18T03:53:30,4.7,3.0006844626967832,8,2012-09-18 03:53:30+00:00,True,196
119948,2013-01-13T23:28:31,-69.262,-32.901,20.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2013-01-13T23:28:31,,,-1,2013-01-13 23:28:31+00:00,True,262
120620,2013-01-30T21:13:58,-69.46,-29.896,8.8,4.8,mw,,,7.1,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-01-30T21:13:58,,,-1,2013-01-30 21:13:58+00:00,True,197
122297,2013-03-19T11:41:55,-69.567,-27.873,8.5,4.9,mw,,,5.2,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-03-19T11:41:55,,,-1,2013-03-19 11:41:55+00:00,True,170
124055,2013-05-11T15:39:29,-69.4,-26.2,15.2,5.3,mw,0.01,0.01,0.5,,11.0,48.0,53.0,240.0,54.0,124.0,9.19e+16,-2.84e+16,-6.35e+16,-5.45e+16,2.71e+16,-4.53e+16,GCMT,,intraarc_shallow,,intraarc,2013-05-11T15:39:29,,,-1,2013-05-11 15:39:29+00:00,True,92
124483,2013-05-24T18:50:32,-69.258,-30.51,42.7,5.0,mw,,,5.5,,,,,,,,,,,,,,USGS,,intraarc_deep,,intraarc,2013-05-24T18:50:32,,,-1,2013-05-24 18:50:32+00:00,True,150
125080,2013-06-13T04:30:29,-69.582,-17.386,0.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2013-06-13T04:30:29,,,-1,2013-06-13 04:30:29+00:00,True,257
125275,2013-06-20T01:15:52,-67.403,-22.922,0.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2013-06-20T01:15:52,,,-1,2013-06-20 01:15:52+00:00,True,258
125522,2013-06-29T16:10:52,-69.225,-31.905,26.7903,4.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-06-29T16:10:52,,,-1,2013-06-29 16:10:52+00:00,True,254
125854,2013-07-11T10:30:19,-69.156,-19.821,3.5951,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-07-11T10:30:19,,,-1,2013-07-11 10:30:19+00:00,True,259
126210,2013-07-22T13:54:45,-69.54,-26.771,8.8062,5.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-07-22T13:54:45,,,-1,2013-07-22 13:54:45+00:00,True,117
126585,2013-08-02T15:33:03,-69.526,-30.202,15.8,4.6,mw,,,5.7,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-08-02T15:33:03,,,-1,2013-08-02 15:33:03+00:00,True,220
128292,2013-09-30T06:51:24,-66.912,-23.256,139.9001,4.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_deep,,intraarc,2013-09-30T06:51:24,,,-1,2013-09-30 06:51:24+00:00,True,255
128936,2013-10-18T22:53:08,-67.861,-26.213,35.0,4.2,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2013-10-18T22:53:08,,,-1,2013-10-18 22:53:08+00:00,True,256
128934,2013-10-18T22:53:10,-67.47,-26.042,49.57,4.7,mw,,,7.1,0.265,,,,,,,,,,,,,USGS,,intraarc_deep,,intraarc,2013-10-18T22:53:10,,,-1,2013-10-18 22:53:10+00:00,True,215
129908,2013-11-11T16:16:55,-69.638,-31.836,14.3,4.0,mw,,,10.2,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-11-11T16:16:55,,,-1,2013-11-11 16:16:55+00:00,True,263
130042,2013-11-14T04:20:57,-71.202,-36.71,36.8932,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-11-14T04:20:57,,,-1,2013-11-14 04:20:57+00:00,True,236
130382,2013-11-22T02:25:29,-70.564,-36.838,7.2139,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2013-11-22T02:25:29,,,-1,2013-11-22 02:25:29+00:00,True,260
131407,2013-12-15T09:37:51,-70.341,-33.998,10.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2013-12-15T09:37:51,,,-1,2013-12-15 09:37:51+00:00,True,261
131810,2013-12-27T21:07:12,-67.913,-25.144,40.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2013-12-27T21:07:12,,,-1,2013-12-27 21:07:12+00:00,True,264
133529,2014-02-20T22:22:46,-69.411,-30.239,8.2509,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2014-02-20T22:22:46,4.4,1.998631074606434,9,2014-02-20 22:22:46+00:00,True,237
134944,2014-03-27T23:51:00,-68.74,-29.31,27.5,5.7,mw,0.01,0.01,0.7,,185.0,63.0,177.0,277.0,87.0,28.0,3.55e+16,-3.78e+16,2300000000000000.0,-7.39e+16,-2.623e+17,3.394e+17,GCMT,,intraarc_shallow,,intraarc,2014-03-27T23:51:00,4.4,1.998631074606434,9,2014-03-27 23:51:00+00:00,True,31
135508,2014-04-04T13:41:29,-69.323,-18.561,16.1,4.5,mw,,,4.6,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2014-04-04T13:41:29,4.4,1.998631074606434,9,2014-04-04 13:41:29+00:00,True,228
135654,2014-04-05T11:52:53,-69.639,-33.237,10.0,4.4,mw,,,6.0,0.299,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2014-04-05T11:52:53,4.4,1.998631074606434,9,2014-04-05 11:52:53+00:00,True,238
139939,2014-10-25T20:21:47,-69.794,-33.297,8.1,4.5,mw,,,4.3,0.261,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2014-10-25T20:21:47,4.4,1.998631074606434,9,2014-10-25 20:21:47+00:00,True,229
140795,2014-12-17T01:54:03,-67.222,-24.189,110.7325,5.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_deep,,intraarc,2014-12-17T01:54:03,4.4,1.998631074606434,9,2014-12-17 01:54:03+00:00,True,151
141675,2015-02-08T09:29:06,-70.22,-34.302,3.2089,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2015-02-08T09:29:06,4.4,1.998631074606434,9,2015-02-08 09:29:06+00:00,True,239
142261,2015-03-13T19:16:08,-73.51,-44.79,25.4,5.0,mw,0.04,0.02,1.6,,99.0,61.0,4.0,7.0,86.0,151.0,-2270000000000000.0,8810000000000000.0,-6540000000000000.0,8580000000000000.0,1.6200000000000002e+16,2.93e+16,GCMT,,intraarc_shallow,,intraarc,2015-03-13T19:16:08,4.4,1.998631074606434,9,2015-03-13 19:16:08+00:00,True,152
142591,2015-03-31T19:23:49,-69.459,-30.328,21.2,4.9,mw,,,3.6,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2015-03-31T19:23:49,4.4,1.998631074606434,9,2015-03-31 19:23:49+00:00,True,171
143810,2015-06-16T15:06:24,-70.019,-29.777,17.7,4.5,mw,,,4.6,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2015-06-16T15:06:24,4.4,1.998631074606434,9,2015-06-16 15:06:24+00:00,True,230
143874,2015-06-20T07:27:26,-69.203,-25.843,8.741,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2015-06-20T07:27:26,4.4,1.998631074606434,9,2015-06-20 07:27:26+00:00,True,240
143930,2015-06-23T14:17:59,-68.701,-17.861,0.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2015-06-23T14:17:59,4.4,1.998631074606434,9,2015-06-23 14:17:59+00:00,True,231
144984,2015-09-02T17:39:22,-67.298,-22.538,47.12,5.0,mw,,,7.9,0.081,,,,,,,,,,,,,USGS,,intraarc_deep,,intraarc,2015-09-02T17:39:22,4.4,1.998631074606434,9,2015-09-02 17:39:22+00:00,True,153
145096,2015-09-09T18:00:10,-70.477,-32.984,15.1,4.6,mw,,,4.0,0.216,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2015-09-09T18:00:10,4.4,1.998631074606434,9,2015-09-09 18:00:10+00:00,True,221
145118,2015-09-11T00:44:18,-69.425,-30.578,6.2,4.6,mw,,,2.9,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2015-09-11T00:44:18,4.4,1.998631074606434,9,2015-09-11 00:44:18+00:00,True,222
145296,2015-09-17T01:46:27,-70.066,-31.484,35.7,4.8,mw,,,6.7,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2015-09-17T01:46:27,4.4,1.998631074606434,9,2015-09-17 01:46:27+00:00,True,198
145251,2015-09-17T06:36:32,-69.085,-18.408,10.0,5.2,mw,,,0.0,,340.83,71.68,-146.94,239.26,58.81,-21.56,-1.7074e+16,-2.4327e+16,4.14e+16,2.1191e+16,-1.7399e+16,2.7739e+16,CSN-improved,,intraarc_shallow,,intraarc,2015-09-17T06:36:32,4.4,1.998631074606434,9,2015-09-17 06:36:32+00:00,True,118
147578,2015-10-25T16:35:08,-67.955,-22.213,0.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2015-10-25T16:35:08,4.4,1.998631074606434,9,2015-10-25 16:35:08+00:00,True,241
148000,2015-11-09T14:16:12,-68.91,-22.27,36.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2015-11-09T14:16:12,4.4,1.998631074606434,9,2015-11-09 14:16:12+00:00,True,242
148405,2015-11-22T02:33:43,-68.37,-25.14,10.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2015-11-22T02:33:43,4.4,1.998631074606434,9,2015-11-22 02:33:43+00:00,True,243
148650,2015-11-30T01:14:06,-70.666,-35.084,11.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2015-11-30T01:14:06,4.4,1.998631074606434,9,2015-11-30 01:14:06+00:00,True,244
149422,2016-01-03T11:04:34,-69.275,-32.946,10.0,4.9,mw,,,1.7,0.145,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2016-01-03T11:04:34,4.4,6.997675171749436,10,2016-01-03 11:04:34+00:00,True,172
153913,2016-07-18T23:05:37,-70.329,-34.604,19.1,4.5,mw,,,3.1,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2016-07-18T23:05:37,4.4,6.997675171749436,10,2016-07-18 23:05:37+00:00,True,232
154035,2016-07-23T22:17:58,-67.18,-22.42,20.3,5.1,mw,0.02,0.02,0.7,,346.0,48.0,-62.0,128.0,49.0,-117.0,-4.6e+16,1.16e+16,3.44e+16,-1.53e+16,-8460000000000000.0,-2.5e+16,GCMT,,intraarc_shallow,,intraarc,2016-07-23T22:17:58,4.4,6.997675171749436,10,2016-07-23 22:17:58+00:00,True,130
157490,2016-12-08T09:36:16,-68.95,-30.528,25.0,5.1,mw,,,6.0,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2016-12-08T09:36:16,4.4,6.997675171749436,10,2016-12-08 09:36:16+00:00,True,131
159114,2017-02-03T00:52:31,-69.51,-33.07,19.5,5.4,mw,0.01,0.01,0.6,,138.0,46.0,-15.0,238.0,79.0,-135.0,-6.798e+16,1.7209e+17,-1.0411e+17,4.469e+16,6.922e+16,-7630000000000000.0,GCMT,,intraarc_shallow,,intraarc,2017-02-03T00:52:31,4.4,6.997675171749436,10,2017-02-03 00:52:31+00:00,True,67
161001,2017-04-14T12:02:01,-69.379,-30.559,27.0,4.6,mw,,,4.0,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2017-04-14T12:02:01,4.4,6.997675171749436,10,2017-04-14 12:02:01+00:00,True,223
163133,2017-05-30T22:57:07,-69.519,-31.624,34.8,4.6,mw,,,4.1,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2017-05-30T22:57:07,4.4,6.997675171749436,10,2017-05-30 22:57:07+00:00,True,224
163891,2017-06-25T22:08:26,-72.148,-42.301,4.5658,4.9,mw,,,,,172.0,17.0,118.0,322.0,75.0,82.0,3.63e+16,-5470000000000000.0,-3.08e+16,-4.04e+16,4.65e+16,1.14e+16,CSN-improved,,intraarc_shallow,,intraarc,2017-06-25T22:08:26,4.4,6.997675171749436,10,2017-06-25 22:08:26+00:00,True,173
163890,2017-06-25T22:08:43,-71.66,-42.09,12.0,5.2,mw,0.03,0.02,0.0,,172.0,17.0,118.0,322.0,75.0,82.0,3.63e+16,-5470000000000000.0,-3.08e+16,-4.04e+16,4.65e+16,1.14e+16,GCMT,,intraarc_shallow,,intraarc,2017-06-25T22:08:43,4.4,6.997675171749436,10,2017-06-25 22:08:43+00:00,True,119
164266,2017-07-08T20:49:52,-70.627,-35.204,20.3,4.4,mw,,,3.2,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2017-07-08T20:49:52,4.4,6.997675171749436,10,2017-07-08 20:49:52+00:00,True,245
164417,2017-07-13T14:30:41,-69.055,-30.136,19.1,4.4,mw,,,4.6,,,,,,,,,,,,,,CSN-improved,,intraarc_shallow,,intraarc,2017-07-13T14:30:41,4.4,6.997675171749436,10,2017-07-13 14:30:41+00:00,True,246
165365,2017-08-14T11:51:46,-70.069,-33.433,7.52,4.9,mw,,,2.3,0.22,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2017-08-14T11:51:46,4.4,6.997675171749436,10,2017-08-14 11:51:46+00:00,True,174
167830,2017-11-01T22:26:52,-69.604,-33.181,10.0,4.5,mw,,,1.9,0.198,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2017-11-01T22:26:52,4.4,6.997675171749436,10,2017-11-01 22:26:52+00:00,True,233
170256,2018-01-25T11:53:52,-69.15,-18.36,22.8,5.0,mw,0.02,0.02,2.0,,189.0,25.0,-73.0,351.0,66.0,-98.0,-1.76e+16,-1.92e+16,3.67e+16,2370000000000000.0,-2.37e+16,-3120000000000000.0,GCMT,,intraarc_shallow,,intraarc,2018-01-25T11:53:52,4.4,6.997675171749436,10,2018-01-25 11:53:52+00:00,True,154
171912,2018-03-22T04:30:48,-69.006,-31.976,5.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2018-03-22T04:30:48,4.4,6.997675171749436,10,2018-03-22 04:30:48+00:00,True,199
173122,2018-05-03T10:52:51,-67.983,-26.306,35.98,5.1,mw,,,7.0,0.042,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2018-05-03T10:52:51,4.4,6.997675171749436,10,2018-05-03 10:52:51+00:00,True,132
173800,2018-05-23T23:21:14,-69.222,-33.359,10.0,4.6,mw,,,1.9,0.236,,,,,,,,,,,,,USGS,,intraarc_shallow,,intraarc,2018-05-23T23:21:14,4.4,6.997675171749436,10,2018-05-23 23:21:14+00:00,True,225
173941,2018-05-28T21:00:46,-66.92,-24.42,10.0,5.3,mw,,,,,,,,,,,,,,,,,ISC,,intraarc_shallow,,intraarc,2018-05-28T21:00:46,4.4,6.997675171749436,10,2018-05-28 21:00:46+00:00,True,93
