site,imt,return_period,iml_total,Interface,Intraslab,Crustal,sum,split,intra_slab,slab_deep,deep_nest
santiago_centro,PGA,475,1.03086052824732,28.43348285060144,70.66317019373767,0.8843937463439424,99.98104679068305,gmm_slab_pk,,,
santiago_centro,PGA,2475,1.9367846330040923,24.312325091115984,75.54843778412175,0.13412973863963631,99.99489261387737,gmm_slab_pk,,,
santiago_penalolen,PGA,475,0.946669423826881,24.352556054523543,72.99734563787811,2.6294062859924354,99.97930797839409,gmm_slab_pk,,,
santiago_penalolen,PGA,2475,1.763240450626131,19.91772758829117,78.92272303842009,1.0925859602320172,99.93303658694327,gmm_slab_pk,,,
valparaiso,PGA,475,1.7254837938921703,37.433491184739275,62.52582837649512,0.035542704279672835,99.99486226551407,gmm_slab_pk,,,
antofagasta,PGA,475,1.280517106367036,72.67222774090202,27.147788985231376,0.11805667991692599,99.93807340605032,gmm_slab_mv,,,
antofagasta,PGA,2475,2.4234076523878554,84.2524934687408,15.719980958545426,0.010517067953517709,99.98299149523973,gmm_slab_mv,,,
concepcion,PGA,475,1.3239987810136402,62.8417824081199,36.81134467482315,0.2588844444526796,99.91201152739572,gmm_slab_mv,,,
concepcion,PGA,2475,2.427532069440311,74.20097954416308,25.751699336719508,0.029714474747876914,99.98239335563046,gmm_slab_mv,,,
copiapo,PGA,475,0.9323303098396286,75.96600577988643,22.714353167405875,1.154663724713666,99.83502267200598,gmm_slab_mv,,,
copiapo,PGA,2475,1.7964217502968483,89.13323828929047,10.483821110437708,0.22963523979109324,99.84669463951927,gmm_slab_mv,,,
iquique,PGA,475,0.98819560264187,55.70579042740368,41.22883038624434,3.045667006606193,99.98028782025422,gmm_slab_mv,,,
iquique,PGA,2475,1.7871727401060702,70.85851234929646,27.504363664837005,1.4502005758778251,99.81307659001129,gmm_slab_mv,,,
pucon,PGA,475,0.49777704590907373,41.387605720688455,14.911393678458133,43.66331370368609,99.96231310283268,gmm_slab_mv,,,
pucon,PGA,2475,0.8559643076046041,54.69820001594123,11.89808467236578,33.1808516182509,99.7771363065579,gmm_slab_mv,,,
puerto_aysen,PGA,475,0.4799731836977553,4.782377987994485,0.15247900391761157,95.05850576141556,99.99336275332766,gmm_slab_mv,,,
puerto_aysen,PGA,2475,0.8670285187199727,3.666634663647824,0.07621963768488899,96.25154979537218,99.9944040967049,gmm_slab_mv,,,
puerto_montt,PGA,475,0.60328407962788,85.61323527860846,10.763655592101008,3.5465715428193447,99.92346241352881,gmm_slab_mv,,,
puerto_montt,PGA,2475,1.2500921013396427,93.24611316669335,5.755195867027771,0.9906421963046452,99.99195123002576,gmm_slab_mv,,,
santiago_centro,PGA,475,0.720247631293389,62.12684517995505,33.25140104953499,4.3564115848923235,99.73465781438236,gmm_slab_mv,,,
santiago_centro,PGA,2475,1.3112444782627901,79.81242975706898,18.602988681599097,1.3497489808270808,99.76516741949517,gmm_slab_mv,,,
santiago_penalolen,PGA,475,0.6581446967813965,55.423641253814196,35.30388880470923,9.185335703178607,99.91286576170204,gmm_slab_mv,,,
santiago_penalolen,PGA,2475,1.1749369171058786,71.88885432243275,21.822426040521677,6.111013951295192,99.82229431424962,gmm_slab_mv,,,
valparaiso,PGA,475,1.3952711302025305,60.071550890681834,39.646111056373115,0.14903220376373422,99.86669415081869,gmm_slab_mv,,,
valparaiso,PGA,2475,2.5246831824284683,72.7337684348257,27.162061611958464,0.0076449841774592795,99.90347503096163,gmm_slab_mv,,,
antofagasta,PGA,475,1.2816120215100544,52.787073739461135,47.09253934474864,0.11749563679363065,99.99710872100341,gmm_inter_ag,,,
antofagasta,PGA,2475,2.4147684024036127,52.00290938757206,47.98486708219979,0.010815689005348345,99.99859215877721,gmm_inter_ag,,,
concepcion,PGA,475,1.3182949347010364,45.476941311575004,54.251840405176324,0.26453231427994833,99.99331403103128,gmm_inter_ag,,,
concepcion,PGA,2475,2.454125546260167,43.48419034957098,56.47828228440167,0.026860455898122478,99.98933308987077,gmm_inter_ag,,,
copiapo,PGA,475,0.9836810217256786,49.11237616410621,49.95500918830608,0.9274351264918861,99.99482047890417,gmm_inter_ag,,,
copiapo,PGA,2475,1.8798952591679876,47.263072683187524,52.55035360189634,0.17521065349106424,99.98863693857493,gmm_inter_ag,,,
iquique,PGA,475,1.1499670704183549,29.64686854016471,68.55729038266155,1.781722040138475,99.98588096296473,gmm_inter_ag,,,
iquique,PGA,2475,2.1567461518137816,26.001772222338143,73.42541308330016,0.497620996236017,99.92480630187433,gmm_inter_ag,,,
pucon,PGA,475,0.5165867838070537,25.20426778295379,35.52816345871331,39.25670853743943,99.98913977910652,gmm_inter_ag,,,
pucon,PGA,2475,0.9081559026575321,25.04223293200834,48.95686210292593,25.67129233642086,99.67038737135513,gmm_inter_ag,,,
puerto_aysen,PGA,475,0.47652282863691575,3.003625283176314,0.38759854345606104,96.59739557618194,99.98861940281431,gmm_inter_ag,,,
puerto_aysen,PGA,2475,0.8625810625132138,1.6063086808820761,0.43174629773785184,97.93705334116348,99.9751083197834,gmm_inter_ag,,,
puerto_montt,PGA,475,0.5725615571935844,75.43277147160403,20.30092762958727,4.218380736332599,99.9520798375239,gmm_inter_ag,,,
puerto_montt,PGA,2475,1.171973191627936,76.84453504399758,21.796348015362927,1.329286164900803,99.97016922426131,gmm_inter_ag,,,
santiago_centro,PGA,475,0.8260418171299007,31.50638519238737,66.00720125030158,2.4534488671815633,99.96703530987051,gmm_inter_ag,,,
santiago_centro,PGA,2475,1.5511593818710914,27.36720041578436,72.09163578743191,0.5366816332379036,99.99551783645417,gmm_inter_ag,,,
santiago_penalolen,PGA,475,0.7645246236555628,26.159492064860267,68.24736996780562,5.5687448441877665,99.97560687685365,gmm_inter_ag,,,
santiago_penalolen,PGA,2475,1.423604065577697,21.384344650470528,75.70547722384703,2.824452718930162,99.91427459324771,gmm_inter_ag,,,
valparaiso,PGA,475,1.4063195093414487,41.832757018946786,58.01327954346351,0.1418371623468163,99.98787372475711,gmm_inter_ag,,,
valparaiso,PGA,2475,2.59809341911067,39.51623442277654,60.45347007763937,0.005966255357593824,99.9756707557735,gmm_inter_ag,,,
