site,imt,return_period,family,axis,row,iml_ref,iml,rel_pct
copiapo,PGA,475,crustal,GMM (single vs tree),gmm_bssa,1.0681792873583542,1.0696728421253523,0.1398224796786307
copiapo,PGA,475,crustal,GMM (single vs tree),gmm_cb,1.0681792873583542,1.069241209255326,0.09941420036312376
copiapo,PGA,475,crustal,GMM (single vs tree),gmm_cy,1.0681792873583542,1.0662576497674863,-0.17989841346017776
copiapo,PGA,475,all,truncation 2.5 / 4.0,tr25,1.0681792873583542,1.0273171263085683,-3.825402863861882
copiapo,PGA,475,all,truncation 2.5 / 4.0,tr40,1.0681792873583542,1.0927817673492535,2.3032163497330282
copiapo,PGA,475,all,truncation 2.0,tr20,1.0681792873583542,0.9523458825716857,-10.844004012952603
copiapo,PGA,475,all,"numerics: mesh 5 km, point-source distance 100 km",num,1.0681792873583542,1.0726732928398204,0.42071640357117523
copiapo,PGA,475,all,"no declustering, all families",raw,1.0681792873583542,0.9112209948757962,-14.69400262110694
copiapo,PGA,475,all,"classification tolerance -5 / +5 km, all families",cls_m5,1.0681792873583542,1.1040653741799538,3.3595565132466865
copiapo,PGA,475,all,"classification tolerance -5 / +5 km, all families",cls_p5,1.0681792873583542,1.063391608491913,-0.44820929623914374
copiapo,PGA,475,all,"default-depth events to interface, all families",cls_fix,1.0681792873583542,1.0658558607760547,-0.2175127911387853
copiapo,PGA,2475,interface,Z_BOTTOM 40 / 60 km,zbot40,2.0716832448839835,2.123596392287478,2.505843860623669
copiapo,PGA,2475,interface,Z_BOTTOM 40 / 60 km,zbot60,2.0716832448839835,1.9708831693517865,-4.865612336302982
copiapo,PGA,2475,interface,Z_TOP 10 km,ztop10,2.0716832448839835,2.1594734079593993,4.237624805443274
copiapo,PGA,2475,interface,declustering,dc_gk74sym,2.0716832448839835,2.1138032731938425,2.0331307121334463
copiapo,PGA,2475,interface,declustering,dc_gruenthal,2.0716832448839835,2.089853320150365,0.8770682154838338
copiapo,PGA,2475,interface,no declustering (full catalog),raw,2.0716832448839835,1.815406281782823,-12.370470424667278
copiapo,PGA,2475,interface,classification tolerance -5 / +5 km,cls_m5,2.0716832448839835,2.0767300925286363,0.24361096982929986
copiapo,PGA,2475,interface,classification tolerance -5 / +5 km,cls_p5,2.0716832448839835,2.090493844836184,0.9079862956199225
copiapo,PGA,2475,interface,default-depth events to interface,cls_fix,2.0716832448839835,2.067211383127538,-0.215856442701301
copiapo,PGA,2475,interface,"completeness table, ends of the ensemble",mc_lo,2.0716832448839835,1.999673234097638,-3.475917998766176
copiapo,PGA,2475,interface,"completeness table, ends of the ensemble",mc_hi,2.0716832448839835,2.1064167206193627,1.6765823550078718
copiapo,PGA,2475,interface,keep 1962 / 1998 events,keep6298,2.0716832448839835,2.085395508166001,0.6618899542620627
copiapo,PGA,2475,interface,b: fit floor 5.4 / 6.0,fit54,2.0716832448839835,1.9559354625059675,-5.587137061800096
copiapo,PGA,2475,interface,b: fit floor 5.4 / 6.0,fit60,2.0716832448839835,2.1468850644089366,3.629986375120997
copiapo,PGA,2475,interface,MMIN_HAZ 6.5,mmin65,2.0716832448839835,2.0732483344615273,0.07554676041372499
copiapo,PGA,2475,interface,geometry: segmented,seg,2.0716832448839835,1.640990994840112,-20.78948367746203
copiapo,PGA,2475,interface,rate: geodetic (mid),geo,2.0716832448839835,2.1036681658280427,1.54390981454553
copiapo,PGA,2475,interface,MFD: tapered,tapered,2.0716832448839835,2.1203214590228483,2.3477630694256346
copiapo,PGA,2475,interface,full 16-branch tree,tree,2.0716832448839835,1.9491085100541372,-5.91667356158545
copiapo,PGA,2475,interface,rupture scaling: Allen & Hayes,msr_ah,2.0716832448839835,1.9972199984278756,-3.594335506646329
copiapo,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp15,2.0716832448839835,2.075489975369441,0.18375060448347913
copiapo,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp20,2.0716832448839835,2.0816438855233,0.48079940135223875
copiapo,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp30,2.0716832448839835,2.096269625899695,1.1867828287180249
copiapo,PGA,2475,interface,GMM (single vs tree),gmm_ag,2.0716832448839835,1.8798952591679876,-9.257592162779504
copiapo,PGA,2475,interface,GMM (single vs tree),gmm_pk,2.0716832448839835,2.029863033152621,-2.0186585876309726
copiapo,PGA,2475,interface,GMM (single vs tree),gmm_ku,2.0716832448839835,2.2848162383063917,10.28791413690966
copiapo,PGA,2475,intraslab,class domain cut at 50 km,classmask,2.0716832448839835,2.0337237192124236,-1.8323035514864916
copiapo,PGA,2475,intraslab,declustering,dc_gk74sym,2.0716832448839835,2.088870445330133,0.8296249191855676
copiapo,PGA,2475,intraslab,declustering,dc_gruenthal,2.0716832448839835,2.0851906509923106,0.6520015133434809
copiapo,PGA,2475,intraslab,no declustering (full catalog),raw,2.0716832448839835,2.039300266143824,-1.5631240354976539
copiapo,PGA,2475,intraslab,classification tolerance -5 / +5 km,cls_m5,2.0716832448839835,2.1214295740047953,2.4012516992479638
copiapo,PGA,2475,intraslab,classification tolerance -5 / +5 km,cls_p5,2.0716832448839835,2.045779788294462,-1.250357971156535
copiapo,PGA,2475,intraslab,default-depth events to interface,cls_fix,2.0716832448839835,2.0739465250460127,0.10924836929673276
copiapo,PGA,2475,intraslab,"completeness table, ends of the ensemble",mc_lo,2.0716832448839835,2.0415196651656977,-1.4559938056541544
copiapo,PGA,2475,intraslab,"completeness table, ends of the ensemble",mc_hi,2.0716832448839835,2.1219471097822544,2.4262331136961857
copiapo,PGA,2475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit57,2.0716832448839835,2.0448100497326713,-1.2971671812124441
copiapo,PGA,2475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit60,2.0716832448839835,2.1092205066334957,1.8119209025902139
copiapo,PGA,2475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit55,2.0716832448839835,2.032272617865702,-1.9023481082644178
copiapo,PGA,2475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit58,2.0716832448839835,2.108745780932019,1.7890059274052295
copiapo,PGA,2475,intraslab,Mmax pad 0 / 0.4,pad0,2.0716832448839835,2.0216831113620892,-2.4135028192832753
copiapo,PGA,2475,intraslab,Mmax pad 0 / 0.4,pad04,2.0716832448839835,2.119374991073857,2.3020771301620613
copiapo,PGA,2475,intraslab,"depths by slab-top regime, not thickness fraction",regime,2.0716832448839835,2.0656883450713655,-0.289373379227853
copiapo,PGA,2475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",band_rule,2.0716832448839835,2.0708472288162802,-0.040354434963341124
copiapo,PGA,2475,intraslab,smoothing neighbours 10 / 50,nn10,2.0716832448839835,2.0515368891390353,-0.9724631308719367
copiapo,PGA,2475,intraslab,smoothing neighbours 10 / 50,nn50,2.0716832448839835,2.0901687094282844,0.892292033058184
copiapo,PGA,2475,intraslab,pattern from all complete events / + calibrated kernel,smooth_all,2.0716832448839835,2.0716832448839835,0.0
copiapo,PGA,2475,intraslab,pattern from all complete events / + calibrated kernel,smooth_cv,2.0716832448839835,2.023052271411081,-2.3474135630046966
copiapo,PGA,2475,intraslab,kernel gaussian / cut-off 200 km,gauss,2.0716832448839835,2.057426916579464,-0.688151933444725
copiapo,PGA,2475,intraslab,kernel gaussian / cut-off 200 km,dmax200,2.0716832448839835,2.067652141037003,-0.19458109037351345
copiapo,PGA,2475,intraslab,rupture scaling: Allen & Hayes,msr_ah,2.0716832448839835,2.032809202036638,-1.8764472292443823
copiapo,PGA,2475,intraslab,rupture aspect ratio 2,asp20,2.0716832448839835,2.054469024054665,-0.8309291911217098
copiapo,PGA,2475,intraslab,rupture dip 45 / 90,dip45,2.0716832448839835,2.0499120524158645,-1.0508938816724434
copiapo,PGA,2475,intraslab,rupture dip 45 / 90,dip90,2.0716832448839835,2.0872590782627514,0.7518443476932202
copiapo,PGA,2475,intraslab,sources from M5.5,mmin55,2.0716832448839835,2.0716832784736137,1.6213690168243033e-06
copiapo,PGA,2475,intraslab,GMM (single vs tree),gmm_ag,2.0716832448839835,2.013017739185047,-2.8317797058894367
copiapo,PGA,2475,intraslab,GMM (single vs tree),gmm_pk,2.0716832448839835,2.355772331400219,13.712959605084052
copiapo,PGA,2475,intraslab,GMM (single vs tree),gmm_mv,2.0716832448839835,1.796421750296993,-13.286852382802628
copiapo,PGA,2475,crustal,faults vs no faults,nofaults,2.0716832448839835,2.071683244897966,6.749489855906177e-10
copiapo,PGA,2475,crustal,buffer margin 0 / 20 km,margin0,2.0716832448839835,2.0716832448839835,0.0
copiapo,PGA,2475,crustal,buffer margin 0 / 20 km,margin20,2.0716832448839835,2.0716832448853553,6.621370118864434e-11
copiapo,PGA,2475,crustal,cap and fault Mmin 6.5,cap65,2.0716832448839835,2.0716832448839835,0.0
copiapo,PGA,2475,crustal,declustering,dc_gruenthal,2.0716832448839835,2.0717319821552893,0.002352544551698088
copiapo,PGA,2475,crustal,no declustering (full catalog),raw,2.0716832448839835,2.071543261045399,-0.006757009737368147
copiapo,PGA,2475,crustal,classification tolerance -5 / +5 km,cls_m5,2.0716832448839835,2.071684953068827,8.245395852757298e-05
copiapo,PGA,2475,crustal,classification tolerance -5 / +5 km,cls_p5,2.0716832448839835,2.071638792208253,-0.0021457274339775623
copiapo,PGA,2475,crustal,default-depth events to interface,cls_fix,2.0716832448839835,2.071676853455956,-0.0003085137673997096
copiapo,PGA,2475,crustal,background Mmax 7.5,mmax75,2.0716832448839835,2.0721472419228557,0.02239710341906953
copiapo,PGA,2475,crustal,GMM (single vs tree),gmm_ask,2.0716832448839835,2.071537105803783,-0.007054122803840102
copiapo,PGA,2475,crustal,GMM (single vs tree),gmm_bssa,2.0716832448839835,2.0717009369520127,0.0008539948408214926
copiapo,PGA,2475,crustal,GMM (single vs tree),gmm_cb,2.0716832448839835,2.0722896023775688,0.02926883224463328
copiapo,PGA,2475,crustal,GMM (single vs tree),gmm_cy,2.0716832448839835,2.0712042962033053,-0.023118818084810755
copiapo,PGA,2475,all,truncation 2.5 / 4.0,tr25,2.0716832448839835,1.9512977317943307,-5.810999986940302
copiapo,PGA,2475,all,truncation 2.5 / 4.0,tr40,2.0716832448839835,2.142098241861141,3.3989267978609794
copiapo,PGA,2475,all,truncation 2.0,tr20,2.0716832448839835,1.7170511655116178,-17.11806475474128
copiapo,PGA,2475,all,"numerics: mesh 5 km, point-source distance 100 km",num,2.0716832448839835,2.0845079544442924,0.6190478004771904
copiapo,PGA,2475,all,"no declustering, all families",raw,2.0716832448839835,1.7744806560312487,-14.345947411925819
copiapo,PGA,2475,all,"classification tolerance -5 / +5 km, all families",cls_m5,2.0716832448839835,2.126348966501223,2.6387104183149823
copiapo,PGA,2475,all,"classification tolerance -5 / +5 km, all families",cls_p5,2.0716832448839835,2.064992385276622,-0.3229673080517803
copiapo,PGA,2475,all,"default-depth events to interface, all families",cls_fix,2.0716832448839835,2.069471010340213,-0.10678440100500008
valparaiso,PGA,475,interface,Z_BOTTOM 40 / 60 km,zbot40,1.509811182452578,1.594361076473589,5.600030984249682
valparaiso,PGA,475,interface,Z_BOTTOM 40 / 60 km,zbot60,1.509811182452578,1.447556171591448,-4.1233640063521815
valparaiso,PGA,475,interface,Z_TOP 10 km,ztop10,1.509811182452578,1.570051620204465,3.989931883669784
valparaiso,PGA,475,interface,declustering,dc_gk74sym,1.509811182452578,1.539710300471562,1.9803216697875436
valparaiso,PGA,475,interface,declustering,dc_gruenthal,1.509811182452578,1.5218726299681857,0.7988712532924103
valparaiso,PGA,475,interface,no declustering (full catalog),raw,1.509811182452578,1.3508864746238687,-10.52613132527921
valparaiso,PGA,475,interface,classification tolerance -5 / +5 km,cls_m5,1.509811182452578,1.51078844398904,0.06472740087104523
valparaiso,PGA,475,interface,classification tolerance -5 / +5 km,cls_p5,1.509811182452578,1.5257199438205018,1.0536921141411248
valparaiso,PGA,475,interface,default-depth events to interface,cls_fix,1.509811182452578,1.5069534277409324,-0.18927894725241368
valparaiso,PGA,475,interface,"completeness table, ends of the ensemble",mc_lo,1.509811182452578,1.4545261179010796,-3.6617204319345342
valparaiso,PGA,475,interface,"completeness table, ends of the ensemble",mc_hi,1.509811182452578,1.5358073048990055,1.7218128166330615
valparaiso,PGA,475,interface,keep 1962 / 1998 events,keep6298,1.509811182452578,1.5203810902457402,0.7000814350833107
valparaiso,PGA,475,interface,b: fit floor 5.4 / 6.0,fit54,1.509811182452578,1.42658520315241,-5.512343547818565
valparaiso,PGA,475,interface,b: fit floor 5.4 / 6.0,fit60,1.509811182452578,1.5644512709485923,3.6190014440915297
valparaiso,PGA,475,interface,MMIN_HAZ 6.5,mmin65,1.509811182452578,1.5110731023635686,0.08358130643466577
valparaiso,PGA,475,interface,geometry: segmented,seg,1.509811182452578,1.433860763624058,-5.030458093782575
valparaiso,PGA,475,interface,rate: geodetic (mid),geo,1.509811182452578,1.5358398220296867,1.7239665383075975
valparaiso,PGA,475,interface,MFD: tapered,tapered,1.509811182452578,1.544508065980738,2.298094220748692
valparaiso,PGA,475,interface,full 16-branch tree,tree,1.509811182452578,1.4959251607951722,-0.9197190893002194
valparaiso,PGA,475,interface,rupture scaling: Allen & Hayes,msr_ah,1.509811182452578,1.442561185088327,-4.454199183702434
valparaiso,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp15,1.509811182452578,1.5240369500291433,0.9422216328704547
valparaiso,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp20,1.509811182452578,1.5360630335254437,1.7387506052393586
valparaiso,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp30,1.509811182452578,1.5663661027165003,3.745827353858444
valparaiso,PGA,475,interface,GMM (single vs tree),gmm_ag,1.509811182452578,1.4063195093414487,-6.854610319087362
valparaiso,PGA,475,interface,GMM (single vs tree),gmm_pk,1.509811182452578,1.4449189380766536,-4.298037074444738
valparaiso,PGA,475,interface,GMM (single vs tree),gmm_ku,1.509811182452578,1.6684405277352785,10.506568445533615
valparaiso,PGA,475,intraslab,class domain cut at 50 km,classmask,1.509811182452578,1.4876938797508212,-1.4649052119105943
valparaiso,PGA,475,intraslab,declustering,dc_gk74sym,1.509811182452578,1.5209682704579226,0.7389724049613022
valparaiso,PGA,475,intraslab,declustering,dc_gruenthal,1.509811182452578,1.5280463160334372,1.2077757664529676
valparaiso,PGA,475,intraslab,no declustering (full catalog),raw,1.509811182452578,1.5628119008805466,3.5104203124176614
valparaiso,PGA,475,intraslab,classification tolerance -5 / +5 km,cls_m5,1.509811182452578,1.5679784673566404,3.8526198229353437
valparaiso,PGA,475,intraslab,classification tolerance -5 / +5 km,cls_p5,1.509811182452578,1.4303040660024706,-5.266030439710601
valparaiso,PGA,475,intraslab,default-depth events to interface,cls_fix,1.509811182452578,1.5220959446709414,0.813662155979511
valparaiso,PGA,475,intraslab,"completeness table, ends of the ensemble",mc_lo,1.509811182452578,1.689980043892951,11.933204862590951
valparaiso,PGA,475,intraslab,"completeness table, ends of the ensemble",mc_hi,1.509811182452578,1.5491438889966203,2.605140762048741
valparaiso,PGA,475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit57,1.509811182452578,1.515268178556178,0.361435666063592
valparaiso,PGA,475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit60,1.509811182452578,1.502942804367088,-0.4549163607553086
valparaiso,PGA,475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit55,1.509811182452578,1.4702029023414767,-2.6233929494919095
valparaiso,PGA,475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit58,1.509811182452578,1.544454245016286,2.294529472714113
valparaiso,PGA,475,intraslab,Mmax pad 0 / 0.4,pad0,1.509811182452578,1.474730626513414,-2.3235061673194335
valparaiso,PGA,475,intraslab,Mmax pad 0 / 0.4,pad04,1.509811182452578,1.5409643371154749,2.0633808402644727
valparaiso,PGA,475,intraslab,"depths by slab-top regime, not thickness fraction",regime,1.509811182452578,1.5052451937234825,-0.3024211757180373
valparaiso,PGA,475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",band_rule,1.509811182452578,1.5576950599211539,3.171514294310107
valparaiso,PGA,475,intraslab,smoothing neighbours 10 / 50,nn10,1.509811182452578,1.516551205653019,0.4464149741885137
valparaiso,PGA,475,intraslab,smoothing neighbours 10 / 50,nn50,1.509811182452578,1.4924420546347126,-1.150417219035993
valparaiso,PGA,475,intraslab,pattern from all complete events / + calibrated kernel,smooth_all,1.509811182452578,1.509811182452578,0.0
valparaiso,PGA,475,intraslab,pattern from all complete events / + calibrated kernel,smooth_cv,1.509811182452578,1.5421215471087444,2.1400268478393825
valparaiso,PGA,475,intraslab,kernel gaussian / cut-off 200 km,gauss,1.509811182452578,1.5387777813791839,1.9185577152470046
valparaiso,PGA,475,intraslab,kernel gaussian / cut-off 200 km,dmax200,1.509811182452578,1.5224065261339987,0.8342330370715967
valparaiso,PGA,475,intraslab,rupture scaling: Allen & Hayes,msr_ah,1.509811182452578,1.4783093145796555,-2.0864773184253393
valparaiso,PGA,475,intraslab,rupture aspect ratio 2,asp20,1.509811182452578,1.510543982638197,0.04853588277367038
valparaiso,PGA,475,intraslab,rupture dip 45 / 90,dip45,1.509811182452578,1.489869116776949,-1.320831764090824
valparaiso,PGA,475,intraslab,rupture dip 45 / 90,dip90,1.509811182452578,1.5322218071812963,1.484332941044575
valparaiso,PGA,475,intraslab,sources from M5.5,mmin55,1.509811182452578,1.5098078834521726,-0.00021850417082358575
valparaiso,PGA,475,intraslab,GMM (single vs tree),gmm_ag,1.509811182452578,1.3902120697759108,-7.921461575240629
valparaiso,PGA,475,intraslab,GMM (single vs tree),gmm_pk,1.509811182452578,1.725483793892186,14.284740631557892
valparaiso,PGA,475,intraslab,GMM (single vs tree),gmm_mv,1.509811182452578,1.3952711302025305,-7.586382561028959
valparaiso,PGA,475,crustal,faults vs no faults,nofaults,1.509811182452578,1.5107810956362282,0.06424069412935829
valparaiso,PGA,475,crustal,buffer margin 0 / 20 km,margin0,1.509811182452578,1.5105016500394959,0.04573204881130888
valparaiso,PGA,475,crustal,buffer margin 0 / 20 km,margin20,1.509811182452578,1.5095552978794362,-0.016948117494142156
valparaiso,PGA,475,crustal,cap and fault Mmin 6.5,cap65,1.509811182452578,1.5100793641232713,0.017762596661774488
valparaiso,PGA,475,crustal,declustering,dc_gruenthal,1.509811182452578,1.5097827324059978,-0.0018843446724203794
valparaiso,PGA,475,crustal,no declustering (full catalog),raw,1.509811182452578,1.5098203574025744,0.0006076885707972934
valparaiso,PGA,475,crustal,classification tolerance -5 / +5 km,cls_m5,1.509811182452578,1.5100026902884842,0.012684224234926766
valparaiso,PGA,475,crustal,classification tolerance -5 / +5 km,cls_p5,1.509811182452578,1.5096935840320889,-0.007788948833853393
valparaiso,PGA,475,crustal,default-depth events to interface,cls_fix,1.509811182452578,1.509803213782503,-0.0005277924926994082
valparaiso,PGA,475,crustal,background Mmax 7.5,mmax75,1.509811182452578,1.5100991746624028,0.019074716969380567
valparaiso,PGA,475,crustal,GMM (single vs tree),gmm_ask,1.509811182452578,1.5095542571855018,-0.017017046241418754
valparaiso,PGA,475,crustal,GMM (single vs tree),gmm_bssa,1.509811182452578,1.5104792166644267,0.044246209036780115
valparaiso,PGA,475,crustal,GMM (single vs tree),gmm_cb,1.509811182452578,1.5099085826782799,0.0064511527556598836
valparaiso,PGA,475,crustal,GMM (single vs tree),gmm_cy,1.509811182452578,1.5092995302378458,-0.03388849020848905
valparaiso,PGA,475,all,truncation 2.5 / 4.0,tr25,1.509811182452578,1.4404168574106664,-4.5962253988068635
valparaiso,PGA,475,all,truncation 2.5 / 4.0,tr40,1.509811182452578,1.5514883216332966,2.760420618491999
valparaiso,PGA,475,all,truncation 2.0,tr20,1.509811182452578,1.321471880164856,-12.474361329194728
valparaiso,PGA,475,all,"numerics: mesh 5 km, point-source distance 100 km",num,1.509811182452578,1.5269390321585696,1.13443653783043
valparaiso,PGA,475,all,"no declustering, all families",raw,1.509811182452578,1.4143661468440314,-6.321653774845082
valparaiso,PGA,475,all,"classification tolerance -5 / +5 km, all families",cls_m5,1.509811182452578,1.5691419789195058,3.9296832051905595
valparaiso,PGA,475,all,"classification tolerance -5 / +5 km, all families",cls_p5,1.509811182452578,1.4471785146203877,-4.148377529595992
valparaiso,PGA,475,all,"default-depth events to interface, all families",cls_fix,1.509811182452578,1.519239917460926,0.624497627115983
valparaiso,PGA,2475,interface,Z_BOTTOM 40 / 60 km,zbot40,2.8195329810994223,2.9889325138304677,6.008070622567829
valparaiso,PGA,2475,interface,Z_BOTTOM 40 / 60 km,zbot60,2.8195329810994223,2.701285206035499,-4.1938780591179725
valparaiso,PGA,2475,interface,Z_TOP 10 km,ztop10,2.8195329810994223,2.9555880399139296,4.825446615682272
valparaiso,PGA,2475,interface,declustering,dc_gk74sym,2.8195329810994223,2.8688580424121675,1.7494053676049504
valparaiso,PGA,2475,interface,declustering,dc_gruenthal,2.8195329810994223,2.8406636510503795,0.7494386514577123
valparaiso,PGA,2475,interface,no declustering (full catalog),raw,2.8195329810994223,2.539474552711674,-9.93279490841582
valparaiso,PGA,2475,interface,classification tolerance -5 / +5 km,cls_m5,2.8195329810994223,2.825071337935245,0.1964281628535236
valparaiso,PGA,2475,interface,classification tolerance -5 / +5 km,cls_p5,2.8195329810994223,2.8418800491498044,0.7925804805329228
valparaiso,PGA,2475,interface,default-depth events to interface,cls_fix,2.8195329810994223,2.8143583544224904,-0.1835277938445734
valparaiso,PGA,2475,interface,"completeness table, ends of the ensemble",mc_lo,2.8195329810994223,2.73521099825799,-2.9906365134467316
valparaiso,PGA,2475,interface,"completeness table, ends of the ensemble",mc_hi,2.8195329810994223,2.860364796100764,1.4481765340237374
valparaiso,PGA,2475,interface,keep 1962 / 1998 events,keep6298,2.8195329810994223,2.8356756292114316,0.5725291465012328
valparaiso,PGA,2475,interface,b: fit floor 5.4 / 6.0,fit54,2.8195329810994223,2.685270620651062,-4.761865221949169
valparaiso,PGA,2475,interface,b: fit floor 5.4 / 6.0,fit60,2.8195329810994223,2.9081374908995783,3.1425243256280933
valparaiso,PGA,2475,interface,MMIN_HAZ 6.5,mmin65,2.8195329810994223,2.8213824394588762,0.06559449284160301
valparaiso,PGA,2475,interface,geometry: segmented,seg,2.8195329810994223,2.6273491271366383,-6.816159103336528
valparaiso,PGA,2475,interface,rate: geodetic (mid),geo,2.8195329810994223,2.857412521967574,1.3434686212956182
valparaiso,PGA,2475,interface,MFD: tapered,tapered,2.8195329810994223,2.8775116992296463,2.056323459199838
valparaiso,PGA,2475,interface,full 16-branch tree,tree,2.8195329810994223,2.76226397945718,-2.031152039225703
valparaiso,PGA,2475,interface,rupture scaling: Allen & Hayes,msr_ah,2.8195329810994223,2.690652980247464,-4.5709697923697945
valparaiso,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp15,2.8195329810994223,2.836194048981076,0.5909158712928742
valparaiso,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp20,2.8195329810994223,2.8535402446387956,1.2061310779954981
valparaiso,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp30,2.8195329810994223,2.901588552332692,2.9102539953717255
valparaiso,PGA,2475,interface,GMM (single vs tree),gmm_ag,2.8195329810994223,2.59809341911067,-7.853767395989319
valparaiso,PGA,2475,interface,GMM (single vs tree),gmm_pk,2.8195329810994223,2.7017561515707795,-4.1771750966615
valparaiso,PGA,2475,interface,GMM (single vs tree),gmm_ku,2.8195329810994223,,
valparaiso,PGA,2475,intraslab,class domain cut at 50 km,classmask,2.8195329810994223,2.7777299617474434,-1.4826221091295277
valparaiso,PGA,2475,intraslab,declustering,dc_gk74sym,2.8195329810994223,2.8427561282266125,0.823652260245411
valparaiso,PGA,2475,intraslab,declustering,dc_gruenthal,2.8195329810994223,2.8538137425816896,1.215831193040362
valparaiso,PGA,2475,intraslab,no declustering (full catalog),raw,2.8195329810994223,2.8669617057295307,1.6821482475305016
valparaiso,PGA,2475,intraslab,classification tolerance -5 / +5 km,cls_m5,2.8195329810994223,2.901633578716893,2.9118509401318438
valparaiso,PGA,2475,intraslab,classification tolerance -5 / +5 km,cls_p5,2.8195329810994223,2.708738034689724,-3.9295495797497693
valparaiso,PGA,2475,intraslab,default-depth events to interface,cls_fix,2.8195329810994223,2.8402650884743124,0.73530288575685
valparaiso,PGA,2475,intraslab,"completeness table, ends of the ensemble",mc_lo,2.8195329810994223,,
valparaiso,PGA,2475,intraslab,"completeness table, ends of the ensemble",mc_hi,2.8195329810994223,2.8829799673909786,2.250265796387896
valparaiso,PGA,2475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit57,2.8195329810994223,2.8225956943618224,0.10862484258673533
valparaiso,PGA,2475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit60,2.8195329810994223,2.814520262279013,-0.17778542950239729
valparaiso,PGA,2475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit55,2.8195329810994223,2.757469295638901,-2.2012044504023165
valparaiso,PGA,2475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit58,2.8195329810994223,2.8765607592750726,2.0225965987251238
valparaiso,PGA,2475,intraslab,Mmax pad 0 / 0.4,pad0,2.8195329810994223,2.744510840456536,-2.6608002511690043
valparaiso,PGA,2475,intraslab,Mmax pad 0 / 0.4,pad04,2.8195329810994223,2.8911770492731477,2.540990605677873
valparaiso,PGA,2475,intraslab,"depths by slab-top regime, not thickness fraction",regime,2.8195329810994223,2.8149267224693633,-0.1633695601696017
valparaiso,PGA,2475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",band_rule,2.8195329810994223,2.8174138109224605,-0.07516032588260613
valparaiso,PGA,2475,intraslab,smoothing neighbours 10 / 50,nn10,2.8195329810994223,2.826801257909694,0.2577830037454598
valparaiso,PGA,2475,intraslab,smoothing neighbours 10 / 50,nn50,2.8195329810994223,2.7956678318455745,-0.8464220640023168
valparaiso,PGA,2475,intraslab,pattern from all complete events / + calibrated kernel,smooth_all,2.8195329810994223,2.8195329810994223,0.0
valparaiso,PGA,2475,intraslab,pattern from all complete events / + calibrated kernel,smooth_cv,2.8195329810994223,2.8642466375837246,1.585853287903971
valparaiso,PGA,2475,intraslab,kernel gaussian / cut-off 200 km,gauss,2.8195329810994223,2.861288344017785,1.4809318847577746
valparaiso,PGA,2475,intraslab,kernel gaussian / cut-off 200 km,dmax200,2.8195329810994223,2.8374297929362298,0.6347438372516834
valparaiso,PGA,2475,intraslab,rupture scaling: Allen & Hayes,msr_ah,2.8195329810994223,2.756279707163534,-2.243395426118544
valparaiso,PGA,2475,intraslab,rupture aspect ratio 2,asp20,2.8195329810994223,2.8093603777837237,-0.3607903643578547
valparaiso,PGA,2475,intraslab,rupture dip 45 / 90,dip45,2.8195329810994223,2.770072528527461,-1.7542072713288448
valparaiso,PGA,2475,intraslab,rupture dip 45 / 90,dip90,2.8195329810994223,2.865190357984941,1.6193240934431419
valparaiso,PGA,2475,intraslab,sources from M5.5,mmin55,2.8195329810994223,2.8195329486133267,-1.1521800180602781e-06
valparaiso,PGA,2475,intraslab,GMM (single vs tree),gmm_ag,2.8195329810994223,2.6260987405578313,-6.8605063972745235
valparaiso,PGA,2475,intraslab,GMM (single vs tree),gmm_pk,2.8195329810994223,,
valparaiso,PGA,2475,intraslab,GMM (single vs tree),gmm_mv,2.8195329810994223,2.5246831824283262,-10.45739846448347
valparaiso,PGA,2475,crustal,faults vs no faults,nofaults,2.8195329810994223,2.81967545678157,0.005053166006674381
valparaiso,PGA,2475,crustal,buffer margin 0 / 20 km,margin0,2.8195329810994223,2.819620454515311,0.0031024079688135586
