site,imt,return_period,family,axis,iml_ref,lo,hi,row_lo,row_hi,range
antofagasta,PGA,2475,crustal,buffer margin 0 / 20 km,2.6631934009843268,-0.0019676262755008445,0.0038677541368103974,margin20,margin0,0.005835380412311242
antofagasta,PGA,2475,crustal,cap and fault Mmin 6.5,2.6631934009843268,0.0,1.1127494481399935e-06,cap65,cap65,1.1127494481399935e-06
antofagasta,PGA,2475,crustal,declustering,2.6631934009843268,-1.3312512336938198e-05,0.0,dc_gruenthal,dc_gruenthal,1.3312512336938198e-05
antofagasta,PGA,2475,crustal,no declustering (full catalog),2.6631934009843268,-0.0005259473863206132,0.0,raw,raw,0.0005259473863206132
antofagasta,PGA,2475,crustal,classification tolerance -5 / +5 km,2.6631934009843268,-0.0003217322302573322,0.0,cls_p5,cls_m5,0.0003217322302573322
antofagasta,PGA,2475,crustal,default-depth events to interface,2.6631934009843268,-0.00018568160358167773,0.0,cls_fix,cls_fix,0.00018568160358167773
antofagasta,PGA,2475,crustal,background Mmax 7.5,2.6631934009843268,0.0,0.0013805188418647418,mmax75,mmax75,0.0013805188418647418
antofagasta,PGA,2475,crustal,GMM (single vs tree),2.6631934009843268,-0.0015971606853293352,0.003160840935367837,gmm_cy,gmm_cb,0.004758001620697172
antofagasta,PGA,2475,all,truncation 2.5 / 4.0,2.6631934009843268,-6.219770323841112,3.7415790558719797,tr25,tr40,9.961349379713091
antofagasta,PGA,2475,all,truncation 2.0,2.6631934009843268,-17.494155282848624,0.0,tr20,tr20,17.494155282848624
antofagasta,PGA,2475,all,"numerics: mesh 5 km, point-source distance 100 km",2.6631934009843268,0.0,0.8917033038392086,num,num,0.8917033038392086
antofagasta,PGA,2475,all,"no declustering, all families",2.6631934009843268,-14.284779159328808,0.0,raw,raw,14.284779159328808
antofagasta,PGA,2475,all,"classification tolerance -5 / +5 km, all families",2.6631934009843268,-2.5355613277769695,2.0903436906501316,cls_p5,cls_m5,4.625905018427101
antofagasta,PGA,2475,all,"default-depth events to interface, all families",2.6631934009843268,0.0,0.37007180274353235,cls_fix,cls_fix,0.37007180274353235
copiapo,PGA,475,interface,Z_BOTTOM 40 / 60 km,1.0681792873583542,-4.4282997554429215,3.1100341919352292,zbot60,zbot40,7.538333947378151
copiapo,PGA,475,interface,Z_TOP 10 km,1.0681792873583542,0.0,4.353459633849299,ztop10,ztop10,4.353459633849299
copiapo,PGA,475,interface,declustering,1.0681792873583542,0.0,2.369888968530942,dc_gruenthal,dc_gk74sym,2.369888968530942
copiapo,PGA,475,interface,no declustering (full catalog),1.0681792873583542,-13.315087596435504,0.0,raw,raw,13.315087596435504
copiapo,PGA,475,interface,classification tolerance -5 / +5 km,1.0681792873583542,0.0,1.2111537881178247,cls_m5,cls_p5,1.2111537881178247
copiapo,PGA,475,interface,default-depth events to interface,1.0681792873583542,-0.23271699495356346,0.0,cls_fix,cls_fix,0.23271699495356346
copiapo,PGA,475,interface,"completeness table, ends of the ensemble",1.0681792873583542,-4.297176764871924,2.0350011475676055,mc_lo,mc_hi,6.33217791243953
copiapo,PGA,475,interface,keep 1962 / 1998 events,1.0681792873583542,0.0,0.8216216284495426,keep6298,keep6298,0.8216216284495426
copiapo,PGA,475,interface,b: fit floor 5.4 / 6.0,1.0681792873583542,-6.568110637905733,4.400584459259926,fit54,fit60,10.968695097165659
copiapo,PGA,475,interface,MMIN_HAZ 6.5,1.0681792873583542,0.0,0.09683251015040195,mmin65,mmin65,0.09683251015040195
copiapo,PGA,475,interface,geometry: segmented,1.0681792873583542,-18.379015396677122,0.0,seg,seg,18.379015396677122
copiapo,PGA,475,interface,rate: geodetic (mid),1.0681792873583542,0.0,1.998765189761209,geo,geo,1.998765189761209
copiapo,PGA,475,interface,MFD: tapered,1.0681792873583542,0.0,2.681112134820829,tapered,tapered,2.681112134820829
copiapo,PGA,475,interface,full 16-branch tree,1.0681792873583542,-2.828833527503838,0.0,tree,tree,2.828833527503838
copiapo,PGA,475,interface,rupture scaling: Allen & Hayes,1.0681792873583542,-3.06771309109124,0.0,msr_ah,msr_ah,3.06771309109124
copiapo,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,1.0681792873583542,0.0,1.9475681350507923,asp15,asp30,1.9475681350507923
copiapo,PGA,475,interface,GMM (single vs tree),1.0681792873583542,-7.910494673756463,10.393878938370428,gmm_ag,gmm_ku,18.30437361212689
copiapo,PGA,475,intraslab,class domain cut at 50 km,1.0681792873583542,-2.167909400836854,0.0,classmask,classmask,2.167909400836854
copiapo,PGA,475,intraslab,declustering,1.0681792873583542,0.0,0.6462969201181945,dc_gruenthal,dc_gk74sym,0.6462969201181945
copiapo,PGA,475,intraslab,no declustering (full catalog),1.0681792873583542,-1.28850758317135,0.0,raw,raw,1.28850758317135
copiapo,PGA,475,intraslab,classification tolerance -5 / +5 km,1.0681792873583542,-1.6594314101090135,3.21517171654655,cls_p5,cls_m5,4.874603126655563
copiapo,PGA,475,intraslab,default-depth events to interface,1.0681792873583542,0.0,0.025329772832094477,cls_fix,cls_fix,0.025329772832094477
copiapo,PGA,475,intraslab,"completeness table, ends of the ensemble",1.0681792873583542,-1.825806666081542,2.8269615548646376,mc_lo,mc_hi,4.65276822094618
copiapo,PGA,475,intraslab,slab_deep b: floor 5.7 / 6.0,1.0681792873583542,-1.5663512950622072,2.077493619861981,sd_fit57,sd_fit60,3.643844914924188
copiapo,PGA,475,intraslab,intra_slab b: floor 5.5 / 5.8,1.0681792873583542,-2.3221906444529816,2.083741994867183,is_fit55,is_fit58,4.405932639320165
copiapo,PGA,475,intraslab,Mmax pad 0 / 0.4,1.0681792873583542,-2.166878663567895,1.9134225754033451,pad0,pad04,4.08030123897124
copiapo,PGA,475,intraslab,"depths by slab-top regime, not thickness fraction",1.0681792873583542,-0.24195788484854264,0.0,regime,regime,0.24195788484854264
copiapo,PGA,475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",1.0681792873583542,0.0,1.722884295100524,band_rule,band_rule,1.722884295100524
copiapo,PGA,475,intraslab,smoothing neighbours 10 / 50,1.0681792873583542,-1.1755110119776369,1.0682340594583284,nn10,nn50,2.2437450714359652
copiapo,PGA,475,intraslab,pattern from all complete events / + calibrated kernel,1.0681792873583542,-2.8934626730413027,0.0,smooth_cv,smooth_all,2.8934626730413027
copiapo,PGA,475,intraslab,kernel gaussian / cut-off 200 km,1.0681792873583542,-0.904999024493025,0.0,gauss,dmax200,0.904999024493025
copiapo,PGA,475,intraslab,rupture scaling: Allen & Hayes,1.0681792873583542,-1.7634550164532525,0.0,msr_ah,msr_ah,1.7634550164532525
copiapo,PGA,475,intraslab,rupture aspect ratio 2,1.0681792873583542,-0.3624883726275008,0.0,asp20,asp20,0.3624883726275008
copiapo,PGA,475,intraslab,rupture dip 45 / 90,1.0681792873583542,-0.6604813318435987,0.45341261477087613,dip45,dip90,1.1138939466144748
copiapo,PGA,475,intraslab,sources from M5.5,1.0681792873583542,-7.951653779869616e-07,0.0,mmin55,mmin55,7.951653779869616e-07
copiapo,PGA,475,intraslab,GMM (single vs tree),1.0681792873583542,-12.717806750840799,14.838843204140929,gmm_mv,gmm_pk,27.55664995498173
copiapo,PGA,475,crustal,faults vs no faults,1.0681792873583542,0.0,1.5455792201635177e-08,nofaults,nofaults,1.5455792201635177e-08
copiapo,PGA,475,crustal,buffer margin 0 / 20 km,1.0681792873583542,-5.714717588034546e-09,2.066307125403455e-08,margin0,margin20,2.6377788842069094e-08
copiapo,PGA,475,crustal,cap and fault Mmin 6.5,1.0681792873583542,-5.714717588034546e-09,0.0,cap65,cap65,5.714717588034546e-09
copiapo,PGA,475,crustal,declustering,1.0681792873583542,0.0,0.012455305896974522,dc_gruenthal,dc_gruenthal,0.012455305896974522
copiapo,PGA,475,crustal,no declustering (full catalog),1.0681792873583542,-0.0319794704013554,0.0,raw,raw,0.0319794704013554
copiapo,PGA,475,crustal,classification tolerance -5 / +5 km,1.0681792873583542,-0.02429604055512735,0.013782259738892577,cls_p5,cls_m5,0.03807830029401993
copiapo,PGA,475,crustal,default-depth events to interface,1.0681792873583542,-0.009626277772567526,0.0,cls_fix,cls_fix,0.009626277772567526
copiapo,PGA,475,crustal,background Mmax 7.5,1.0681792873583542,0.0,0.07735928985255214,mmax75,mmax75,0.07735928985255214
copiapo,PGA,475,crustal,GMM (single vs tree),1.0681792873583542,-0.17989841346017776,0.1398224796786307,gmm_cy,gmm_bssa,0.31972089313880847
copiapo,PGA,475,all,truncation 2.5 / 4.0,1.0681792873583542,-3.825402863861882,2.3032163497330282,tr25,tr40,6.12861921359491
copiapo,PGA,475,all,truncation 2.0,1.0681792873583542,-10.844004012952603,0.0,tr20,tr20,10.844004012952603
copiapo,PGA,475,all,"numerics: mesh 5 km, point-source distance 100 km",1.0681792873583542,0.0,0.42071640357117523,num,num,0.42071640357117523
copiapo,PGA,475,all,"no declustering, all families",1.0681792873583542,-14.69400262110694,0.0,raw,raw,14.69400262110694
copiapo,PGA,475,all,"classification tolerance -5 / +5 km, all families",1.0681792873583542,-0.44820929623914374,3.3595565132466865,cls_p5,cls_m5,3.80776580948583
copiapo,PGA,475,all,"default-depth events to interface, all families",1.0681792873583542,-0.2175127911387853,0.0,cls_fix,cls_fix,0.2175127911387853
copiapo,PGA,2475,interface,Z_BOTTOM 40 / 60 km,2.0716832448839835,-4.865612336302982,2.505843860623669,zbot60,zbot40,7.371456196926651
copiapo,PGA,2475,interface,Z_TOP 10 km,2.0716832448839835,0.0,4.237624805443274,ztop10,ztop10,4.237624805443274
copiapo,PGA,2475,interface,declustering,2.0716832448839835,0.0,2.0331307121334463,dc_gruenthal,dc_gk74sym,2.0331307121334463
copiapo,PGA,2475,interface,no declustering (full catalog),2.0716832448839835,-12.370470424667278,0.0,raw,raw,12.370470424667278
copiapo,PGA,2475,interface,classification tolerance -5 / +5 km,2.0716832448839835,0.0,0.9079862956199225,cls_m5,cls_p5,0.9079862956199225
copiapo,PGA,2475,interface,default-depth events to interface,2.0716832448839835,-0.215856442701301,0.0,cls_fix,cls_fix,0.215856442701301
copiapo,PGA,2475,interface,"completeness table, ends of the ensemble",2.0716832448839835,-3.475917998766176,1.6765823550078718,mc_lo,mc_hi,5.152500353774048
copiapo,PGA,2475,interface,keep 1962 / 1998 events,2.0716832448839835,0.0,0.6618899542620627,keep6298,keep6298,0.6618899542620627
copiapo,PGA,2475,interface,b: fit floor 5.4 / 6.0,2.0716832448839835,-5.587137061800096,3.629986375120997,fit54,fit60,9.217123436921092
copiapo,PGA,2475,interface,MMIN_HAZ 6.5,2.0716832448839835,0.0,0.07554676041372499,mmin65,mmin65,0.07554676041372499
copiapo,PGA,2475,interface,geometry: segmented,2.0716832448839835,-20.78948367746203,0.0,seg,seg,20.78948367746203
copiapo,PGA,2475,interface,rate: geodetic (mid),2.0716832448839835,0.0,1.54390981454553,geo,geo,1.54390981454553
copiapo,PGA,2475,interface,MFD: tapered,2.0716832448839835,0.0,2.3477630694256346,tapered,tapered,2.3477630694256346
copiapo,PGA,2475,interface,full 16-branch tree,2.0716832448839835,-5.91667356158545,0.0,tree,tree,5.91667356158545
copiapo,PGA,2475,interface,rupture scaling: Allen & Hayes,2.0716832448839835,-3.594335506646329,0.0,msr_ah,msr_ah,3.594335506646329
copiapo,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,2.0716832448839835,0.0,1.1867828287180249,asp15,asp30,1.1867828287180249
copiapo,PGA,2475,interface,GMM (single vs tree),2.0716832448839835,-9.257592162779504,10.28791413690966,gmm_ag,gmm_ku,19.545506299689166
copiapo,PGA,2475,intraslab,class domain cut at 50 km,2.0716832448839835,-1.8323035514864916,0.0,classmask,classmask,1.8323035514864916
copiapo,PGA,2475,intraslab,declustering,2.0716832448839835,0.0,0.8296249191855676,dc_gruenthal,dc_gk74sym,0.8296249191855676
copiapo,PGA,2475,intraslab,no declustering (full catalog),2.0716832448839835,-1.5631240354976539,0.0,raw,raw,1.5631240354976539
copiapo,PGA,2475,intraslab,classification tolerance -5 / +5 km,2.0716832448839835,-1.250357971156535,2.4012516992479638,cls_p5,cls_m5,3.6516096704044987
copiapo,PGA,2475,intraslab,default-depth events to interface,2.0716832448839835,0.0,0.10924836929673276,cls_fix,cls_fix,0.10924836929673276
copiapo,PGA,2475,intraslab,"completeness table, ends of the ensemble",2.0716832448839835,-1.4559938056541544,2.4262331136961857,mc_lo,mc_hi,3.88222691935034
copiapo,PGA,2475,intraslab,slab_deep b: floor 5.7 / 6.0,2.0716832448839835,-1.2971671812124441,1.8119209025902139,sd_fit57,sd_fit60,3.109088083802658
copiapo,PGA,2475,intraslab,intra_slab b: floor 5.5 / 5.8,2.0716832448839835,-1.9023481082644178,1.7890059274052295,is_fit55,is_fit58,3.6913540356696473
copiapo,PGA,2475,intraslab,Mmax pad 0 / 0.4,2.0716832448839835,-2.4135028192832753,2.3020771301620613,pad0,pad04,4.7155799494453365
copiapo,PGA,2475,intraslab,"depths by slab-top regime, not thickness fraction",2.0716832448839835,-0.289373379227853,0.0,regime,regime,0.289373379227853
copiapo,PGA,2475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",2.0716832448839835,-0.040354434963341124,0.0,band_rule,band_rule,0.040354434963341124
copiapo,PGA,2475,intraslab,smoothing neighbours 10 / 50,2.0716832448839835,-0.9724631308719367,0.892292033058184,nn10,nn50,1.8647551639301208
copiapo,PGA,2475,intraslab,pattern from all complete events / + calibrated kernel,2.0716832448839835,-2.3474135630046966,0.0,smooth_cv,smooth_all,2.3474135630046966
copiapo,PGA,2475,intraslab,kernel gaussian / cut-off 200 km,2.0716832448839835,-0.688151933444725,0.0,gauss,dmax200,0.688151933444725
copiapo,PGA,2475,intraslab,rupture scaling: Allen & Hayes,2.0716832448839835,-1.8764472292443823,0.0,msr_ah,msr_ah,1.8764472292443823
copiapo,PGA,2475,intraslab,rupture aspect ratio 2,2.0716832448839835,-0.8309291911217098,0.0,asp20,asp20,0.8309291911217098
copiapo,PGA,2475,intraslab,rupture dip 45 / 90,2.0716832448839835,-1.0508938816724434,0.7518443476932202,dip45,dip90,1.8027382293656635
copiapo,PGA,2475,intraslab,sources from M5.5,2.0716832448839835,0.0,1.6213690168243033e-06,mmin55,mmin55,1.6213690168243033e-06
copiapo,PGA,2475,intraslab,GMM (single vs tree),2.0716832448839835,-13.286852382802628,13.712959605084052,gmm_mv,gmm_pk,26.99981198788668
copiapo,PGA,2475,crustal,faults vs no faults,2.0716832448839835,0.0,6.749489855906177e-10,nofaults,nofaults,6.749489855906177e-10
copiapo,PGA,2475,crustal,buffer margin 0 / 20 km,2.0716832448839835,0.0,6.621370118864434e-11,margin0,margin20,6.621370118864434e-11
copiapo,PGA,2475,crustal,cap and fault Mmin 6.5,2.0716832448839835,0.0,0.0,cap65,cap65,0.0
copiapo,PGA,2475,crustal,declustering,2.0716832448839835,0.0,0.002352544551698088,dc_gruenthal,dc_gruenthal,0.002352544551698088
copiapo,PGA,2475,crustal,no declustering (full catalog),2.0716832448839835,-0.006757009737368147,0.0,raw,raw,0.006757009737368147
copiapo,PGA,2475,crustal,classification tolerance -5 / +5 km,2.0716832448839835,-0.0021457274339775623,8.245395852757298e-05,cls_p5,cls_m5,0.0022281813925051352
copiapo,PGA,2475,crustal,default-depth events to interface,2.0716832448839835,-0.0003085137673997096,0.0,cls_fix,cls_fix,0.0003085137673997096
copiapo,PGA,2475,crustal,background Mmax 7.5,2.0716832448839835,0.0,0.02239710341906953,mmax75,mmax75,0.02239710341906953
copiapo,PGA,2475,crustal,GMM (single vs tree),2.0716832448839835,-0.023118818084810755,0.02926883224463328,gmm_cy,gmm_cb,0.052387650329444035
copiapo,PGA,2475,all,truncation 2.5 / 4.0,2.0716832448839835,-5.810999986940302,3.3989267978609794,tr25,tr40,9.209926784801281
copiapo,PGA,2475,all,truncation 2.0,2.0716832448839835,-17.11806475474128,0.0,tr20,tr20,17.11806475474128
copiapo,PGA,2475,all,"numerics: mesh 5 km, point-source distance 100 km",2.0716832448839835,0.0,0.6190478004771904,num,num,0.6190478004771904
copiapo,PGA,2475,all,"no declustering, all families",2.0716832448839835,-14.345947411925819,0.0,raw,raw,14.345947411925819
copiapo,PGA,2475,all,"classification tolerance -5 / +5 km, all families",2.0716832448839835,-0.3229673080517803,2.6387104183149823,cls_p5,cls_m5,2.9616777263667626
copiapo,PGA,2475,all,"default-depth events to interface, all families",2.0716832448839835,-0.10678440100500008,0.0,cls_fix,cls_fix,0.10678440100500008
valparaiso,PGA,475,interface,Z_BOTTOM 40 / 60 km,1.509811182452578,-4.1233640063521815,5.600030984249682,zbot60,zbot40,9.723394990601864
valparaiso,PGA,475,interface,Z_TOP 10 km,1.509811182452578,0.0,3.989931883669784,ztop10,ztop10,3.989931883669784
valparaiso,PGA,475,interface,declustering,1.509811182452578,0.0,1.9803216697875436,dc_gruenthal,dc_gk74sym,1.9803216697875436
valparaiso,PGA,475,interface,no declustering (full catalog),1.509811182452578,-10.52613132527921,0.0,raw,raw,10.52613132527921
valparaiso,PGA,475,interface,classification tolerance -5 / +5 km,1.509811182452578,0.0,1.0536921141411248,cls_m5,cls_p5,1.0536921141411248
valparaiso,PGA,475,interface,default-depth events to interface,1.509811182452578,-0.18927894725241368,0.0,cls_fix,cls_fix,0.18927894725241368
valparaiso,PGA,475,interface,"completeness table, ends of the ensemble",1.509811182452578,-3.6617204319345342,1.7218128166330615,mc_lo,mc_hi,5.383533248567596
valparaiso,PGA,475,interface,keep 1962 / 1998 events,1.509811182452578,0.0,0.7000814350833107,keep6298,keep6298,0.7000814350833107
valparaiso,PGA,475,interface,b: fit floor 5.4 / 6.0,1.509811182452578,-5.512343547818565,3.6190014440915297,fit54,fit60,9.131344991910094
valparaiso,PGA,475,interface,MMIN_HAZ 6.5,1.509811182452578,0.0,0.08358130643466577,mmin65,mmin65,0.08358130643466577
valparaiso,PGA,475,interface,geometry: segmented,1.509811182452578,-5.030458093782575,0.0,seg,seg,5.030458093782575
valparaiso,PGA,475,interface,rate: geodetic (mid),1.509811182452578,0.0,1.7239665383075975,geo,geo,1.7239665383075975
valparaiso,PGA,475,interface,MFD: tapered,1.509811182452578,0.0,2.298094220748692,tapered,tapered,2.298094220748692
valparaiso,PGA,475,interface,full 16-branch tree,1.509811182452578,-0.9197190893002194,0.0,tree,tree,0.9197190893002194
valparaiso,PGA,475,interface,rupture scaling: Allen & Hayes,1.509811182452578,-4.454199183702434,0.0,msr_ah,msr_ah,4.454199183702434
valparaiso,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,1.509811182452578,0.0,3.745827353858444,asp15,asp30,3.745827353858444
valparaiso,PGA,475,interface,GMM (single vs tree),1.509811182452578,-6.854610319087362,10.506568445533615,gmm_ag,gmm_ku,17.361178764620977
valparaiso,PGA,475,intraslab,class domain cut at 50 km,1.509811182452578,-1.4649052119105943,0.0,classmask,classmask,1.4649052119105943
valparaiso,PGA,475,intraslab,declustering,1.509811182452578,0.0,1.2077757664529676,dc_gk74sym,dc_gruenthal,1.2077757664529676
valparaiso,PGA,475,intraslab,no declustering (full catalog),1.509811182452578,0.0,3.5104203124176614,raw,raw,3.5104203124176614
valparaiso,PGA,475,intraslab,classification tolerance -5 / +5 km,1.509811182452578,-5.266030439710601,3.8526198229353437,cls_p5,cls_m5,9.118650262645945
valparaiso,PGA,475,intraslab,default-depth events to interface,1.509811182452578,0.0,0.813662155979511,cls_fix,cls_fix,0.813662155979511
valparaiso,PGA,475,intraslab,"completeness table, ends of the ensemble",1.509811182452578,0.0,11.933204862590951,mc_hi,mc_lo,11.933204862590951
valparaiso,PGA,475,intraslab,slab_deep b: floor 5.7 / 6.0,1.509811182452578,-0.4549163607553086,0.361435666063592,sd_fit60,sd_fit57,0.8163520268189006
valparaiso,PGA,475,intraslab,intra_slab b: floor 5.5 / 5.8,1.509811182452578,-2.6233929494919095,2.294529472714113,is_fit55,is_fit58,4.917922422206022
valparaiso,PGA,475,intraslab,Mmax pad 0 / 0.4,1.509811182452578,-2.3235061673194335,2.0633808402644727,pad0,pad04,4.386887007583907
valparaiso,PGA,475,intraslab,"depths by slab-top regime, not thickness fraction",1.509811182452578,-0.3024211757180373,0.0,regime,regime,0.3024211757180373
valparaiso,PGA,475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",1.509811182452578,0.0,3.171514294310107,band_rule,band_rule,3.171514294310107
valparaiso,PGA,475,intraslab,smoothing neighbours 10 / 50,1.509811182452578,-1.150417219035993,0.4464149741885137,nn50,nn10,1.5968321932245066
valparaiso,PGA,475,intraslab,pattern from all complete events / + calibrated kernel,1.509811182452578,0.0,2.1400268478393825,smooth_all,smooth_cv,2.1400268478393825
valparaiso,PGA,475,intraslab,kernel gaussian / cut-off 200 km,1.509811182452578,0.0,1.9185577152470046,dmax200,gauss,1.9185577152470046
valparaiso,PGA,475,intraslab,rupture scaling: Allen & Hayes,1.509811182452578,-2.0864773184253393,0.0,msr_ah,msr_ah,2.0864773184253393
valparaiso,PGA,475,intraslab,rupture aspect ratio 2,1.509811182452578,0.0,0.04853588277367038,asp20,asp20,0.04853588277367038
valparaiso,PGA,475,intraslab,rupture dip 45 / 90,1.509811182452578,-1.320831764090824,1.484332941044575,dip45,dip90,2.805164705135399
valparaiso,PGA,475,intraslab,sources from M5.5,1.509811182452578,-0.00021850417082358575,0.0,mmin55,mmin55,0.00021850417082358575
valparaiso,PGA,475,intraslab,GMM (single vs tree),1.509811182452578,-7.921461575240629,14.284740631557892,gmm_ag,gmm_pk,22.206202206798523
valparaiso,PGA,475,crustal,faults vs no faults,1.509811182452578,0.0,0.06424069412935829,nofaults,nofaults,0.06424069412935829
valparaiso,PGA,475,crustal,buffer margin 0 / 20 km,1.509811182452578,-0.016948117494142156,0.04573204881130888,margin20,margin0,0.06268016630545103
valparaiso,PGA,475,crustal,cap and fault Mmin 6.5,1.509811182452578,0.0,0.017762596661774488,cap65,cap65,0.017762596661774488
valparaiso,PGA,475,crustal,declustering,1.509811182452578,-0.0018843446724203794,0.0,dc_gruenthal,dc_gruenthal,0.0018843446724203794
valparaiso,PGA,475,crustal,no declustering (full catalog),1.509811182452578,0.0,0.0006076885707972934,raw,raw,0.0006076885707972934
valparaiso,PGA,475,crustal,classification tolerance -5 / +5 km,1.509811182452578,-0.007788948833853393,0.012684224234926766,cls_p5,cls_m5,0.02047317306878016
valparaiso,PGA,475,crustal,default-depth events to interface,1.509811182452578,-0.0005277924926994082,0.0,cls_fix,cls_fix,0.0005277924926994082
valparaiso,PGA,475,crustal,background Mmax 7.5,1.509811182452578,0.0,0.019074716969380567,mmax75,mmax75,0.019074716969380567
valparaiso,PGA,475,crustal,GMM (single vs tree),1.509811182452578,-0.03388849020848905,0.044246209036780115,gmm_cy,gmm_bssa,0.07813469924526917
valparaiso,PGA,475,all,truncation 2.5 / 4.0,1.509811182452578,-4.5962253988068635,2.760420618491999,tr25,tr40,7.356646017298862
valparaiso,PGA,475,all,truncation 2.0,1.509811182452578,-12.474361329194728,0.0,tr20,tr20,12.474361329194728
valparaiso,PGA,475,all,"numerics: mesh 5 km, point-source distance 100 km",1.509811182452578,0.0,1.13443653783043,num,num,1.13443653783043
valparaiso,PGA,475,all,"no declustering, all families",1.509811182452578,-6.321653774845082,0.0,raw,raw,6.321653774845082
valparaiso,PGA,475,all,"classification tolerance -5 / +5 km, all families",1.509811182452578,-4.148377529595992,3.9296832051905595,cls_p5,cls_m5,8.07806073478655
valparaiso,PGA,475,all,"default-depth events to interface, all families",1.509811182452578,0.0,0.624497627115983,cls_fix,cls_fix,0.624497627115983
valparaiso,PGA,2475,interface,Z_BOTTOM 40 / 60 km,2.8195329810994223,-4.1938780591179725,6.008070622567829,zbot60,zbot40,10.201948681685803
valparaiso,PGA,2475,interface,Z_TOP 10 km,2.8195329810994223,0.0,4.825446615682272,ztop10,ztop10,4.825446615682272
valparaiso,PGA,2475,interface,declustering,2.8195329810994223,0.0,1.7494053676049504,dc_gruenthal,dc_gk74sym,1.7494053676049504
valparaiso,PGA,2475,interface,no declustering (full catalog),2.8195329810994223,-9.93279490841582,0.0,raw,raw,9.93279490841582
valparaiso,PGA,2475,interface,classification tolerance -5 / +5 km,2.8195329810994223,0.0,0.7925804805329228,cls_m5,cls_p5,0.7925804805329228
valparaiso,PGA,2475,interface,default-depth events to interface,2.8195329810994223,-0.1835277938445734,0.0,cls_fix,cls_fix,0.1835277938445734
valparaiso,PGA,2475,interface,"completeness table, ends of the ensemble",2.8195329810994223,-2.9906365134467316,1.4481765340237374,mc_lo,mc_hi,4.438813047470469
valparaiso,PGA,2475,interface,keep 1962 / 1998 events,2.8195329810994223,0.0,0.5725291465012328,keep6298,keep6298,0.5725291465012328
valparaiso,PGA,2475,interface,b: fit floor 5.4 / 6.0,2.8195329810994223,-4.761865221949169,3.1425243256280933,fit54,fit60,7.904389547577262
valparaiso,PGA,2475,interface,MMIN_HAZ 6.5,2.8195329810994223,0.0,0.06559449284160301,mmin65,mmin65,0.06559449284160301
valparaiso,PGA,2475,interface,geometry: segmented,2.8195329810994223,-6.816159103336528,0.0,seg,seg,6.816159103336528
valparaiso,PGA,2475,interface,rate: geodetic (mid),2.8195329810994223,0.0,1.3434686212956182,geo,geo,1.3434686212956182
valparaiso,PGA,2475,interface,MFD: tapered,2.8195329810994223,0.0,2.056323459199838,tapered,tapered,2.056323459199838
valparaiso,PGA,2475,interface,full 16-branch tree,2.8195329810994223,-2.031152039225703,0.0,tree,tree,2.031152039225703
valparaiso,PGA,2475,interface,rupture scaling: Allen & Hayes,2.8195329810994223,-4.5709697923697945,0.0,msr_ah,msr_ah,4.5709697923697945
valparaiso,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,2.8195329810994223,0.0,2.9102539953717255,asp15,asp30,2.9102539953717255
valparaiso,PGA,2475,interface,GMM (single vs tree),2.8195329810994223,-7.853767395989319,0.0,gmm_ag,gmm_pk,7.853767395989319
valparaiso,PGA,2475,intraslab,class domain cut at 50 km,2.8195329810994223,-1.4826221091295277,0.0,classmask,classmask,1.4826221091295277
valparaiso,PGA,2475,intraslab,declustering,2.8195329810994223,0.0,1.215831193040362,dc_gk74sym,dc_gruenthal,1.215831193040362
valparaiso,PGA,2475,intraslab,no declustering (full catalog),2.8195329810994223,0.0,1.6821482475305016,raw,raw,1.6821482475305016
valparaiso,PGA,2475,intraslab,classification tolerance -5 / +5 km,2.8195329810994223,-3.9295495797497693,2.9118509401318438,cls_p5,cls_m5,6.8414005198816135
valparaiso,PGA,2475,intraslab,default-depth events to interface,2.8195329810994223,0.0,0.73530288575685,cls_fix,cls_fix,0.73530288575685
valparaiso,PGA,2475,intraslab,"completeness table, ends of the ensemble",2.8195329810994223,0.0,2.250265796387896,mc_hi,mc_hi,2.250265796387896
valparaiso,PGA,2475,intraslab,slab_deep b: floor 5.7 / 6.0,2.8195329810994223,-0.17778542950239729,0.10862484258673533,sd_fit60,sd_fit57,0.2864102720891326
valparaiso,PGA,2475,intraslab,intra_slab b: floor 5.5 / 5.8,2.8195329810994223,-2.2012044504023165,2.0225965987251238,is_fit55,is_fit58,4.22380104912744
valparaiso,PGA,2475,intraslab,Mmax pad 0 / 0.4,2.8195329810994223,-2.6608002511690043,2.540990605677873,pad0,pad04,5.201790856846877
valparaiso,PGA,2475,intraslab,"depths by slab-top regime, not thickness fraction",2.8195329810994223,-0.1633695601696017,0.0,regime,regime,0.1633695601696017
valparaiso,PGA,2475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",2.8195329810994223,-0.07516032588260613,0.0,band_rule,band_rule,0.07516032588260613
valparaiso,PGA,2475,intraslab,smoothing neighbours 10 / 50,2.8195329810994223,-0.8464220640023168,0.2577830037454598,nn50,nn10,1.1042050677477766
