id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class,time,mc_window,tc_years,mc_window_index
122800,2013-04-03T00:48:35,-71.584,-16.826,48.9,4.4,mw,,,9.5,,,,,,,,,,,,,,USGS,,forearc,82.3739852905,forearc,2013-04-03T00:48:35,,,-1
123294,2013-04-19T19:38:36,-72.068,-17.037,10.0,4.4,mw,,,8.8,,,,,,,,,,,,,,CSN-improved,,forearc,57.1901741028,forearc,2013-04-19T19:38:36,,,-1
123295,2013-04-19T23:10:43,-71.01,-27.877,6.0,4.2,mw,,,,,,,,,,,,,,,,,ISC,,forearc,31.0333786011,forearc,2013-04-19T23:10:43,,,-1
123491,2013-04-25T08:51:59,-66.448,-24.106,143.6,5.1,mw,,,5.0,,,,,,,,,,,,,,USGS,,forearc,184.385910034,forearc,2013-04-25T08:51:59,,,-1
123693,2013-04-30T06:12:49,-71.398,-32.016,20.5545,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,42.365688324,forearc,2013-04-30T06:12:49,,,-1
123919,2013-05-07T15:55:11,-71.786,-32.598,5.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,27.1225585938,forearc,2013-05-07T15:55:11,,,-1
124056,2013-05-11T02:19:16,-72.475,-16.487,42.0,5.0,mw,,,310.7,,,,,,,,,,,,,,CSN-improved,,forearc,65.0514984131,forearc,2013-05-11T02:19:16,,,-1
124122,2013-05-13T04:38:04,-71.443,-32.112,13.6,4.0,mw,,,6.1,,,,,,,,,,,,,,CSN-improved,,forearc,40.1519203186,forearc,2013-05-13T04:38:04,,,-1
124698,2013-06-01T16:50:51,-69.525,-26.174,11.6,5.0,mw,,,,,,,,,,,,,,,,,USGS,,forearc,76.0504455566,forearc,2013-06-01T16:50:51,,,-1
124700,2013-06-01T16:50:51,-69.557,-26.184,10.9,4.4,mw,,,4.1,,,,,,,,,,,,,,CSN-improved,,forearc,76.4009094238,forearc,2013-06-01T16:50:51,,,-1
124868,2013-06-07T06:28:12,-71.852,-32.689,4.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,forearc,25.6241493225,forearc,2013-06-07T06:28:12,,,-1
124872,2013-06-07T06:45:21,-71.907,-32.727,8.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,24.1559677124,forearc,2013-06-07T06:45:21,,,-1
124933,2013-06-09T01:22:39,-70.06,-19.113,44.6,4.4,mw,,,2.3,,,,,,,,,,,,,,CSN-improved,,forearc,63.3311195374,forearc,2013-06-09T01:22:39,,,-1
125007,2013-06-11T10:58:52,-71.376,-28.81,6.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,26.8432826996,forearc,2013-06-11T10:58:52,,,-1
125042,2013-06-12T20:19:03,-71.263,-27.785,1.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,forearc,21.7796611786,forearc,2013-06-12T20:19:03,,,-1
125165,2013-06-16T10:29:57,-72.0,-30.722,2.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,18.0671749115,forearc,2013-06-16T10:29:57,,,-1
125242,2013-06-19T05:24:25,-71.864,-30.72,5.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,22.2934761047,forearc,2013-06-19T05:24:25,,,-1
125321,2013-06-22T14:12:17,-70.13,-17.058,17.0,4.3,mw,,,6.0,,,,,,,,,,,,,,CSN-improved,,forearc,115.223510742,forearc,2013-06-22T14:12:17,,,-1
125323,2013-06-22T14:12:20,-69.958,-17.165,19.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,117.067024231,forearc,2013-06-22T14:12:20,,,-1
125493,2013-06-28T02:08:14,-71.598,-29.828,5.2,4.9,mw,,,1.7,,,,,,,,,,,,,,USGS,,forearc,27.8185558319,forearc,2013-06-28T02:08:14,,,-1
125524,2013-06-29T14:13:58,-73.46,-41.247,25.3,4.0,mw,,,5.2,,,,,,,,,,,,,,CSN-improved,,forearc,45.1540565491,forearc,2013-06-29T14:13:58,,,-1
125762,2013-07-08T03:20:23,-71.684,-29.779,5.7463,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,24.1067199707,forearc,2013-07-08T03:20:23,,,-1
125765,2013-07-08T09:57:54,-72.786,-35.685,11.1,4.0,mw,,,3.6,,,,,,,,,,,,,,CSN-improved,,forearc,30.1269512177,forearc,2013-07-08T09:57:54,,,-1
125798,2013-07-09T11:01:22,-72.58,-34.719,3.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,20.2998104095,forearc,2013-07-09T11:01:22,,,-1
125827,2013-07-10T04:49:52,-71.582,-17.094,33.4,4.8,mw,,,8.6,,,,,,,,,,,,,,USGS,,forearc,71.1119308472,forearc,2013-07-10T04:49:52,,,-1
125829,2013-07-10T04:49:55,-71.513,-17.116,40.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,forearc,74.5913085938,forearc,2013-07-10T04:49:55,,,-1
125890,2013-07-12T03:35:54,-71.571,-35.004,44.0522,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,60.8162155151,forearc,2013-07-12T03:35:54,,,-1
126241,2013-07-23T00:48:14,-69.933,-26.74,35.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,forearc,68.1298980713,forearc,2013-07-23T00:48:14,,,-1
126386,2013-07-27T05:29:50,-71.617,-32.591,7.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,34.1910362244,forearc,2013-07-27T05:29:50,,,-1
126651,2013-08-04T15:27:35,-71.976,-32.486,3.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,forearc,21.0705337524,forearc,2013-08-04T15:27:35,,,-1
126751,2013-08-07T17:23:56,-70.161,-19.357,31.8,4.7,mw,,,7.9,0.097,,,,,,,,,,,,,USGS,,forearc,54.7775230408,forearc,2013-08-07T17:23:56,,,-1
126780,2013-08-08T15:21:41,-71.152,-17.637,9.8,5.1,mw,,,3.1,0.079,,,,,,,,,,,,,USGS,,forearc,62.0408401489,forearc,2013-08-08T15:21:41,,,-1
126784,2013-08-08T17:51:53,-71.869,-30.698,3.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,22.2934761047,forearc,2013-08-08T17:51:53,,,-1
126998,2013-08-17T11:43:30,-70.602,-30.382,33.6,4.0,mw,,,3.5,,,,,,,,,,,,,,CSN-improved,,forearc,74.9706802368,forearc,2013-08-17T11:43:30,,,-1
127052,2013-08-19T19:21:55,-72.117,-34.707,11.0,4.7,mw,,,7.0,0.306,,,,,,,,,,,,,USGS,,forearc,33.8131408691,forearc,2013-08-19T19:21:55,,,-1
127071,2013-08-20T17:10:18,-72.727,-35.23,6.1368,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,24.2731151581,forearc,2013-08-20T17:10:18,,,-1
127194,2013-08-25T05:43:43,-70.85,-17.45,17.0,4.6,mw,,,5.6,0.527,,,,,,,,,,,,,USGS,,forearc,80.0631256104,forearc,2013-08-25T05:43:43,,,-1
127267,2013-08-28T21:51:06,-66.901,-26.928,115.0,4.3,mw,,,9.8,,,,,,,,,,,,,,USGS,,forearc,132.875305176,forearc,2013-08-28T21:51:06,,,-1
127363,2013-09-01T22:10:35,-70.586,-25.679,8.3231,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,34.5807914734,forearc,2013-09-01T22:10:35,,,-1
127662,2013-09-09T16:32:08,-71.6,-16.69,33.0,4.2,mw,,,10.1,,,,,,,,,,,,,,USGS,,forearc,88.8625793457,forearc,2013-09-09T16:32:08,,,-1
127807,2013-09-14T06:08:49,-73.97,-37.337,1.507,4.8,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,17.4077301025,forearc,2013-09-14T06:08:49,,,-1
127864,2013-09-16T16:18:59,-73.596,-36.77,7.4,4.1,mw,,,2.4,,,,,,,,,,,,,,CSN-improved,,forearc,21.3547954559,forearc,2013-09-16T16:18:59,,,-1
128071,2013-09-23T08:27:33,-65.81,-27.406,149.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,194.049438477,forearc,2013-09-23T08:27:33,,,-1
128155,2013-09-26T13:51:56,-66.177,-32.902,92.74,4.0,mw,,,40.8,,,,,,,,,,,,,,USGS,,forearc,198.511032104,forearc,2013-09-26T13:51:56,,,-1
128153,2013-09-26T20:47:04,-71.645,-29.794,8.9653,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,25.7903175354,forearc,2013-09-26T20:47:04,,,-1
128218,2013-09-28T07:28:14,-71.048,-18.526,10.4117,4.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,36.1998062134,forearc,2013-09-28T07:28:14,,,-1
128294,2013-09-30T00:32:39,-73.678,-37.502,3.2559,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,22.2639827728,forearc,2013-09-30T00:32:39,,,-1
128339,2013-10-01T22:30:29,-70.787,-27.687,-0.1242,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,37.2303466797,forearc,2013-10-01T22:30:29,,,-1
128865,2013-10-16T14:48:04,-71.705,-32.612,13.7386,4.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,30.5215587616,forearc,2013-10-16T14:48:04,,,-1
128864,2013-10-16T16:47:13,-71.615,-16.995,50.0,4.4,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,forearc,75.6639785767,forearc,2013-10-16T16:47:13,,,-1
129035,2013-10-21T04:13:43,-72.06,-16.32,17.0,4.4,mw,,,9.9,,,,,,,,,,,,,,USGS,,forearc,87.5303039551,forearc,2013-10-21T04:13:43,,,-1
129196,2013-10-25T14:18:10,-72.009,-30.681,2.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,18.0671749115,forearc,2013-10-25T14:18:10,,,-1
129381,2013-10-30T21:34:14,-70.697,-18.711,29.7666,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,45.512802124,forearc,2013-10-30T21:34:14,,,-1
129513,2013-11-02T09:25:28,-71.953,-30.316,2.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,18.4712123871,forearc,2013-11-02T09:25:28,,,-1
129612,2013-11-04T22:42:49,-71.629,-30.442,3.0,4.3,mw,,,,,,,,,,,,,,,,,ISC,,forearc,28.494052887,forearc,2013-11-04T22:42:49,,,-1
129653,2013-11-05T16:04:05,-71.54,-30.446,1.0569,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,32.4838371277,forearc,2013-11-05T16:04:05,,,-1
129719,2013-11-07T12:47:49,-73.452,-38.661,10.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,forearc,33.6428031921,forearc,2013-11-07T12:47:49,,,-1
129726,2013-11-07T18:02:48,-70.034,-24.622,29.4195,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,49.8359146118,forearc,2013-11-07T18:02:48,,,-1
129774,2013-11-08T11:19:12,-69.932,-23.404,26.1282,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,47.1685180664,forearc,2013-11-08T11:19:12,,,-1
129814,2013-11-09T05:33:56,-71.839,-30.35,4.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,21.3840045929,forearc,2013-11-09T05:33:56,,,-1
129854,2013-11-10T11:40:12,-72.083,-34.391,14.47,4.7,mw,,,2.1,0.218,,,,,,,,,,,,,USGS,,forearc,29.407875061,forearc,2013-11-10T11:40:12,,,-1
130041,2013-11-14T07:15:38,-72.436,-37.178,10.0,4.5,mw,,,1.9,0.166,,,,,,,,,,,,,USGS,,forearc,58.2699012756,forearc,2013-11-14T07:15:38,,,-1
130084,2013-11-15T10:03:39,-71.669,-30.542,1.3589,4.5,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,28.8380336761,forearc,2013-11-15T10:03:39,,,-1
130132,2013-11-16T04:56:05,-71.677,-30.446,9.9483,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,26.6384983063,forearc,2013-11-16T04:56:05,,,-1
130383,2013-11-22T01:58:19,-70.155,-25.635,17.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,52.4583358765,forearc,2013-11-22T01:58:19,,,-1
130488,2013-11-24T12:51:32,-71.9,-16.48,41.0,4.4,mw,,,10.1,,,,,,,,,,,,,,USGS,,forearc,86.0289611816,forearc,2013-11-24T12:51:32,,,-1
130489,2013-11-24T12:51:34,-72.262,-16.847,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,forearc,58.8741531372,forearc,2013-11-24T12:51:34,,,-1
131078,2013-12-06T03:31:58,-71.816,-32.234,1.0243,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,26.8146095276,forearc,2013-12-06T03:31:58,,,-1
131079,2013-12-06T03:57:29,-71.803,-32.237,2.4478,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,26.8146095276,forearc,2013-12-06T03:57:29,,,-1
131320,2013-12-12T09:48:01,-71.86,-34.875,13.1,4.3,mw,,,4.0,,,,,,,,,,,,,,CSN-improved,,forearc,45.4616317749,forearc,2013-12-12T09:48:01,,,-1
131782,2013-12-26T08:12:35,-71.684,-30.707,3.1786,4.5,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,27.4088420868,forearc,2013-12-26T08:12:35,,,-1
131807,2013-12-27T22:38:58,-71.322,-33.939,36.5,4.7,mw,,,5.2,0.161,,,,,,,,,,,,,USGS,,forearc,53.4509468079,forearc,2013-12-27T22:38:58,,,-1
131854,2013-12-29T20:21:10,-73.442,-36.933,9.1897,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,25.3846244812,forearc,2013-12-29T20:21:10,,,-1
134198,2014-03-16T21:16:37,-70.92,-19.94,12.0,6.7,mw,0.0,0.0,0.0,,284.0,26.0,54.0,144.0,69.0,106.0,8.96e+18,-7.37e+18,-1.59e+18,1.03e+19,-8.63e+18,2.03e+18,GCMT,,forearc,21.237411499,forearc,2014-03-16T21:16:37,5.3,1.998631074606434,9
134242,2014-03-17T05:11:33,-70.828,-20.06,5.0,5.9,mw,,,,,152.0,72.0,81.0,358.0,19.0,115.0,2.527e+18,-3.7e+16,-2.49e+18,1.857e+18,-3.079e+18,6.99e+17,ISC,,forearc,21.7702121735,forearc,2014-03-17T05:11:33,5.3,1.998631074606434,9
134574,2014-03-22T12:59:57,-70.944,-19.823,4.0,5.9,mw,,,,,164.0,75.0,88.0,352.0,15.0,98.0,1.308e+18,-1.92e+17,-1.115e+18,6.56e+17,-2.12e+18,1.9e+17,ISC,,forearc,21.1916389465,forearc,2014-03-22T12:59:57,5.3,1.998631074606434,9
134718,2014-03-24T11:26:40,-70.839,-19.879,5.8,5.5,mw,,,6.1,,164.0,69.0,87.0,354.0,21.0,99.0,3.378e+17,-3200000000000000.0,-3.346e+17,1.107e+17,-3.57e+17,6.73e+16,CSN-improved,,forearc,22.9627532959,forearc,2014-03-24T11:26:40,5.3,1.998631074606434,9
135315,2014-04-03T02:43:14,-70.491,-20.589,12.0,6.7,mw,,,,,,,,,,,,,,,,,ISC,,forearc,28.5438365936,forearc,2014-04-03T02:43:14,5.3,1.998631074606434,9
135318,2014-04-03T02:56:05,-70.531,-20.747,10.0,5.9,mw,,,1.8,0.068,,,,,,,,,,,,,USGS,,forearc,26.1991004944,forearc,2014-04-03T02:56:05,5.3,1.998631074606434,9
135319,2014-04-03T03:11:32,-70.534,-20.535,10.0,5.8,mw,,,1.8,0.08,,,,,,,,,,,,,USGS,,forearc,27.1955394745,forearc,2014-04-03T03:11:32,5.3,1.998631074606434,9
145198,2015-09-16T23:03:57,-71.728,-31.728,2.0565,6.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,27.8813152313,forearc,2015-09-16T23:03:57,5.3,1.998631074606434,9
145202,2015-09-16T23:13:12,-71.197,-30.227,29.47,5.6,mw,,,5.7,0.132,,,,,,,,,,,,,USGS,,forearc,47.4617156982,forearc,2015-09-16T23:13:12,5.3,1.998631074606434,9
145196,2015-09-16T23:16:09,-71.932,-31.918,2.3968,6.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,21.7286491394,forearc,2015-09-16T23:16:09,5.3,1.998631074606434,9
145223,2015-09-17T01:41:06,-71.693,-31.172,12.8589,6.4,mw,,,,,172.0,55.0,92.0,348.0,35.0,86.0,5.179e+18,8000000000000000.0,-5.186e+18,1.45e+17,-1.957e+18,9.59e+17,CSN-improved,,forearc,28.5390815735,forearc,2015-09-17T01:41:06,5.3,1.998631074606434,9
145224,2015-09-17T03:55:15,-71.735,-31.499,4.2775,6.2,mw,,,,,157.0,56.0,79.0,356.0,35.0,106.0,5.844e+18,2.56e+17,-6.1e+18,1.542e+18,-2.132e+18,1.719e+18,CSN-improved,,forearc,27.4256629944,forearc,2015-09-17T03:55:15,5.3,1.998631074606434,9
145242,2015-09-17T16:08:09,-70.376,-29.784,36.6387,5.3,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,77.3345336914,forearc,2015-09-17T16:08:09,5.3,1.998631074606434,9
146987,2015-10-07T08:00:40,-71.228,-30.298,24.5,5.3,mw,,,3.1,,,,,,,,,,,,,,CSN-improved,,forearc,45.3543891907,forearc,2015-10-07T08:00:40,5.3,1.998631074606434,9
149492,2016-01-06T05:10:21,-71.755,-32.204,11.0,5.3,mw,,,,,,,,,,,,,,,,,ISC,,forearc,28.4581375122,forearc,2016-01-06T05:10:21,5.3,6.997675171749436,10
183662,2019-02-03T02:56:40,-71.769,-31.42,10.0,5.3,mw,,,,,,,,,,,,,,,,,ISC,,forearc,27.224029541,forearc,2019-02-03T02:56:40,5.3,6.997675171749436,10
189659,2019-08-01T20:01:33,-72.08,-34.35,14.7,5.9,mw,0.03,0.03,2.0,,358.0,13.0,87.0,181.0,77.0,91.0,1.4289e+17,2.493e+16,-1.6782e+17,3680000000000000.0,-2.3598e+17,-4.582e+16,GCMT,,forearc,28.7448730469,forearc,2019-08-01T20:01:33,5.3,6.997675171749436,10
191410,2019-09-29T20:11:57,-72.948,-35.503,4.0,5.4,mw,,,,,3.74,31.22,-127.54,225.68,65.73,-69.73,-2.5149e+16,923000000000000.0,2.4227e+16,1.9287e+16,1.2727e+16,1.4451e+16,ISC,,forearc,23.4461135864,forearc,2019-09-29T20:11:57,5.3,6.997675171749436,10
197337,2020-04-25T05:54:04,-71.02,-27.96,15.0,5.3,mw,0.03,0.02,0.0,,318.0,10.0,29.0,199.0,85.0,99.0,6100000000000000.0,2.6e+16,-3.21e+16,-2.88e+16,-9.52e+16,-3000000000000000.0,GCMT,,forearc,31.5492572784,forearc,2020-04-25T05:54:04,5.3,6.997675171749436,10
208429,2021-05-12T07:53:00,-70.02,-17.24,21.0,5.4,mw,,,,,5.0,65.0,-22.0,105.0,70.0,-153.0,-5.991e+16,1.314e+16,4.678e+16,3.069e+16,1.6094e+17,-6.385e+16,GCMT,,forearc,111.673599243,forearc,2021-05-12T07:53:00,5.3,6.997675171749436,10
220718,2022-04-16T17:10:33,-72.416,-33.986,5.0,5.3,mw,,,,,34.61,28.87,130.72,170.1,68.53,70.22,2.3903e+16,3609000000000000.0,-2.7512e+16,8847000000000000.0,-2.4661e+16,-7024000000000000.0,ISC,,forearc,17.4872264862,forearc,2022-04-16T17:10:33,5.3,6.997675171749436,10
223761,2022-07-12T23:36:00,-71.23,-16.84,35.0,5.5,mw,,,,,249.0,39.0,120.0,32.0,57.0,68.0,2.206e+17,-6.913e+16,-1.5148e+17,-3.538e+16,9060000000000000.0,-8.731e+16,GCMT,,forearc,94.0705718994,forearc,2022-07-12T23:36:00,5.3,6.997675171749436,10
