id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class,time,mc_window,tc_years,mc_window_index
60790,2006-05-02T13:58:33,-71.86,-27.61,15.4,5.2,mw,0.02,0.02,1.2,,352.0,16.0,80.0,182.0,74.0,93.0,4.64e+16,2800000000000000.0,-4.92e+16,-3100000000000000.0,-7.7e+16,2900000000000000.0,GCMT,,outer_rise,,outer_rise,2006-05-02T13:58:33,4.7,5.9986310746064335,6
61041,2006-05-11T13:48:59,-72.08,-27.72,12.0,5.5,mw,0.01,0.01,0.0,,6.0,15.0,94.0,182.0,75.0,89.0,9.76e+16,400000000000000.0,-9.81e+16,-6200000000000000.0,-1.64e+17,-7600000000000000.0,GCMT,,outer_rise,,outer_rise,2006-05-11T13:48:59,4.7,5.9986310746064335,6
61044,2006-05-11T19:07:15,-71.9,-27.55,18.1,4.9,mw,0.03,0.05,1.6,,339.0,35.0,77.0,175.0,56.0,99.0,,,,,,,GCMT,,outer_rise,,outer_rise,2006-05-11T19:07:15,4.7,5.9986310746064335,6
61083,2006-05-13T09:42:56,-71.885,-18.962,10.0,5.0,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2006-05-13T09:42:56,4.7,5.9986310746064335,6
62062,2006-07-16T11:42:45,-72.84,-28.71,12.0,6.2,mw,0.0,0.01,0.0,,357.0,46.0,-111.0,205.0,48.0,-70.0,-2e+18,-6.04e+17,2.6e+18,3.62e+17,-1e+16,6.39e+17,GCMT,,outer_rise,,outer_rise,2006-07-16T11:42:45,4.7,5.9986310746064335,6
62182,2006-07-24T17:29:23,-72.682,-28.642,14.0546,5.6,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2006-07-24T17:29:23,4.7,5.9986310746064335,6
62185,2006-07-24T20:13:04,-72.862,-28.624,28.2,4.7,mw,,,20.4,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2006-07-24T20:13:04,4.7,5.9986310746064335,6
62184,2006-07-24T20:13:07,-72.673,-28.68,78.9754,4.8,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2006-07-24T20:13:07,4.7,5.9986310746064335,6
62829,2006-09-05T08:32:43,-73.81,-17.52,12.3,4.9,mw,0.03,0.02,1.1,,306.0,38.0,-97.0,135.0,52.0,-85.0,,,,,,,GCMT,,outer_rise,,outer_rise,2006-09-05T08:32:43,4.7,5.9986310746064335,6
63812,2006-10-28T18:30:27,-71.535,-20.942,72.2,4.8,mw,,,17.9,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2006-10-28T18:30:27,4.7,5.9986310746064335,6
64570,2006-12-19T14:08:51,-72.239,-22.533,20.2,4.9,mw,,,11.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2006-12-19T14:08:51,4.7,5.9986310746064335,6
65125,2007-01-28T01:11:35,-72.646,-18.303,35.0,5.3,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2007-01-28T01:11:35,4.7,3.0006844626967832,7
67960,2007-08-14T17:00:20,-75.117,-37.194,45.0428,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2007-08-14T17:00:20,4.7,3.0006844626967832,7
68068,2007-08-22T21:08:23,-72.057,-21.355,20.0,4.8,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2007-08-22T21:08:23,4.7,3.0006844626967832,7
75018,2008-09-26T18:34:00,-74.752,-16.147,49.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2008-09-26T18:34:00,4.7,3.0006844626967832,7
76307,2008-11-27T18:57:41,-71.306,-23.549,25.2,5.2,mw,,,5.9,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2008-11-27T18:57:41,4.7,3.0006844626967832,7
78276,2009-03-24T06:22:46,-72.181,-28.216,36.8,5.0,mw,,,9.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2009-03-24T06:22:46,4.7,3.0006844626967832,7
80719,2009-08-09T14:18:38,-74.611,-29.177,20.0,4.8,mw,,,37.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2009-08-09T14:18:38,4.7,3.0006844626967832,7
81945,2009-11-05T08:42:31,-72.248,-28.459,2.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2009-11-05T08:42:31,4.7,3.0006844626967832,7
82744,2010-01-05T01:34:30,-74.19,-16.71,36.0,5.1,mw,0.02,0.01,1.4,,258.0,62.0,12.0,162.0,80.0,151.0,1.3700000000000002e+16,-3.18e+16,1.81e+16,2710000000000000.0,-2.51e+16,4.43e+16,GCMT,,outer_rise,,outer_rise,2010-01-05T01:34:30,4.7,3.0006844626967832,8
83255,2010-02-17T09:44:49,-72.663,-29.997,31.8,4.7,mw,,,9.9,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-02-17T09:44:49,4.7,3.0006844626967832,8
83463,2010-02-27T07:54:25,-73.774,-35.09,35.0,5.4,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T07:54:25,4.7,3.0006844626967832,8
83389,2010-02-27T08:25:15,-73.81,-34.258,6.1,6.9,mw,,,21.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-02-27T08:25:15,4.7,3.0006844626967832,8
83418,2010-02-27T08:28:20,-74.115,-34.89,35.0,5.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T08:28:20,4.7,3.0006844626967832,8
83435,2010-02-27T08:53:54,-73.559,-34.44,15.0,5.6,mw,,,3.3,0.39,,,,,,,,,,,,,ISC-GEM,,outer_rise,,outer_rise,2010-02-27T08:53:54,4.7,3.0006844626967832,8
83419,2010-02-27T08:53:57,-73.513,-34.468,35.0,5.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T08:53:57,4.7,3.0006844626967832,8
83570,2010-02-27T09:50:15,-74.669,-37.822,35.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T09:50:15,4.7,3.0006844626967832,8
83541,2010-02-27T10:40:58,-73.411,-34.388,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T10:40:58,4.7,3.0006844626967832,8
83436,2010-02-27T12:03:25,-74.069,-34.348,15.0,5.6,mw,,,25.0,0.57,,,,,,,,,,,,,ISC-GEM,,outer_rise,,outer_rise,2010-02-27T12:03:25,4.7,3.0006844626967832,8
83529,2010-02-27T12:40:29,-73.401,-34.391,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T12:40:29,4.7,3.0006844626967832,8
83455,2010-02-27T12:46:21,-74.973,-37.837,35.0,5.5,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T12:46:21,4.7,3.0006844626967832,8
83573,2010-02-27T12:48:25,-73.737,-34.666,35.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T12:48:25,4.7,3.0006844626967832,8
83550,2010-02-27T13:33:13,-73.188,-34.25,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T13:33:13,4.7,3.0006844626967832,8
83535,2010-02-27T14:34:24,-73.591,-34.424,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T14:34:24,4.7,3.0006844626967832,8
83497,2010-02-27T15:21:42,-73.548,-34.578,35.0,5.2,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T15:21:42,4.7,3.0006844626967832,8
83538,2010-02-27T17:03:35,-73.28,-34.003,37.8,5.0,mw,,,15.0,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T17:03:35,4.7,3.0006844626967832,8
83554,2010-02-27T17:09:36,-73.207,-34.107,36.9,4.9,mw,,,12.2,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T17:09:36,4.7,3.0006844626967832,8
83470,2010-02-27T20:29:21,-73.708,-34.914,35.0,5.4,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T20:29:21,4.7,3.0006844626967832,8
83581,2010-02-27T20:42:09,-73.411,-34.094,35.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T20:42:09,4.7,3.0006844626967832,8
83444,2010-02-27T21:00:35,-73.154,-33.916,27.0,5.6,mw,,,3.3,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T21:00:35,4.7,3.0006844626967832,8
83607,2010-02-27T21:34:58,-74.967,-37.67,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-27T21:34:58,4.7,3.0006844626967832,8
83776,2010-02-28T01:17:32,-74.552,-34.605,35.0,5.2,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T01:17:32,4.7,3.0006844626967832,8
83772,2010-02-28T01:45:26,-73.484,-34.489,1.9,5.2,mw,,,3.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-02-28T01:45:26,4.7,3.0006844626967832,8
83738,2010-02-28T01:45:29,-73.689,-34.45,37.7,5.6,mw,,,6.3,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T01:45:29,4.7,3.0006844626967832,8
83823,2010-02-28T01:53:29,-74.737,-38.269,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T01:53:29,4.7,3.0006844626967832,8
83804,2010-02-28T02:01:17,-73.249,-33.668,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T02:01:17,4.7,3.0006844626967832,8
83749,2010-02-28T02:04:25,-73.606,-34.522,9.0,5.4,mw,,,38.0,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T02:04:25,4.7,3.0006844626967832,8
83824,2010-02-28T02:08:01,-73.771,-34.474,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T02:08:01,4.7,3.0006844626967832,8
83750,2010-02-28T03:14:12,-73.168,-33.931,35.0,5.4,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T03:14:12,4.7,3.0006844626967832,8
83759,2010-02-28T03:20:09,-73.003,-33.919,38.2,5.3,mw,,,7.5,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T03:20:09,4.7,3.0006844626967832,8
83761,2010-02-28T04:04:50,-72.947,-33.837,34.8,5.3,mw,,,12.9,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T04:04:50,4.7,3.0006844626967832,8
83808,2010-02-28T04:50:30,-73.776,-35.042,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T04:50:30,4.7,3.0006844626967832,8
83847,2010-02-28T06:06:03,-73.81,-34.929,35.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T06:06:03,4.7,3.0006844626967832,8
83789,2010-02-28T10:14:14,-73.311,-34.124,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T10:14:14,4.7,3.0006844626967832,8
83873,2010-02-28T11:18:19,-74.151,-35.566,35.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2010-02-28T11:18:19,4.7,3.0006844626967832,8
83813,2010-02-28T11:18:20,-74.098,-35.609,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T11:18:20,4.7,3.0006844626967832,8
83742,2010-02-28T14:50:33,-73.287,-33.894,26.0,5.6,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T14:50:33,4.7,3.0006844626967832,8
83748,2010-02-28T14:55:25,-73.297,-33.87,34.1,5.5,mw,,,14.2,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T14:55:25,4.7,3.0006844626967832,8
83779,2010-02-28T18:14:12,-73.66,-34.477,35.0,5.2,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T18:14:12,4.7,3.0006844626967832,8
83770,2010-02-28T19:32:00,-73.55,-34.621,35.0,5.3,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T19:32:00,4.7,3.0006844626967832,8
83794,2010-02-28T23:57:14,-74.389,-36.353,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-02-28T23:57:14,4.7,3.0006844626967832,8
84049,2010-03-01T01:15:13,-73.819,-35.174,35.0,5.4,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T01:15:13,4.7,3.0006844626967832,8
84107,2010-03-01T02:26:08,-73.65,-34.695,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T02:26:08,4.7,3.0006844626967832,8
84077,2010-03-01T04:14:07,-73.416,-34.265,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T04:14:07,4.7,3.0006844626967832,8
84080,2010-03-01T05:30:34,-73.88,-34.72,16.5,4.9,mw,0.05,0.04,1.4,,234.0,44.0,-67.0,24.0,50.0,-111.0,,,,,,,GCMT,,outer_rise,,outer_rise,2010-03-01T05:30:34,4.7,3.0006844626967832,8
84051,2010-03-01T06:16:10,-74.928,-37.958,35.0,5.4,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T06:16:10,4.7,3.0006844626967832,8
84073,2010-03-01T06:24:52,-73.319,-34.199,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T06:24:52,4.7,3.0006844626967832,8
84111,2010-03-01T07:22:51,-73.696,-34.7,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T07:22:51,4.7,3.0006844626967832,8
84074,2010-03-01T08:58:31,-74.96,-37.91,18.8,5.0,mw,0.03,0.04,1.1,,204.0,41.0,-79.0,9.0,50.0,-100.0,-3.98e+16,6150000000000000.0,3.36e+16,4070000000000000.0,-7150000000000000.0,8890000000000000.0,GCMT,,outer_rise,,outer_rise,2010-03-01T08:58:31,4.7,3.0006844626967832,8
84088,2010-03-01T11:32:01,-74.863,-37.077,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T11:32:01,4.7,3.0006844626967832,8
84070,2010-03-01T12:20:17,-74.01,-34.57,12.0,5.1,mw,0.02,0.02,0.0,,41.0,40.0,-91.0,222.0,50.0,-89.0,-5.24e+16,2.27e+16,2.97e+16,6080000000000000.0,6240000000000000.0,2.7400000000000004e+16,GCMT,,outer_rise,,outer_rise,2010-03-01T12:20:17,4.7,3.0006844626967832,8
84078,2010-03-01T12:30:37,-74.762,-37.141,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T12:30:37,4.7,3.0006844626967832,8
84060,2010-03-01T14:36:29,-73.96,-34.53,12.0,5.2,mw,0.02,0.01,0.0,,46.0,39.0,-89.0,224.0,51.0,-91.0,-7.55e+16,3.76e+16,3.79e+16,1e+16,1.19e+16,2.9900000000000004e+16,GCMT,,outer_rise,,outer_rise,2010-03-01T14:36:29,4.7,3.0006844626967832,8
84090,2010-03-01T15:26:56,-73.701,-34.252,16.8,4.9,mw,,,26.9,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-01T15:26:56,4.7,3.0006844626967832,8
84076,2010-03-01T22:40:17,-74.27,-34.9,18.0,5.0,mw,0.04,0.03,1.1,,32.0,37.0,-88.0,209.0,53.0,-92.0,-3.7e+16,1.17e+16,2.53e+16,4200000000000000.0,9000000000000000.0,1.24e+16,GCMT,,outer_rise,,outer_rise,2010-03-01T22:40:17,4.7,3.0006844626967832,8
84293,2010-03-02T00:19:50,-73.849,-35.121,11.7208,4.8,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-03-02T00:19:50,4.7,3.0006844626967832,8
84271,2010-03-02T02:21:01,-73.989,-35.274,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T02:21:01,4.7,3.0006844626967832,8
84284,2010-03-02T03:35:54,-73.852,-35.35,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T03:35:54,4.7,3.0006844626967832,8
84262,2010-03-02T03:42:03,-73.968,-35.27,35.0,5.2,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T03:42:03,4.7,3.0006844626967832,8
84272,2010-03-02T04:19:53,-73.363,-34.081,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T04:19:53,4.7,3.0006844626967832,8
84250,2010-03-02T09:44:57,-73.347,-34.162,36.6,5.4,mw,,,7.4,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T09:44:57,4.7,3.0006844626967832,8
84297,2010-03-02T09:50:32,-74.61,-37.133,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T09:50:32,4.7,3.0006844626967832,8
84280,2010-03-02T11:21:20,-74.606,-37.835,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T11:21:20,4.7,3.0006844626967832,8
84258,2010-03-02T11:42:41,-73.81,-34.675,35.0,5.3,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T11:42:41,4.7,3.0006844626967832,8
84290,2010-03-02T12:36:39,-73.314,-33.941,35.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-02T12:36:39,4.7,3.0006844626967832,8
84431,2010-03-03T02:51:04,-74.155,-34.931,25.8,5.0,mw,,,21.1,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-03T02:51:04,4.7,3.0006844626967832,8
84455,2010-03-03T08:32:07,-73.841,-34.792,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-03T08:32:07,4.7,3.0006844626967832,8
84441,2010-03-03T08:57:54,-73.173,-33.661,22.0,4.8,mw,,,15.1,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-03T08:57:54,4.7,3.0006844626967832,8
84443,2010-03-03T10:37:43,-73.963,-35.178,35.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-03T10:37:43,4.7,3.0006844626967832,8
84573,2010-03-04T09:03:40,-74.96,-37.72,16.8,5.0,mw,0.02,0.02,1.0,,217.0,45.0,-56.0,353.0,54.0,-119.0,-3.71e+16,-2110000000000000.0,3.92e+16,1.5e+16,-9880000000000000.0,1.21e+16,GCMT,,outer_rise,,outer_rise,2010-03-04T09:03:40,4.7,3.0006844626967832,8
84700,2010-03-05T04:37:02,-73.827,-35.281,35.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-05T04:37:02,4.7,3.0006844626967832,8
84705,2010-03-05T14:04:20,-73.438,-33.748,45.6776,4.8,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-03-05T14:04:20,4.7,3.0006844626967832,8
84805,2010-03-06T07:32:15,-74.006,-35.433,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-06T07:32:15,4.7,3.0006844626967832,8
84817,2010-03-06T16:05:00,-74.886,-37.947,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-06T16:05:00,4.7,3.0006844626967832,8
84803,2010-03-06T22:56:04,-73.649,-34.577,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-06T22:56:04,4.7,3.0006844626967832,8
84917,2010-03-07T00:31:56,-73.157,-34.017,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-07T00:31:56,4.7,3.0006844626967832,8
84915,2010-03-07T01:13:15,-73.404,-34.103,23.9,5.0,mw,,,14.7,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-07T01:13:15,4.7,3.0006844626967832,8
84928,2010-03-07T03:11:24,-74.648,-35.011,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-07T03:11:24,4.7,3.0006844626967832,8
84916,2010-03-07T04:24:22,-73.823,-34.342,17.4,5.0,mw,,,20.9,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-07T04:24:22,4.7,3.0006844626967832,8
85051,2010-03-08T13:03:41,-73.639,-34.596,25.0,4.8,mw,,,30.2,,38.0,41.0,-97.0,228.0,49.0,-84.0,-5.85e+16,2.7400000000000004e+16,3.12e+16,9600000000000000.0,2640000000000000.0,2.79e+16,CSN-improved,,outer_rise,,outer_rise,2010-03-08T13:03:41,4.7,3.0006844626967832,8
85026,2010-03-08T13:03:43,-73.97,-34.54,12.0,5.1,mw,0.02,0.02,0.0,,38.0,41.0,-97.0,228.0,49.0,-84.0,-5.85e+16,2.7400000000000004e+16,3.12e+16,9600000000000000.0,2640000000000000.0,2.79e+16,GCMT,,outer_rise,,outer_rise,2010-03-08T13:03:43,4.7,3.0006844626967832,8
85148,2010-03-09T21:59:20,-74.234,-34.825,56.3884,5.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-03-09T21:59:20,4.7,3.0006844626967832,8
85227,2010-03-10T08:45:22,-74.29,-35.16,17.9,5.1,mw,0.04,0.03,1.2,,48.0,34.0,-59.0,192.0,61.0,-109.0,-4.26e+16,1.05e+16,3.21e+16,-4200000000000000.0,2.81e+16,1.98e+16,GCMT,,outer_rise,,outer_rise,2010-03-10T08:45:22,4.7,3.0006844626967832,8
85228,2010-03-10T16:00:50,-74.929,-38.172,15.0,5.1,mw,,,25.0,0.1,344.0,55.0,-152.0,237.0,67.0,-38.0,-2.66e+16,-2.02e+16,4.68e+16,2.9900000000000004e+16,-560000000000000.0,2.96e+16,ISC-GEM,,outer_rise,,outer_rise,2010-03-10T16:00:50,4.7,3.0006844626967832,8
85235,2010-03-10T16:00:54,-75.036,-38.048,35.0,4.8,mw,,,,,344.0,55.0,-152.0,237.0,67.0,-38.0,-2.66e+16,-2.02e+16,4.68e+16,2.9900000000000004e+16,-560000000000000.0,2.96e+16,ISC,,outer_rise,,outer_rise,2010-03-10T16:00:54,4.7,3.0006844626967832,8
85341,2010-03-11T14:31:44,-73.825,-35.006,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-11T14:31:44,4.7,3.0006844626967832,8
85320,2010-03-11T15:19:04,-74.588,-37.184,35.0,5.2,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-11T15:19:04,4.7,3.0006844626967832,8
85331,2010-03-11T19:49:27,-73.758,-33.716,35.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-11T19:49:27,4.7,3.0006844626967832,8
85445,2010-03-12T10:32:33,-74.69,-37.86,17.9,5.1,mw,0.03,0.03,1.5,,348.0,18.0,71.0,188.0,73.0,96.0,3.11e+16,-3370000000000000.0,-2.77e+16,-8159999999999998.0,-4.09e+16,1820000000000000.0,GCMT,,outer_rise,,outer_rise,2010-03-12T10:32:33,4.7,3.0006844626967832,8
85581,2010-03-13T05:26:11,-73.237,-34.17,13.5,5.2,mw,,,24.6,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-13T05:26:11,4.7,3.0006844626967832,8
85590,2010-03-13T05:26:14,-73.193,-34.127,30.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2010-03-13T05:26:14,4.7,3.0006844626967832,8
85676,2010-03-14T04:46:09,-74.097,-35.08,24.6,4.8,mw,,,4.6,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-14T04:46:09,4.7,3.0006844626967832,8
85775,2010-03-15T11:08:00,-74.748,-35.82,197.3702,6.1,mw,,,,,21.0,15.0,103.0,187.0,76.0,87.0,1.15e+18,-3.2e+16,-1.12e+18,-2.45e+17,-2.11e+18,-2.86e+17,CSN-improved,,outer_rise,,outer_rise,2010-03-15T11:08:00,4.7,3.0006844626967832,8
86075,2010-03-18T06:26:28,-73.746,-34.242,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-18T06:26:28,4.7,3.0006844626967832,8
86216,2010-03-20T05:39:28,-74.863,-38.192,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-20T05:39:28,4.7,3.0006844626967832,8
86222,2010-03-20T07:16:45,-73.338,-34.254,7.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2010-03-20T07:16:45,4.7,3.0006844626967832,8
86217,2010-03-20T07:16:49,-73.19,-34.2,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-20T07:16:49,4.7,3.0006844626967832,8
86301,2010-03-21T21:09:36,-73.556,-34.7,35.0,4.9,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-21T21:09:36,4.7,3.0006844626967832,8
86459,2010-03-23T03:44:57,-73.821,-34.912,22.0,5.2,mw,,,5.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-03-23T03:44:57,4.7,3.0006844626967832,8
86649,2010-03-26T17:25:49,-74.076,-34.734,35.0,5.3,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-26T17:25:49,4.7,3.0006844626967832,8
86917,2010-03-30T19:32:58,-74.953,-37.929,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-03-30T19:32:58,4.7,3.0006844626967832,8
87101,2010-04-02T07:27:52,-74.25,-35.838,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-04-02T07:27:52,4.7,3.0006844626967832,8
87479,2010-04-07T04:43:51,-75.166,-37.821,35.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2010-04-07T04:43:51,4.7,3.0006844626967832,8
87524,2010-04-08T07:08:39,-74.655,-37.607,30.5,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-04-08T07:08:39,4.7,3.0006844626967832,8
87582,2010-04-09T05:53:38,-72.729,-29.915,20.5729,4.8,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-04-09T05:53:38,4.7,3.0006844626967832,8
