longitude,latitude,mag,kernel_r_km
-69.22,-19.64,5.1,31.743632523443157
-70.716,-39.617,5.1,139.09336315706304
-68.183,-23.373,5.0,35.7536846037753
-70.57,-36.56,5.3,74.01310708938385
-66.46,-27.9,5.8,29.454138421228446
-68.761,-20.783,5.2,32.0547628834231
-70.1,-33.08,5.5,37.68932790722212
-69.906,-17.088,5.1,52.71010882746673
-69.254,-17.409,5.3,35.519582902711385
-66.645,-21.326,5.1,25.467468709611047
-69.277,-23.903,5.0,34.19794393728659
-68.232,-21.03,5.3,33.59369590854752
-67.118,-24.382,5.0,30.79799218815987
-68.315,-21.744,5.2,29.54425926813752
-70.8,-17.25,5.1,47.599552622128826
-67.37,-20.73,6.4,46.239429574758624
-68.91,-21.18,5.1,26.40383583099828
-72.317,-38.082,5.2,94.97647801061453
-69.94,-25.22,5.3,61.375886215679536
-69.37,-19.01,6.5,27.5204720391527
-69.465,-29.009,5.0,44.8179655834297
-69.437,-31.853,5.1,32.952246245235706
-71.127,-31.094,5.2,40.492124057779186
-67.772,-23.877,5.7,34.50877272921232
-69.446,-18.334,5.0,33.34666528698125
-67.351,-28.21,5.2,35.82243266079364
-67.977,-23.1,5.0,43.141858538014056
-67.217,-21.401,5.3,34.469448922153575
-69.111,-31.264,5.0,33.160693658652384
-70.437,-31.806,5.0,48.32733739956446
-71.403,-40.559,5.1,135.3381569083081
-69.05,-27.052,5.2,69.22924859450507
-70.702,-18.072,5.3,52.53003818330428
-66.85,-23.72,7.2,33.513874237890676
-67.039,-24.471,5.1,33.6576503230618
-69.92,-33.95,6.4,57.681067377763064
-66.56,-21.635,5.2,33.05192930668398
-66.22,-27.69,5.3,55.22445319611539
-70.004,-31.407,5.0,48.18501637846461
-69.95,-17.9,5.1,33.45316000518395
-70.24,-19.33,5.2,32.93542974602137
-67.617,-27.579,5.4,54.55223220662259
-68.421,-20.887,5.2,35.84863469678353
-70.687,-17.092,5.0,54.135293878453126
-68.835,-18.202,5.0,59.165405702063126
-68.51,-19.53,5.3,48.822819312071545
-69.736,-21.565,5.5,53.7925728857687
-66.355,-22.82,5.7,33.393806873586186
-68.26,-31.819,5.0,45.20097970444552
-69.832,-31.457,4.8,40.590504955362924
-65.956,-22.423,5.1,40.84013064347496
-68.965,-24.915,4.7,45.6316675555551
-70.284,-33.027,5.0,35.71894039766244
-70.591,-28.398,5.1,41.46319115483386
-67.949,-23.304,5.3,40.05350344061215
-68.69,-20.183,5.7,33.364644014219614
-69.912,-19.375,4.9,35.50728711476345
-69.37,-20.63,5.7,41.05430978477547
-67.01,-21.865,4.9,39.515817155584564
-70.069,-28.79,5.0,43.18340171165087
-68.33,-29.49,5.4,58.0035562051842
-66.892,-27.902,4.8,26.174448595194434
-70.292,-34.445,5.3,58.17068909638517
-70.157,-32.493,4.8,37.63494276240276
-70.073,-18.873,5.2,42.59730979873478
-67.28,-28.95,5.7,43.67489827352597
-71.172,-32.193,5.1,44.9175521446819
-70.92,-32.95,5.2,55.72883732863225
-69.049,-17.495,5.4,46.28667140829537
-66.4,-28.15,5.6,40.95607882024245
-69.909,-17.602,4.9,32.81853595017545
-69.731,-21.108,4.7,50.81872018989703
-66.598,-21.485,4.9,22.331478697654514
-70.436,-18.257,5.3,53.74821181863132
-69.144,-24.226,5.8,33.09928203171681
-69.63,-24.45,5.8,34.76591782777584
-68.31,-22.95,5.9,40.56959042912387
-71.113,-17.723,5.3,49.032375844398594
-70.53,-17.35,5.4,38.31550476895712
-66.39,-19.68,6.1,80.87370779562065
-67.462,-28.266,4.8,34.936571295669935
-68.778,-19.701,4.9,33.22221759001281
-70.953,-18.153,5.1,59.80221445940534
-69.42,-18.25,5.6,33.020701482515435
-69.973,-27.899,5.0,54.98656075300316
-69.802,-31.901,5.2,38.1413288981855
-69.809,-32.662,4.7,41.065813854661485
-68.213,-23.64,4.8,41.39169504726322
-66.754,-18.472,5.1,70.4890430151291
-68.638,-24.089,5.0,46.73406368969655
-67.209,-22.034,4.8,34.666746380726906
-67.276,-27.333,5.2,63.154631141178385
-68.336,-19.741,4.7,49.964332748957695
-68.834,-25.916,4.9,70.1723053532457
-69.24,-25.984,4.9,51.19530026264188
-66.87,-24.52,5.4,41.154595728414954
-68.96,-28.43,5.4,39.451741506656475
-68.82,-22.26,5.4,38.72481036384353
-71.219,-31.761,4.7,42.799163043788376
-72.02,-36.19,5.1,54.54267055963457
-68.01,-21.25,5.2,33.36123191795955
-69.874,-24.943,4.8,60.94840278977403
-69.513,-30.31,4.8,70.49122110944931
-69.421,-19.594,5.4,39.260526283549396
-67.418,-21.326,4.9,28.836956460094186
-70.222,-33.229,4.9,35.995414905979075
-67.004,-19.217,4.7,50.38737798950191
-70.191,-28.605,5.1,42.003147375983836
-68.715,-23.261,5.3,33.89407473976335
-71.568,-34.776,5.5,51.555903298675126
-67.643,-28.363,4.9,34.32643935251481
-69.599,-21.787,5.1,57.850454343336246
-67.3,-31.77,5.4,40.89451363580709
-70.12,-25.51,5.4,52.29734717040835
-69.83,-17.97,5.4,34.293752560896536
-69.328,-22.363,4.8,50.8143908582872
-68.458,-19.002,5.1,60.78549016204236
-66.258,-22.498,5.5,33.77079212342671
-68.751,-25.133,4.8,49.22862470965377
-69.899,-31.645,4.8,42.53246109952749
-69.13,-20.33,5.5,35.848524260097584
-68.773,-21.012,5.0,27.43932602638463
-71.329,-37.57,4.7,87.26469301059055
-67.91,-23.32,5.2,43.442813830515526
-68.57,-21.69,6.5,28.480416253139623
-65.815,-21.928,5.1,53.590290646381284
-70.49,-36.924,5.1,93.77733165715816
-70.391,-27.582,5.4,54.17332879256014
-70.972,-37.276,4.7,80.23825833499936
-68.799,-32.18,4.9,58.08887389702319
-68.53,-20.038,5.1,43.47556642811191
-70.223,-26.812,4.7,64.29269300599022
-68.131,-23.654,4.7,39.25853062685927
-69.088,-17.346,4.7,50.18963631380673
-70.752,-33.313,5.0,44.00810061794349
-69.496,-26.164,4.7,64.89072009888807
-68.317,-31.721,4.8,41.251818609951805
-69.316,-24.421,4.7,34.084962432047476
-69.054,-19.136,4.9,34.88483173550608
-67.534,-27.914,5.0,42.82818741598234
-70.133,-25.973,4.9,55.834456205757604
-68.953,-28.33,5.1,38.612903354900055
-68.34,-18.768,4.9,71.41807106563093
-69.12,-31.48,6.2,28.36680732726507
-71.07,-35.17,5.3,41.30173416058975
-67.948,-22.625,5.0,43.41317883456994
-69.382,-29.306,5.0,42.06174513631972
-68.066,-21.241,4.8,32.89549436505803
-66.535,-22.995,5.3,36.5752726289662
-69.044,-29.763,5.8,57.75445828519562
-67.4,-21.048,5.3,31.497732755100817
-66.67,-28.049,5.0,26.9545981877514
-69.35,-18.193,4.8,32.232671369779844
-69.278,-18.802,5.2,38.93612305047685
-67.28,-31.86,5.3,42.87341054787437
-67.7,-28.427,5.0,37.544084422985584
-72.772,-38.552,5.0,86.40033458583403
-72.231,-38.483,4.9,95.05589725711268
-66.063,-22.554,5.1,37.06735045387895
-66.528,-23.888,5.1,37.71093651023041
-70.65,-36.827,5.0,79.85751445584621
-68.978,-23.111,4.9,31.144677141138857
-70.22,-33.6,5.7,31.9366357457737
-65.162,-30.646,5.5,174.31438781413934
-68.547,-23.18,5.2,35.24153636870249
-65.83,-31.263,4.8,93.61866049994484
-68.883,-18.216,5.3,55.09733659266569
-69.542,-17.748,5.4,29.323433745240134
-66.951,-24.122,5.1,29.215474559595688
-68.976,-24.444,5.3,37.77749524023142
-72.379,-39.57,4.8,90.35350883521761
-68.18,-25.193,4.8,72.73758963503819
-69.31,-23.48,5.3,35.58794736159012
-68.566,-20.962,5.4,26.726673321683045
-67.843,-32.123,4.9,54.58901227495922
-67.283,-22.347,4.7,36.2414219199829
-68.757,-26.138,4.8,86.75648945627533
-71.334,-40.319,5.0,125.75587947797017
-67.864,-24.15,5.5,32.354010394208174
-66.714,-21.439,4.9,20.585021995478456
-66.723,-23.415,4.9,39.97751342020179
-66.465,-24.083,4.7,43.35271738519587
-68.946,-28.541,4.9,38.953816906977615
-71.115,-33.941,5.2,60.43076473722624
-68.107,-21.189,5.2,31.224056893881176
-70.183,-19.273,4.8,31.58962104164692
-68.82,-22.22,5.3,39.359121517388544
-68.457,-23.984,4.8,45.829336006889484
-69.541,-19.17,5.3,37.764226524126386
-65.19,-20.05,6.0,160.9285261803398
-70.522,-28.206,5.2,47.89909341131795
-70.032,-28.944,4.9,41.696815247539426
-69.81,-28.541,5.1,51.368702631428825
-66.684,-22.817,5.2,36.109927147375856
-66.85,-17.868,4.7,112.33449920509854
-67.131,-27.914,5.0,38.50231661370288
-68.732,-23.489,4.7,41.73941209224792
-69.983,-30.058,4.9,71.6249785998258
-72.735,-40.438,4.7,109.64022526035426
-72.427,-39.153,5.2,83.69408057216158
-71.11,-35.54,5.1,43.52426696209548
-66.533,-28.014,5.3,25.46004664833745
-69.64,-18.22,5.2,34.293752560896536
-70.439,-27.41,4.7,54.25444835888996
-70.751,-34.633,4.8,41.584444995452564
-69.257,-18.873,4.8,35.59628569209503
-69.428,-24.373,4.7,33.09928203171681
-69.887,-17.708,5.3,34.34446426981668
-70.18,-18.15,5.2,45.71858340798688
-68.501,-31.315,5.1,35.10346294521488
-67.66,-23.25,5.6,55.33060972913514
-68.652,-22.968,4.8,35.80117859998918
-69.229,-26.958,4.8,72.13129621899094
-66.889,-24.127,5.1,28.393472139647645
-69.415,-24.925,5.5,52.53107598844109
-70.394,-17.173,5.3,47.39494450429531
-68.399,-20.207,5.2,45.324425221488056
-69.782,-35.656,4.7,122.22928251709548
-69.963,-19.574,4.8,38.26675245706516
-67.308,-24.595,5.4,46.36262117998964
-68.213,-23.999,4.7,37.15079307049518
-67.116,-27.422,4.8,52.854306611093335
-72.146,-35.701,4.7,66.4349564202347
-69.053,-30.496,4.8,70.68329330790043
-65.6,-21.24,6.1,92.02269208062658
-68.965,-27.67,4.8,49.67908543332629
-68.877,-29.821,4.9,62.95729420913778
-68.02,-25.52,5.4,96.96064874106098
-66.257,-22.273,4.9,41.71189273882418
-66.191,-21.672,5.1,51.69075543627375
-71.332,-34.142,5.1,61.19813136634103
-72.559,-36.687,5.2,67.00754790782482
-66.594,-23.109,5.0,37.29978452702575
-69.087,-23.662,5.1,34.16464556693178
-70.5,-33.59,5.0,31.26918293497285
-67.289,-21.43,4.7,33.57127719808565
-70.246,-28.223,4.7,46.69869583463282
-68.346,-21.083,5.2,30.61181141709497
-69.19,-20.82,5.0,37.97757336427577
-70.83,-17.42,5.4,41.347255794936736
-68.153,-32.175,5.3,54.9197604389126
-66.83,-21.394,5.0,28.1993000497178
-70.129,-31.706,5.7,39.48406196998576
-66.608,-23.925,4.7,34.431025658746
-67.385,-22.73,5.3,44.24167721459609
-67.335,-21.991,5.2,34.350734119882596
-67.57,-29.223,4.7,59.08722250150558
-67.577,-31.399,5.1,52.692495705985955
-66.837,-28.035,4.9,27.734036175804363
-69.376,-26.334,4.7,70.87207425188183
-68.93,-17.65,5.3,49.677593999121186
-67.629,-28.476,4.9,34.02002615568858
-68.083,-28.389,4.8,58.20536787140424
-68.439,-31.093,4.8,44.55853899105896
-69.819,-18.693,4.9,47.01644975913194
-66.741,-18.165,5.1,91.54454998936225
-69.249,-18.023,5.0,38.05881447409943
-71.059,-40.256,4.8,135.95433113080657
-71.217,-31.26,4.9,47.10835048727679
-69.333,-18.846,5.4,35.771492623795794
-66.582,-22.713,5.1,41.797537425016614
-68.816,-22.291,5.1,38.385501070098904
-70.076,-19.101,4.7,35.17716862307504
-67.401,-19.472,4.8,50.38737798950191
-69.438,-27.714,5.0,46.34401819675547
-67.077,-29.957,5.3,125.0055360660959
-67.382,-27.891,5.4,39.835498860065925
-70.003,-28.061,5.0,55.84515570035698
-69.726,-28.59,4.7,48.429165234470034
-67.119,-29.165,5.1,63.827728546006185
-66.789,-20.071,5.0,58.72820420961287
-65.966,-22.401,5.2,41.157659581102735
-70.489,-18.486,5.2,57.16280346383556
-69.2,-22.57,4.7,39.88678752244533
-71.186,-36.804,4.8,61.26623427218165
-69.716,-23.109,4.9,47.707445122586996
-70.19,-19.446,4.9,30.469098966714146
-73.138,-40.939,4.8,130.09373995778984
-66.82,-23.15,5.2,34.963853341277996
-66.567,-23.78,5.0,34.92774371680102
-68.511,-21.045,4.8,27.169664928611844
-66.708,-31.485,4.7,67.16634408031615
-69.83,-29.614,5.1,47.968267585520884
-69.091,-21.398,5.2,37.54414224874525
-70.764,-37.5,5.1,98.69320760978148
-70.91,-32.94,5.0,55.436158157337
-69.555,-18.262,5.0,36.521521814178655
-67.804,-31.293,4.9,58.94252131371172
-68.235,-29.016,4.7,55.35287221682692
-70.191,-32.481,5.0,40.40809739093825
-68.57,-21.68,5.4,28.646168918026653
-66.683,-21.321,5.2,24.776949123090066
-68.071,-24.111,5.0,35.35713025308851
-69.605,-21.003,4.8,49.413097806732836
-67.396,-21.089,5.3,32.0793785734796
-68.654,-23.317,4.9,38.13782796402257
-66.03,-20.885,5.1,74.18788190618078
-69.409,-17.485,5.0,27.08978984453024
-71.217,-35.265,5.1,35.404633392821076
-66.473,-31.699,4.8,77.89914177339185
-69.95,-17.77,5.8,37.168411488127994
-68.235,-32.976,5.1,100.37835890652657
-66.129,-22.926,5.0,43.05409873594693
-67.221,-20.724,4.7,40.54340023409951
-66.702,-20.385,4.7,56.13075511340573
-70.642,-32.593,5.1,49.91205503730743
-69.865,-32.742,5.1,42.12631639983258
-68.482,-19.582,4.9,46.805416285741344
-66.609,-27.751,4.8,33.67393716202966
-68.493,-31.314,5.0,35.37838287621184
-70.152,-28.488,4.9,42.52714493828609
-69.738,-31.54,4.9,36.70167305936865
-68.022,-29.407,4.7,58.487320009244044
-71.11,-30.512,5.1,40.64156555005459
-69.29,-28.52,5.2,45.37016510677393
-69.23,-20.02,7.8,37.856924732166256
-68.877,-24.275,4.7,41.27479278225541
-67.661,-28.304,5.0,37.967631459776946
-70.535,-31.789,4.9,51.23528709186375
-70.41,-17.95,5.7,44.34596873117848
-68.752,-19.041,5.2,50.924131425450554
-68.167,-21.405,5.0,28.45761227665759
-67.626,-19.921,4.7,72.39743713098177
-70.236,-32.303,5.0,41.2476789187696
-70.115,-19.343,5.0,30.81888896670722
-66.921,-18.302,4.8,73.26878168228521
-70.129,-25.795,4.7,47.0292965825491
-70.321,-35.035,5.0,65.46670869333998
-65.3,-20.3,4.8,146.47709970771157
-70.709,-33.479,4.7,39.71613178304728
-71.659,-36.268,4.9,48.00583641409586
-67.385,-23.7,5.0,46.601554203841985
-69.136,-31.68,6.2,29.431481302423382
-67.884,-24.17,5.2,31.383532381872698
-68.247,-23.108,5.1,37.45001748932122
-69.055,-24.893,5.6,44.95209895783555
-70.485,-28.037,4.8,47.140521234071066
-68.268,-23.678,4.9,40.279519477651085
-68.81,-21.85,5.5,35.00828176741411
-70.19,-18.774,4.7,49.571833647283164
-66.682,-23.39,4.9,40.49334253984713
-70.374,-29.024,4.7,47.88544078074813
-69.501,-18.821,5.1,37.21991188748662
-68.13,-22.46,6.8,39.341649704701894
-72.201,-36.749,5.3,58.44967167259377
-70.991,-29.382,5.2,40.62191476338543
-67.223,-21.367,5.1,34.922334538483305
-66.588,-23.841,5.1,35.9094699937472
-67.136,-27.897,5.8,38.443507250508645
-66.473,-21.369,4.7,32.28639323221232
-68.583,-31.343,5.2,31.421272302037966
-70.67,-17.125,4.8,50.04534073607186
-71.549,-39.966,5.6,99.0750137955288
-68.399,-28.997,5.1,56.27588072604903
-66.34,-23.12,5.4,46.06619652012175
-69.286,-17.88,5.1,33.35115450967339
-68.204,-20.279,4.8,54.17654536465571
-69.998,-32.153,5.1,42.16643031220364
-68.036,-28.305,5.1,55.24200871136486
-68.594,-25.331,4.9,64.47957051162163
-70.647,-28.748,4.7,45.05432437431641
-68.784,-27.472,5.0,64.34516434163515
-69.728,-18.199,4.8,34.81549480469318
-66.528,-20.258,4.9,59.17864622842313
-71.771,-39.375,4.8,91.87467718063249
-70.989,-35.317,4.7,40.884761180679526
-71.12,-36.336,4.7,54.156567180099415
-67.232,-21.878,5.6,34.565547247216564
-69.55,-28.49,5.4,49.30764931523188
-69.81,-21.03,5.22,48.81996295592342
-68.867,-19.21,4.8,41.87096182507519
-72.439,-39.586,4.9,92.38502443499483
-67.398,-22.722,4.9,45.61481152428719
-71.321,-35.542,4.8,37.07047768616088
-70.04,-32.85,5.0,39.162339582892834
-69.656,-17.432,4.7,34.86174676763975
-68.6,-19.473,4.7,44.5047267155537
-68.392,-31.988,5.1,49.10405137899652
-66.668,-23.905,4.8,32.71411442512291
-70.049,-19.373,4.8,31.746380654703092
-69.677,-29.646,4.9,45.83784064957302
-67.254,-20.835,4.8,34.87529568892705
-68.695,-22.762,5.7,33.90873652931849
-68.89,-21.42,5.5,31.141988131815133
-66.47,-28.07,5.1,30.799395481730667
-66.529,-21.445,5.1,28.10270064452008
-71.832,-37.093,5.1,72.84391470722451
-67.38,-28.69,5.5,40.41006403295377
-68.845,-27.492,4.7,63.43352855631158
-69.289,-27.631,4.8,39.37796584341728
-70.822,-31.898,4.8,44.60003236223333
-69.708,-23.398,5.0,45.615111317149385
-68.659,-31.068,4.9,39.29389152897301
-68.45,-29.29,5.0,49.57440745397926
-67.18,-24.44,6.6,36.48443371239019
-69.48,-31.068,4.9,52.17542577698747
-70.86,-28.89,5.1,50.5265624796741
-69.981,-32.073,5.0,43.13443897011873
-70.57,-32.656,5.2,47.77817158726347
-69.13,-29.19,5.9,52.80856856261124
-67.15,-31.9,6.2,45.15913406191767
-69.67,-18.91,5.0,38.09137713245292
-72.524,-38.844,4.8,83.69273659313383
-72.076,-35.727,5.5,62.68993684616943
-69.27,-24.13,5.7,32.3368056049611
-67.238,-22.316,5.1,37.555294323049544
-69.219,-17.94,5.0,36.60140912146219
-69.57,-18.22,5.3,36.76926858137624
-68.47,-21.09,5.9,26.684097476733367
-70.186,-28.233,4.9,47.05530034203891
-65.75,-21.77,5.8,65.34047324218011
-66.995,-23.674,4.9,41.48475094636884
-66.728,-23.956,4.9,29.215474559595688
-68.76,-23.37,5.7,36.691842498903625
-68.845,-18.616,4.7,51.94885974009724
-67.717,-27.857,5.8,52.87727932849468
-70.18,-18.1,5.5,44.028633290872676
-69.427,-28.06,4.7,48.511117125487566
-71.071,-34.899,5.0,42.810833178833256
-67.632,-31.54,5.1,48.73471982640536
-67.714,-22.952,4.8,45.92883232602184
-70.244,-17.356,5.4,38.83082702685799
-71.23,-35.52,5.0,37.4818517740796
-70.622,-33.121,4.7,40.62062935394573
-66.952,-27.99,5.5,30.60643922474276
-72.26,-43.26,5.5,284.1645503918405
-65.291,-30.899,5.0,149.70758413598466
-68.027,-21.492,5.4,34.36226261691679
-68.678,-31.038,5.2,40.259685534249606
-70.395,-28.689,5.1,39.3580458590754
-66.608,-23.221,5.1,32.98818958331702
-69.67,-18.88,5.2,38.16288735434397
-67.72,-28.32,4.9,38.1524641020214
-67.438,-21.633,4.8,34.7808129986673
-66.597,-21.307,5.0,27.36652459973492
-68.66,-28.77,5.0,47.82370188927013
-69.259,-17.726,5.2,32.839343656294425
-67.178,-23.213,4.9,52.00717122973591
-71.228,-39.901,4.8,108.98421980339585
-69.56,-17.467,4.7,32.71090808719981
-69.296,-27.279,5.2,50.67590663501881
-69.818,-17.844,5.0,31.374025908202388
-70.3,-32.67,5.1,38.78611339821128
-66.0,-22.31,6.4,40.495143378226274
-71.016,-29.453,4.8,39.26431475736659
-67.399,-22.529,5.1,38.371197803700746
-66.264,-21.764,4.7,53.08324181282165
-66.726,-23.681,5.2,30.57928162086812
-66.66,-19.82,5.4,62.97802266245119
-68.983,-18.227,5.3,50.24187965951418
-67.748,-19.037,4.8,54.28380143445633
-72.313,-39.401,5.0,89.94012285925315
-67.984,-25.083,4.8,77.42751023011105
-67.161,-20.82,5.1,36.777467222332774
-66.985,-27.18,4.7,68.19750856257478
-67.504,-21.431,4.9,34.05578285408983
-70.791,-33.884,5.1,43.071620077128486
-67.838,-24.44,4.7,42.15435137177978
-66.556,-24.083,5.1,35.52959392672588
-69.174,-31.616,5.2,30.147517617840798
-69.514,-24.185,5.4,35.591420860226286
-66.705,-20.446,4.8,55.82605552080956
-68.421,-32.087,5.0,54.57126227382511
-69.736,-23.225,5.2,49.497476605609876
-66.48,-22.67,6.0,40.51019590341998
-69.9,-19.12,5.3,34.24353835774485
-68.81,-25.02,5.8,44.768070676175114
-69.06,-23.73,5.6,35.6743329421528
-67.829,-28.434,4.9,40.48197060570506
-67.003,-22.911,4.8,44.70474125239383
-68.916,-19.09,4.9,42.07824578314983
-71.102,-32.878,5.4,55.77977248229899
-70.367,-17.28,5.3,42.8420688143523
-68.77,-22.19,5.5,39.085675871649265
-68.724,-31.413,4.7,28.711944552046404
-69.619,-32.41,4.9,45.673543272032724
-69.454,-18.372,4.9,34.74096917036218
-68.88,-22.87,5.7,29.788652559598752
-67.507,-23.896,5.0,39.713761831654686
-70.144,-29.306,4.8,53.56520718194724
-69.303,-28.843,5.0,48.750217623841785
-70.946,-34.951,4.8,40.884761180679526
-68.77,-21.58,6.1,30.82539416006847
-69.075,-19.558,4.7,33.10676491597266
-67.355,-19.642,5.2,56.71956640830151
-71.083,-30.403,4.8,45.182216125022784
-66.765,-21.407,4.9,24.23350244472637
-69.74,-28.42,5.6,52.70272176161265
-68.158,-31.65,4.7,40.28188182476233
-70.669,-17.688,5.1,45.72432121454741
-67.087,-28.589,5.4,47.356342637684484
-69.42,-20.31,6.2,44.12768696717544
-69.908,-25.912,4.7,54.87013947126287
-67.195,-21.371,5.0,34.36527840925471
-70.937,-29.621,5.3,42.95331996825889
-69.868,-24.486,5.4,46.3256651437749
-68.258,-29.052,5.2,54.655051441167586
-69.644,-17.934,4.8,35.62316327007085
-70.832,-31.131,5.0,51.401361378509854
-70.015,-36.067,4.8,107.0991956452436
-68.707,-20.98,5.2,29.164336542922396
-66.196,-25.434,4.9,151.15168600113637
-70.52,-33.659,4.9,31.425159320424267
-71.19,-32.435,5.0,47.51453698674993
-70.232,-31.739,4.9,42.77130314531357
-69.447,-31.814,5.0,31.609234905701747
-71.395,-35.761,4.9,36.47473176744126
-66.521,-23.798,5.0,34.829194505877844
-69.5,-18.977,4.8,30.399863650379082
-68.236,-21.503,5.2,28.05360007849393
-66.699,-28.057,5.8,25.92735463356827
-67.886,-23.983,5.0,32.976797707394425
-69.181,-29.352,5.3,45.697964836974855
-67.66,-24.924,4.7,72.92695778350614
-65.681,-21.742,5.3,70.75658331022105
-68.228,-22.206,5.1,40.857207829017675
-70.169,-33.414,5.0,37.827521613589866
-69.46,-19.8,5.3,38.37298951602209
-68.615,-20.389,5.4,33.00786539471483
-71.04,-35.03,5.2,38.64692528302284
-67.639,-28.276,5.1,39.00510705229044
-68.931,-18.398,5.4,54.07738810800924
-73.085,-39.943,4.7,104.40007706134553
-65.23,-20.3,6.2,152.4739192123257
-67.031,-19.346,5.1,53.391813962241926
-68.954,-32.147,5.0,51.57869322063421
-69.49,-27.18,5.1,57.35721157268236
-69.241,-25.849,5.1,49.76210831726241
-71.177,-30.823,4.9,39.126375665423346
-68.751,-19.515,5.0,35.33862157337889
-67.448,-22.513,4.8,36.51484697730342
-69.511,-24.216,5.3,37.232751728547015
-72.118,-36.661,4.8,53.701428225737935
-68.02,-20.948,5.0,40.22388455440516
-68.14,-31.72,5.2,43.42437235000583
-68.34,-22.94,5.2,39.66227623509579
-67.824,-22.47,4.9,39.30740406966333
-69.3,-17.89,5.0,33.99068618539172
-68.766,-22.99,5.3,31.1246795041699
-70.582,-34.462,5.5,45.24513295562072
-70.498,-28.491,4.8,40.32875331516697
-67.03,-26.568,4.7,115.11114535367817
-71.22,-36.64,5.2,58.7159469629113
-67.81,-18.92,5.1,58.27918481923896
-68.571,-31.393,4.8,33.73457891872661
-70.15,-29.2,5.4,51.375562695895034
-65.284,-30.451,5.3,179.10616380805786
-66.836,-21.453,5.5,25.875074321898364
-71.341,-40.233,5.1,119.19038410170813
-66.488,-23.972,4.8,41.935609643789086
-67.561,-28.644,5.1,34.328876130708174
-70.991,-18.045,5.3,54.78472696849058
-65.51,-31.22,5.2,117.51388564062765
-69.151,-31.722,5.0,30.061031773134673
-70.031,-25.716,4.8,48.09689019190965
-69.012,-19.6,4.8,28.93470123755818
-69.938,-19.411,5.6,36.66050882499421
-70.581,-29.04,4.9,49.758879990115354
-68.55,-23.34,5.2,39.684027422101046
-71.611,-35.065,5.4,48.9642897148305
-69.49,-32.89,5.3,58.852082319878214
-70.4,-17.664,4.7,44.30203692985328
-69.98,-32.798,5.1,40.40809739093825
-69.317,-22.576,4.7,44.51134426682088
-71.4,-35.622,4.7,33.12077849385794
-69.882,-32.038,5.5,43.72910113438962
-67.01,-22.36,5.2,44.17460886754084
-66.223,-23.034,4.9,42.24043814803938
-70.24,-27.39,5.2,52.68074685407681
-68.07,-23.8,5.2,31.495310299111324
-68.601,-20.199,4.9,37.3099324020707
-70.89,-17.521,4.8,45.81173997096177
-68.428,-19.57,4.8,51.949969365438825
-66.569,-20.72,4.8,51.0128434402558
-69.08,-21.07,5.2,33.56385601037411
-69.887,-18.822,4.7,43.36717349466781
-70.77,-33.445,4.7,42.970287898308186
-66.618,-32.141,5.1,79.05884650240255
-69.829,-30.868,4.7,71.75317708829286
-67.52,-21.916,6.1,38.82136618152565
-67.664,-27.527,4.7,54.8754934994425
-66.93,-24.1,5.4,28.595948705306697
-69.109,-30.84,5.2,52.970497435696196
-66.71,-28.1,5.4,28.709105678985676
-70.153,-33.459,4.8,37.44616429665138
-68.123,-24.244,5.2,42.06964617195375
-68.404,-20.901,5.3,35.7260604501787
-66.65,-23.601,4.8,37.830377420323394
-68.563,-31.272,5.1,32.47772118714278
-68.99,-19.606,4.9,29.437207904451196
-67.33,-29.474,5.3,77.16982925859774
-69.336,-25.985,4.7,53.47664064352302
-69.529,-17.581,4.7,32.50364717641353
-70.19,-28.869,5.1,43.655412674516235
-69.22,-29.657,4.7,44.17865280571086
-66.83,-23.04,6.2,37.64169867339455
-67.716,-18.465,5.2,79.64572891521388
-66.957,-18.198,4.9,78.32097316425455
-69.635,-24.283,4.9,32.65502837622526
-66.07,-22.1,5.4,43.65801682267019
-68.199,-31.783,5.3,44.586665668629514
-68.712,-31.829,4.7,42.71904306417837
-69.234,-23.406,5.1,34.37086678751148
-68.132,-21.438,5.3,30.48456886564317
-68.97,-31.48,5.4,29.901380005561936
-70.466,-32.475,5.0,43.94641678525268
-67.23,-23.544,6.3,54.517071514212965
-69.443,-17.191,5.1,49.59463135005738
-69.986,-17.736,4.9,36.774106210607926
-66.903,-22.463,5.3,49.156091955178134
-66.352,-31.619,5.1,87.2864276976014
-67.431,-22.743,4.8,48.16887102965299
-68.789,-33.622,5.8,118.84161938177614
-70.958,-29.377,5.0,43.08658764085243
-66.141,-22.734,5.1,35.49533842007949
-68.39,-23.2,5.2,36.097729204290914
-71.618,-36.817,4.8,64.61555379923999
-71.339,-33.942,5.6,70.08511509658838
-66.59,-23.511,4.7,44.70222680218937
-68.798,-22.613,5.8,31.340343128234498
-69.319,-17.708,4.7,27.884674258672806
-66.607,-22.028,5.1,54.70215979691732
-70.399,-28.127,4.9,47.09251541509179
-68.76,-19.535,4.7,34.53717997836266
-68.533,-23.898,5.2,48.2873900981776
-71.014,-33.387,4.8,52.740843689449164
-68.36,-28.81,5.8,54.0626826117969
-67.723,-31.945,4.9,51.12948886012847
-69.719,-20.815,4.8,51.684819859103456
-69.915,-17.386,4.7,38.78681479339317
-65.126,-17.993,5.0,220.9403237827538
-66.878,-24.274,4.7,27.308660180764132
-69.782,-19.668,4.7,39.90198499373977
-70.704,-18.117,5.0,53.37313234440278
-67.729,-31.303,4.9,62.60420658224003
