lon,lat,rate_MgeMcmin_per_year
-70.273,-17.526,0.07893939864018684
-70.173,-17.526,0.07917422552490526
-70.073,-17.526,0.08077927069791606
-69.973,-17.526,0.08414071617769671
-69.873,-17.526,0.08788802831828667
-69.773,-17.526,0.09151265677205767
-69.673,-17.526,0.09562765836036836
-69.573,-17.526,0.09921746507468174
-69.473,-17.526,0.10004863208492962
-69.373,-17.526,0.09648779486448014
-69.273,-17.526,0.08673853293956216
-69.173,-17.526,0.07269714310004419
-69.073,-17.526,0.05852195870472173
-68.973,-17.526,0.046625393362199175
-68.873,-17.526,0.03733458586134288
-68.773,-17.526,0.030245552314170816
-68.673,-17.526,0.02501925262095882
-68.573,-17.526,0.021222605157092365
-68.473,-17.526,0.018426850768717945
-68.373,-17.526,0.016327581644808034
-68.273,-17.526,0.014787647652431275
-68.173,-17.526,0.013643915041873862
-68.073,-17.526,0.012784196757008833
-67.973,-17.526,0.012190428097159992
-67.873,-17.526,0.011759171932730334
-67.773,-17.526,0.011528510647029285
-67.673,-17.526,0.011373342960935682
-67.573,-17.526,0.011345764234894721
-71.673,-17.626,0.04350026022882602
-71.573,-17.626,0.04471155429819781
-71.473,-17.626,0.04643290763062955
-71.373,-17.626,0.048668368389987525
-71.273,-17.626,0.051330372556808876
-71.173,-17.626,0.05429783134424132
-71.073,-17.626,0.05731788146760349
-70.973,-17.626,0.06015918233255651
-70.873,-17.626,0.06285098351593296
-70.773,-17.626,0.06572174978686252
-70.673,-17.626,0.06905294109486526
-70.573,-17.626,0.07279250230918924
-70.473,-17.626,0.0761108981491449
-70.373,-17.626,0.07791696971128868
-70.273,-17.626,0.07823530696576937
-70.173,-17.626,0.07875868622283246
-70.073,-17.626,0.08115826293627598
-69.973,-17.626,0.08554528196331637
-69.873,-17.626,0.09055349125899315
-69.773,-17.626,0.09523794699359422
-69.673,-17.626,0.10022398795609441
-69.573,-17.626,0.10609747658011345
-69.473,-17.626,0.11073481537274027
-69.373,-17.626,0.1096095237502644
-69.273,-17.626,0.09844728905487869
-69.173,-17.626,0.08095764295054045
-69.073,-17.626,0.06406193110172702
-68.973,-17.626,0.05051981224871538
-68.873,-17.626,0.04008545135604619
-68.773,-17.626,0.032350945287805084
-68.673,-17.626,0.026700126532094266
-68.573,-17.626,0.02265312388442576
-68.473,-17.626,0.019666602119646773
-68.373,-17.626,0.01745546201636671
-68.273,-17.626,0.015842790621503202
-68.173,-17.626,0.014652140175903185
-68.073,-17.626,0.013778376780397446
-67.973,-17.626,0.013183817204721344
-67.873,-17.626,0.012765563418206257
-67.773,-17.626,0.012563266484301124
-67.673,-17.626,0.01247048232266104
-67.573,-17.626,0.012521836809202885
-67.473,-17.626,0.012653825571847197
-71.873,-17.726,0.04046701664394782
-71.773,-17.726,0.040860810570328594
-71.673,-17.726,0.041637883654673156
-71.573,-17.726,0.04287610045764873
-71.473,-17.726,0.04454597169618104
-71.373,-17.726,0.046609741458658385
-71.273,-17.726,0.048979265760256435
-71.173,-17.726,0.05154965649907927
-71.073,-17.726,0.05419040431163518
-70.973,-17.726,0.0568391372464218
-70.873,-17.726,0.059581686150377275
-70.773,-17.726,0.0627036197911007
-70.673,-17.726,0.06641288092349298
-70.573,-17.726,0.0705867639702037
-70.473,-17.726,0.07426734956836575
-70.373,-17.726,0.07618858330224476
-70.273,-17.726,0.07651386787074736
-70.173,-17.726,0.07733687232972862
-70.073,-17.726,0.08039709557819526
-69.973,-17.726,0.08548214393534787
-69.873,-17.726,0.09106041136831099
-69.773,-17.726,0.09558142769267552
-69.673,-17.726,0.09933676029622347
-69.573,-17.726,0.10497260934678367
-69.473,-17.726,0.11122262711924978
-69.373,-17.726,0.1120438191120187
-69.273,-17.726,0.10203037009969126
-69.173,-17.726,0.08466486366628853
-69.073,-17.726,0.06716732968854473
-68.973,-17.726,0.0529191871809976
-68.873,-17.726,0.0419920831926755
-68.773,-17.726,0.033973425583961034
-68.673,-17.726,0.02816725034605308
-68.573,-17.726,0.023993449126954336
-68.473,-17.726,0.020915655338361913
-68.373,-17.726,0.01863085351236854
-68.273,-17.726,0.016959710499727422
-68.173,-17.726,0.01572905855338668
-68.073,-17.726,0.014830707741369025
-67.973,-17.726,0.0142361327772502
-67.873,-17.726,0.013839058757017342
-67.773,-17.726,0.013682721008657655
-67.673,-17.726,0.013642422841982693
-67.573,-17.726,0.013768691275466472
-67.473,-17.726,0.014013386607776675
-71.973,-17.826,0.038000017393291945
-71.873,-17.826,0.0382186719961728
-71.773,-17.826,0.03869980275534142
-71.673,-17.826,0.039520581957556054
-71.573,-17.826,0.04073965924399648
-71.473,-17.826,0.04231010344548998
-71.373,-17.826,0.04419082075888268
-71.273,-17.826,0.04627979468253903
-71.173,-17.826,0.048540254462828177
-71.073,-17.826,0.05094128622489021
-70.973,-17.826,0.053494066379549905
-70.873,-17.826,0.05625569858843104
-70.773,-17.826,0.059374035176600344
-70.673,-17.826,0.06302776929285822
-70.573,-17.826,0.06708237057028317
-70.473,-17.826,0.07065587577142164
-70.373,-17.826,0.07255402437348199
-70.273,-17.826,0.07303550589042133
-70.173,-17.826,0.07414645964870942
-70.073,-17.826,0.07746011874689981
-69.973,-17.826,0.08252457148411985
-69.873,-17.826,0.08767644340225209
-69.773,-17.826,0.09137121863225163
-69.673,-17.826,0.09385087134679958
-69.573,-17.826,0.09720638878732195
-69.473,-17.826,0.10133572474120248
-69.373,-17.826,0.10223615610226353
-69.273,-17.826,0.09576249002157419
-69.173,-17.826,0.08233002993310558
-69.073,-17.826,0.06701398256995464
-68.973,-17.826,0.05348000891502526
-68.873,-17.826,0.042934024020872784
-68.773,-17.826,0.03513528689565451
-68.673,-17.826,0.029429954990330565
-68.573,-17.826,0.025289604218438285
-68.473,-17.826,0.022197313511860824
-68.373,-17.826,0.019874272722639134
-68.273,-17.826,0.018165896501572066
-68.173,-17.826,0.016902601250635238
-68.073,-17.826,0.0159786932645406
-67.973,-17.826,0.015379747490686262
-67.873,-17.826,0.014993157262694923
