longitude,latitude,mag,tc_years,mc_window,weight
-67.247,-20.75,5.3,10.001368925393566,5.3,0.1994989215829135
-66.849,-22.466,5.4,10.001368925393566,5.3,0.1994989215829135
-69.104,-24.335,5.3,10.001368925393566,5.3,0.1994989215829135
-66.589,-21.061,5.3,10.001368925393566,5.3,0.1994989215829135
-68.683,-19.599,5.3,10.001368925393566,5.3,0.1994989215829135
-66.64,-27.88,6.3,10.001368925393566,5.3,0.1994989215829135
-69.627,-17.601,5.8,10.001368925393566,5.3,0.1994989215829135
-72.339,-36.536,5.4,10.001368925393566,5.3,0.1994989215829135
-66.97,-23.64,5.7,10.001368925393566,5.3,0.1994989215829135
-69.396,-27.902,5.4,10.001368925393566,5.3,0.1994989215829135
-67.092,-31.555,5.4,10.001368925393566,5.3,0.1994989215829135
-69.81,-22.263,5.3,10.001368925393566,5.3,0.1994989215829135
-67.919,-24.952,5.4,10.001368925393566,5.3,0.1994989215829135
-67.185,-27.501,5.5,10.001368925393566,5.3,0.1994989215829135
-69.011,-23.927,5.3,10.001368925393566,5.3,0.1994989215829135
-69.345,-23.456,5.4,10.001368925393566,5.3,0.1994989215829135
-69.57,-32.377,5.6,10.001368925393566,5.3,0.1994989215829135
-67.7,-21.447,5.6,10.001368925393566,5.3,0.1994989215829135
-70.792,-32.183,5.4,11.000684462696784,5.2,0.144072234580991
-71.38,-35.83,5.2,11.000684462696784,5.2,0.144072234580991
-66.748,-21.534,5.2,11.000684462696784,5.2,0.144072234580991
-69.252,-31.36,5.2,11.000684462696784,5.2,0.144072234580991
-68.721,-20.811,5.3,11.000684462696784,5.2,0.144072234580991
-71.11,-36.24,5.2,11.000684462696784,5.2,0.144072234580991
-67.574,-28.746,5.3,11.000684462696784,5.2,0.144072234580991
-67.191,-21.321,5.3,11.000684462696784,5.2,0.144072234580991
-68.768,-31.319,5.2,11.000684462696784,5.2,0.144072234580991
-71.052,-17.571,5.3,11.000684462696784,5.2,0.144072234580991
-67.35,-18.91,6.3,11.000684462696784,5.2,0.144072234580991
-69.519,-19.792,5.3,11.000684462696784,5.2,0.144072234580991
-66.36,-22.31,5.3,11.000684462696784,5.2,0.144072234580991
-69.93,-18.31,5.6,11.000684462696784,5.2,0.144072234580991
-69.089,-28.416,5.5,11.000684462696784,5.2,0.144072234580991
-68.6,-21.767,5.2,11.000684462696784,5.2,0.144072234580991
-70.902,-34.418,5.5,11.000684462696784,5.2,0.144072234580991
-69.219,-21.458,5.4,11.000684462696784,5.2,0.144072234580991
-71.169,-31.762,5.5,11.000684462696784,5.2,0.144072234580991
-72.53,-37.05,5.3,11.000684462696784,5.2,0.144072234580991
-68.516,-23.396,5.6,11.000684462696784,5.2,0.144072234580991
-69.998,-32.458,5.2,11.000684462696784,5.2,0.144072234580991
-70.15,-25.41,5.5,11.000684462696784,5.2,0.144072234580991
-68.24,-21.406,5.3,11.000684462696784,5.2,0.144072234580991
-70.303,-32.045,5.5,11.000684462696784,5.2,0.144072234580991
-69.381,-23.25,5.6,11.000684462696784,5.2,0.144072234580991
-67.473,-22.685,5.4,11.000684462696784,5.2,0.144072234580991
-66.676,-23.971,5.5,11.000684462696784,5.2,0.144072234580991
-67.342,-32.689,5.6,11.000684462696784,5.2,0.144072234580991
-67.431,-20.791,5.2,11.000684462696784,5.2,0.144072234580991
-68.518,-20.819,5.3,11.000684462696784,5.2,0.144072234580991
-66.493,-21.403,5.2,11.000684462696784,5.2,0.144072234580991
-71.07,-29.81,5.4,11.000684462696784,5.2,0.144072234580991
-68.667,-24.44,5.7,11.000684462696784,5.2,0.144072234580991
-68.339,-22.046,5.5,11.000684462696784,5.2,0.144072234580991
-66.31,-28.73,5.3,11.000684462696784,5.2,0.144072234580991
-68.772,-19.839,5.3,11.000684462696784,5.2,0.144072234580991
-67.881,-31.88,5.4,11.000684462696784,5.2,0.144072234580991
-66.922,-22.522,5.3,11.000684462696784,5.2,0.144072234580991
-66.19,-22.92,6.9,11.000684462696784,5.2,0.144072234580991
-67.379,-21.372,5.2,11.000684462696784,5.2,0.144072234580991
-65.748,-20.632,5.2,11.000684462696784,5.2,0.144072234580991
-72.135,-17.096,5.8,11.000684462696784,5.2,0.144072234580991
-65.19,-30.95,5.4,11.000684462696784,5.2,0.144072234580991
-69.464,-19.957,5.7,11.000684462696784,5.2,0.144072234580991
-69.633,-29.49,5.4,11.000684462696784,5.2,0.144072234580991
-68.94,-21.29,5.7,11.000684462696784,5.2,0.144072234580991
-70.64,-17.25,5.2,11.000684462696784,5.2,0.144072234580991
-66.96,-28.33,5.4,11.000684462696784,5.2,0.144072234580991
-70.02,-18.96,7.0,11.000684462696784,5.2,0.144072234580991
-67.635,-22.332,5.2,11.000684462696784,5.2,0.144072234580991
-68.85,-22.11,5.5,11.000684462696784,5.2,0.144072234580991
-71.02,-31.67,5.2,11.000684462696784,5.2,0.144072234580991
-69.25,-24.36,5.6,11.000684462696784,5.2,0.144072234580991
-68.148,-27.396,5.3,11.000684462696784,5.2,0.144072234580991
-69.48,-18.17,5.9,11.000684462696784,5.2,0.144072234580991
-68.06,-22.88,5.6,11.000684462696784,5.2,0.144072234580991
-69.29,-21.663,5.3,11.000684462696784,5.2,0.144072234580991
-68.871,-20.381,5.5,11.000684462696784,5.2,0.144072234580991
