lon,lat,vs30
-70.964491824,-33.972479032,856.348366427442
-70.964491824,-34.072479032,841.4717146768086
-70.964491824,-34.172479032,791.4795756510636
-70.864491824,-32.972479032,499.5995632787114
-70.864491824,-33.072479032,579.0714088211979
-70.864491824,-33.172479032,518.0376968592935
-70.864491824,-33.272479032,599.9511273968947
-70.864491824,-33.372479032,260.24846978879333
-70.864491824,-33.472479032,521.0452281574138
-70.864491824,-33.572479032,277.4752791304825
-70.864491824,-33.672479032,319.61064921571636
-70.864491824,-33.772479032,285.7071148925003
-70.864491824,-33.872479032,276.47737861928954
-70.864491824,-33.972479032,899.9999999999999
-70.864491824,-34.072479032,797.9875835519364
-70.864491824,-34.172479032,821.9350118241645
-70.764491824,-32.972479032,676.0530023111892
-70.764491824,-33.072479032,379.7364208984186
-70.764491824,-33.172479032,722.5065381937105
-70.764491824,-33.272479032,246.95099885656245
-70.764491824,-33.372479032,223.74615422936404
-70.764491824,-33.472479032,236.2240925020742
-70.764491824,-33.572479032,421.4194056890186
-70.764491824,-33.672479032,303.94459835595967
-70.764491824,-33.772479032,302.8904209959105
-70.764491824,-33.872479032,530.8457287151975
-70.764491824,-33.972479032,860.6770350021561
-70.764491824,-34.072479032,227.0201906358228
-70.664491824,-32.972479032,762.1047246827659
-70.664491824,-33.072479032,627.1821192667354
-70.664491824,-33.172479032,440.57845580862136
-70.664491824,-33.272479032,337.57805682469234
-70.664491824,-33.372479032,281.8664425679219
-70.664491824,-33.472479032,284.9056463712037
-70.664491824,-33.572479032,307.04021791990584
-70.664491824,-33.672479032,636.221690264632
-70.664491824,-33.772479032,342.9527293064576
-70.664491824,-33.872479032,332.6258908896258
-70.664491824,-33.972479032,354.3771499628747
-70.564491824,-32.972479032,886.2735443979681
-70.564491824,-33.072479032,899.9999999999998
-70.564491824,-33.172479032,899.994746546375
-70.564491824,-33.272479032,608.3595541850583
-70.564491824,-33.372479032,688.246645828705
-70.564491824,-33.472479032,367.89383829767706
-70.564491824,-33.572479032,335.2218151809458
-70.564491824,-33.672479032,268.40484045579353
-70.564491824,-33.772479032,747.1577889546007
-70.564491824,-33.872479032,891.2048453303889
-70.464491824,-32.972479032,900.0
-70.464491824,-33.072479032,685.1003348290301
-70.464491824,-33.172479032,851.4174692053924
-70.464491824,-33.272479032,900.0
-70.464491824,-33.372479032,718.9328784792941
-70.464491824,-33.472479032,878.8401658519994
-70.464491824,-33.572479032,899.9999999999999
-70.464491824,-33.672479032,854.4298320508518
-70.464491824,-33.772479032,865.8006349235783
-70.464491824,-33.872479032,795.9107356673234
-70.364491824,-33.072479032,899.9999999999999
-70.364491824,-33.172479032,861.2154867246866
-70.364491824,-33.272479032,899.9999999999999
-70.364491824,-33.372479032,899.9999999999999
-70.364491824,-33.472479032,609.7868263394892
-70.364491824,-33.572479032,850.2458418943567
-70.364491824,-33.672479032,900.0
-70.364491824,-33.772479032,851.9953091631525
-70.364491824,-33.872479032,811.5966433739327
-70.364491824,-33.972479032,899.9999999999999
-70.364491824,-34.072479032,895.0774430940731
