X,Y,ID,COMPAÑIA_,FIL_POLIZA,POLIZA_ID,pol_item,pol_item_e,POLIZA_NRO,POLIZA_ITE,CONTRATANT,CONTRATA_1,PLAN_CODIG,COM_OFICIN,MONEDA_ORI,POL_MONTO_,FCH_EMISIO,FCH_INI_VI,FCH_FIN_VI,VENTA_AÑO,NOMBRE_ASE,calle_nro,depto_bloc,villa,cod_comuna,nombre_com,cod_provin,nombre_pro,cod_region,nombre_reg,MATERIALES,DESTINO,AÑO CONST,UBICACIÓN,Longitud,Latitud,Hazard1,Hazard2,Hazard3,Hazard4,Hazard5,Hazard6,Hazard7
-73.30074,-39.845364,1052447,Renta Nacional Generales,1,1368364-1-0,1368364-1,1368364-1-0,1368364,1,53303319,CONDOMINIO RIVERAS DEL ESTANCILLA,R100,PROVIDENCIA,"U,F,",29840,11/6/2023,10/31/2023,10/31/2024,2023,CONDOMINIO RIVERAS DEL ESTANCILLA,RUTA T 350 VALDIVIA A NIEBLA,"4151",,222,VALDIVIA,33,VALDIVIA,14,REGION DE LOS RIOS,"{ACERO,ALBANILERIA,""HORMIGON ARMADO"",MADERA,""PERFILES METALICOS""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,HABITACION,""HOTEL MOTEL"",INDUSTRIA,""OTROS NO CONSIDERADOS""}",2022,{URBANA},-73.300740000000005,-39.845363999999996,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510
-73.30074,-39.845364,1249979,Renta Nacional Generales,1,1467096-1-0,1467096-1,1467096-1-0,1467096,1,53303319,CONDOMINIO RIVERAS DEL ESTANCILLA,R100,VALDIVIA,"U,F,",29849,10/24/2024,10/31/2024,10/31/2025,2024,CONDOMINIO RIVERAS DEL ESTANCILLA,RUTA T 350 VALDIVIA A NIEBLA,"4151",,222,VALDIVIA,33,VALDIVIA,14,REGION DE LOS RIOS,"{ACERO,ALBANILERIA,""HORMIGON ARMADO"",MADERA,""PERFILES METALICOS""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,HABITACION,""HOTEL MOTEL"",INDUSTRIA,""OTROS NO CONSIDERADOS""}",2022,{URBANA},-73.300740000000005,-39.845363999999996,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510
-72.61835,-38.73912,1199165,Renta Nacional Generales,1,1435676-1-0,1435676-1,1435676-1-0,1435676,1,65208958,COMUNIDAD EDIFICIO K-BUSINESS CENTER,R100,TEMUCO,"U,F,",114000,7/2/2024,6/28/2024,6/28/2025,2024,COMUNIDAD EDIFICIO K-BUSINESS CENTER,HOCHSTETTER 1002,,,203,TEMUCO,32,CAUTIN,9,REGION DE LA ARAUCANIA,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,OFICINA}",2022,{URBANA},-72.618350000000007,-38.739120000000000,0.532802045345306,0.532802045345306,0.532802045345306,0.532802045345306,0.532802045345306,0.532802045345306,0.532802045345306
-73.130194,-36.858513,1167423,Renta Nacional Generales,1,1419250-1-0,1419250-1,1419250-1-0,1419250,1,65208302,CONDOMINIO LOS AVELLANOS,R100,CONCEPCION,"U,F,",19000,5/6/2024,5/11/2024,5/11/2025,2024,CONDOMINIO LOS AVELLANOS,DOS PONIENTE 180 SECTOR LOS,BALTROS,,342,SAN PEDRO DE LA PAZ,29,CONCEPCION,8,REGION DEL BIO-BIO,{ALBANILERIA},{HABITACION},2022,{URBANA},-73.130194000000003,-36.858513000000002,0.447644323110580,0.447644323110580,0.447644323110580,0.447644323110580,0.447644323110580,0.447644323110580,0.447644323110580
-73.130194,-36.858513,1168138,Renta Nacional Generales,1,1419747-1-0,1419747-1,1419747-1-0,1419747,1,65208302,CONDOMINIO LOS AVELLANOS,R100,CONCEPCION,"U,F,",19000,5/7/2024,5/11/2024,5/11/2025,2024,CONDOMINIO LOS AVELLANOS,DOS PONIENTE 180 SECTOR LOS,BALTROS,,342,SAN PEDRO DE LA PAZ,29,CONCEPCION,8,REGION DEL BIO-BIO,{ALBANILERIA},{HABITACION},2022,{URBANA},-73.130194000000003,-36.858513000000002,0.447644323110580,0.447644323110580,0.447644323110580,0.447644323110580,0.447644323110580,0.447644323110580,0.447644323110580
-73.051707,-36.848509,1138702,Renta Nacional Generales,1,1407962-1-0,1407962-1,1407962-1-0,1407962,1,65207896,CONDOMINIO EDIFICIO TERRAZAS,R100,PROVIDENCIA,"U,F,",151000,3/29/2024,4/29/2024,4/29/2025,2024,CONDOMINIO EDIFICIO TERRAZAS,PEDRO DE VALDIVIA 1248,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{ACERO,""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-73.051706999999993,-36.848509000000000,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.050204,-36.832734,1109431,Renta Nacional Generales,1,1395720-1-0,1395720-1,1395720-1-0,1395720,1,65209231,CONDOMINIO EDIFICIO LIN 40,R100,CONCEPCION,"U,F,",42000,2/19/2024,2/17/2024,2/17/2025,2024,CONDOMINIO EDIFICIO LIN 40,"LINCOYAN NRO, 40",,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-73.050203999999994,-36.832734000000002,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.050204,-36.832734,1189586,Renta Nacional Generales,1,1432421-1-0,1432421-1,1432421-1-0,1432421,1,65209231,CONDOMINIO EDIFICIO LIN 40,R100,CONCEPCION,"U,F,",35000,6/19/2024,6/13/2024,6/13/2025,2024,CONDOMINIO EDIFICIO LIN 40,LINCOYAN 40,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-73.050203999999994,-36.832734000000002,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-70.715945,-33.737189,1178138,Renta Nacional Generales,1,1426476-1-0,1426476-1,1426476-1-0,1426476,1,53330351,COMUNIDAD LOS ALMENDROS DE BUIN,R100,RANCAGUA,"U,F,",7000,5/29/2024,5/24/2024,5/24/2025,2024,COMUNIDAD LOS ALMENDROS DE BUIN,CAMINO EL ARPA # 1530,,,324,BUIN,49,MAIPO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}",{HABITACION},2022,{URBANA},-70.715945000000005,-33.737189000000001,0.491062730550766,0.491062730550766,0.491062730550766,0.491062730550766,0.491062730550766,0.491062730550766,0.491062730550766
-70.5706329345703,-33.542854309082,1203090,Renta Nacional Generales,1,1438376-1-0,1438376-1,1438376-1-0,1438376,1,65192577,CONDOMINIO PLAZA LA FLORIDA TORRE A Y B,R100,APOQUINDO,"U,F,",347331,7/10/2024,7/27/2024,7/27/2025,2024,CONDOMINIO PLAZA LA FLORIDA TORRE A Y B,"AV, LA FLORIDA N,9423 TORRE A",,,298,LA FLORIDA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.570632934570312,-33.542854309082031,0.490537941455841,0.490537941455841,0.490537941455841,0.490537941455841,0.490537941455841,0.490537941455841,0.490537941455841
-70.663539,-33.5134,1064066,Renta Nacional Generales,1,1373348-1-0,1373348-1,1373348-1-0,1373348,1,65203653,EDIFICIO LO OVALLE TORRE A,R100,LA FLORIDA,"U,F,",146156,11/27/2023,12/14/2023,12/14/2024,2023,EDIFICIO LO OVALLE TORRE A,"AVENIDA LO OVALLE NRO, 0330",,,304,LA CISTERNA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.663539000000000,-33.513399999999997,0.490897893905640,0.490897893905640,0.490897893905640,0.490897893905640,0.490897893905640,0.490897893905640,0.490897893905640
-70.663539,-33.5134,1064067,Renta Nacional Generales,1,1373349-1-0,1373349-1,1373349-1-0,1373349,1,65203653,EDIFICIO LO OVALLE TORRE A,R100,LA FLORIDA,"U,F,",141046,11/27/2023,12/14/2023,12/14/2024,2023,EDIFICIO LO OVALLE TORRE A,"AVENIDA LO OVALLE NRO, 0330",,,304,LA CISTERNA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.663539000000000,-33.513399999999997,0.490897893905640,0.490897893905640,0.490897893905640,0.490897893905640,0.490897893905640,0.490897893905640,0.490897893905640
-70.6419067382812,-33.490535736084,1120685,Renta Nacional Generales,1,1401175-1-0,1401175-1,1401175-1-0,1401175,1,53336616,CONDOMINIO PLAZA SAN MIGUEL,R100,PROVIDENCIA,"U,F,",128862,3/11/2024,3/6/2024,3/6/2025,2024,CONDOMINIO PLAZA SAN MIGUEL,CURINANCA 715,,,303,SAN MIGUEL,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.641906738281250,-33.490535736083984,0.485689759254456,0.485689759254456,0.485689759254456,0.485689759254456,0.485689759254456,0.485689759254456,0.485689759254456
-70.575065612793,-33.461540222168,1161938,Renta Nacional Generales,1,1416303-1-0,1416303-1,1416303-1-0,1416303,1,65206139,COMUNIDAD EDIFICIO WHITE LIFE,R100,LA FLORIDA,"U,F,",95000,4/25/2024,4/18/2024,4/18/2025,2024,COMUNIDAD EDIFICIO WHITE LIFE,PEDRO RICO 5479,,,294,NUNOA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.575065612792969,-33.461540222167969,0.487493693828583,0.487493693828583,0.487493693828583,0.487493693828583,0.487493693828583,0.487493693828583,0.487493693828583
-70.6154801,-33.4388969,1129654,Renta Nacional Generales,1,1403011-1-0,1403011-1,1403011-1-0,1403011,1,53335684,COMUNIDAD EDIFICIO MANUEL MONTT,R100,VINA DEL MAR,"U,F,",45000,3/18/2024,3/15/2024,3/15/2025,2024,COMUNIDAD EDIFICIO MANUEL MONTT,"AV,MANUEL MONTT 1204 - AV,FCO,",BILBAO 1344,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.615480099999999,-33.438896900000003,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.567595,-33.430369,1012084,Renta Nacional Generales,1,1350549-1-0,1350549-1,1350549-1-0,1350549,1,53336463,COMUNIDAD EDIFICIO VICTOR RAE,R100,PROVIDENCIA,"U,F,",121358,8/25/2023,8/19/2023,8/19/2024,2023,COMUNIDAD EDIFICIO VICTOR RAE,"CALLE VICTOR RAE NRO,5577",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.567594999999997,-33.430368999999999,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.567595,-33.430369,1210284,Renta Nacional Generales,1,1442858-1-0,1442858-1,1442858-1-0,1442858,1,53336463,COMUNIDAD EDIFICIO VICTOR RAE,R100,PROVIDENCIA,"U,F,",121358,7/29/2024,8/19/2024,8/19/2025,2024,COMUNIDAD EDIFICIO VICTOR RAE,"CALLE VICTOR RAE NRO,5577",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.567594999999997,-33.430368999999999,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.57721,-33.42972,1003419,Renta Nacional Generales,1,1346060-1-0,1346060-1,1346060-1-0,1346060,1,76319977,INMOBILIARIA LATADIA SPA,R100,VINA DEL MAR,"U,F,",128050,8/17/2023,8/30/2023,8/30/2024,2023,BANCO ITAU CHILE,LATADIA 4277,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.577209999999994,-33.429720000000003,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.57721,-33.42972,1215627,Renta Nacional Generales,1,1445777-1-0,1445777-1,1445777-1-0,1445777,1,76319977,INMOBILIARIA LATADIA SPA,R100,VINA DEL MAR,"U,F,",128050,8/8/2024,8/30/2024,8/30/2025,2024,BANCO ITAU CORPBANCA,LATADIA 4277,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.577209999999994,-33.429720000000003,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5904388427734,-33.3974494934082,1198451,Renta Nacional Generales,1,1435273-1-0,1435273-1,1435273-1-0,1435273,1,56076830,CONDOMINIO ESPOZ 4250,R100,PROVIDENCIA,"U,F,",120000,6/29/2024,7/19/2024,7/19/2025,2024,CONDOMINIO ESPOZ 4250,ESPOZ 4250,,,291,VITACURA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.590438842773438,-33.397449493408203,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.64579503,-33.31688209,1166964,Renta Nacional Generales,1,1418882-1-0,1418882-1,1418882-1-0,1418882,1,53331601,CONDOMINIO PORTAL LOS MAITENES,R100,PROVIDENCIA,"U,F,",10200,5/6/2024,5/1/2024,5/1/2025,2024,CONDOMINIO PORTAL LOS MAITENES,LOS MAITENES 15800,,,317,COLINA,47,CHACABUCO,13,REGION METROPOLITANA DE SANTIAGO,{ALBANILERIA},{HABITACION},2022,{URBANA},-70.645795030000002,-33.316882090000000,0.492524266242981,0.492524266242981,0.492524266242981,0.492524266242981,0.492524266242981,0.492524266242981,0.492524266242981
-71.366483,-33.03868,1218023,Renta Nacional Generales,1,1447186-1-0,1447186-1,1447186-1-0,1447186,1,53335980,EDIFICIO ROMA,R100,VINA DEL MAR,"U,F,",94101,8/13/2024,8/11/2024,8/11/2025,2024,EDIFICIO ROMA,"AV, IGNACIO CARRERA PINTO 376",,,71,VILLA ALEMANA,17,VALPARAISO,5,REGION DE VALPARAISO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION}",2022,{URBANA},-71.366483000000002,-33.038679999999999,0.512014567852020,0.512014567852020,0.512014567852020,0.512014567852020,0.512014567852020,0.512014567852020,0.512014567852020
-71.359004,-33.036489,1215632,Renta Nacional Generales,1,1445779-1-0,1445779-1,1445779-1-0,1445779,1,65098775,CONDOMINIO BOSQUES DEL NORTE,R100,VINA DEL MAR,"U,F,",10000,8/8/2024,8/12/2024,8/12/2025,2024,CONDOMINIO BOSQUES DEL NORTE,VALDIVIA,"501",,71,VILLA ALEMANA,17,VALPARAISO,5,REGION DE VALPARAISO,{ALBANILERIA},{HABITACION},2022,{URBANA},-71.359003999999999,-33.036489000000003,0.517070770263672,0.517070770263672,0.517070770263672,0.517070770263672,0.517070770263672,0.517070770263672,0.517070770263672
-71.26428456,-33.00039455,1045661,Renta Nacional Generales,1,1365557-1-0,1365557-1,1365557-1-0,1365557,1,65210987,CONDOMINIO LOMAS DE LIMACHE,R100,SANTIAGO CENTRO,"U,F,",120000,10/24/2023,10/19/2023,10/19/2024,2023,CONDOMINIO LOMAS DE LIMACHE,ECHAURREN 97,,,64,LIMACHE,16,QUILLOTA,5,REGION DE VALPARAISO,"{""HORMIGON ARMADO""}","{COMERCIO,HABITACION}",2022,{URBANA},-71.264284559999993,-33.000394550000003,0.521219074726105,0.521219074726105,0.521219074726105,0.521219074726105,0.521219074726105,0.521219074726105,0.521219074726105
-71.336279914324,-29.963810419392,1003114,Renta Nacional Generales,1,1345869-1-0,1345869-1,1345869-1-0,1345869,1,65208083,EDIFICIO VERNE,R100,CONCEPCION,"U,F,",150000,8/8/2023,8/9/2023,8/9/2024,2023,EDIFICIO VERNE,VIDELA 810,,,31,COQUIMBO,10,ELQUI,4,REGION DE COQUIMBO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION,OFICINA}",2022,{URBANA},-71.336279914323995,-29.963810419392001,0.641119241714478,0.641119241714478,0.641119241714478,0.641119241714478,0.641119241714478,0.641119241714478,0.641119241714478
-71.2749544482212,-29.9279283668082,1179532,Renta Nacional Generales,1,1427042-1-0,1427042-1,1427042-1-0,1427042,1,53325747,CONDOMINIO REINOS FRANCOS,R100,SANTIAGO CENTRO,"U,F,",121169,5/30/2024,6/1/2024,6/1/2025,2024,CONDOMINIO REINOS FRANCOS,"AV, CUATRO ESQUINAS 98",,,29,LA SERENA,10,ELQUI,4,REGION DE COQUIMBO,"{""HORMIGON ARMADO""}",{HABITACION},2022,{URBANA},-71.274954448221195,-29.927928366808199,0.633139789104462,0.633139789104462,0.633139789104462,0.633139789104462,0.633139789104462,0.633139789104462,0.633139789104462
-71.2557725172224,-29.9112118318121,1162043,Renta Nacional Generales,1,1416365-1-0,1416365-1,1416365-1-0,1416365,1,65208078,EDIFICIO SOHO SERENA,R100,LA SERENA,"U,F,",82700,4/25/2024,4/18/2024,4/18/2025,2024,EDIFICIO SOHO SERENA,"AVDA, EL SANTO 1240",,,29,LA SERENA,10,ELQUI,4,REGION DE COQUIMBO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,""HOTEL MOTEL"",OFICINA}",2022,{URBANA},-71.255772517222397,-29.911211831812100,0.624746024608612,0.624746024608612,0.624746024608612,0.624746024608612,0.624746024608612,0.624746024608612,0.624746024608612
-70.3998718261719,-23.6546154022217,1145010,Renta Nacional Generales,1,1411942-1-0,1411942-1,1411942-1-0,1411942,1,53337171,EDIFICIO SANTOS OSSA,R100,LA SERENA,"U,F,",170500,4/10/2024,3/22/2024,3/22/2025,2024,EDIFICIO SANTOS OSSA,COPIAPO 801,,,16,ANTOFAGASTA,6,ANTOFAGASTA,2,REGION DE ANTOFAGASTA,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2022,{URBANA},-70.399871826171875,-23.654615402221680,0.648202419281006,0.648202419281006,0.648202419281006,0.648202419281006,0.648202419281006,0.648202419281006,0.648202419281006
-70.0918579101562,-20.2732677459717,1107225,Renta Nacional Generales,1,1394490-1-0,1394490-1,1394490-1-0,1394490,1,65423820,CONDOMINIO OASIS DE ALTO MOLLE,R100,IQUIQUE,"U,F,",5500,2/13/2024,2/9/2024,2/9/2025,2024,CONDOMINIO OASIS DE ALTO MOLLE,"AV, LAS PARCELAS 4014",ALTO HOSPICIO,,5,IQUIQUE,3,IQUIQUE,1,REGION DE TARAPACA,{ALBANILERIA},{HABITACION},2022,{URBANA},-70.091857910156250,-20.273267745971680,0.652371644973755,0.652371644973755,0.652371644973755,0.652371644973755,0.652371644973755,0.652371644973755,0.652371644973755
-73.268557,-39.833794,1205401,Renta Nacional Generales,1,1439861-1-0,1439861-1,1439861-1-0,1439861,1,53324985,CONDOMINIO TOROBAYO,R100,VALDIVIA,"U,F,",18000,7/17/2024,7/14/2024,7/14/2025,2024,CONDOMINIO TOROBAYO,"LOS SILOS DE NRO, 151",,,222,VALDIVIA,33,VALDIVIA,14,REGION DE LOS RIOS,{ALBANILERIA},{HABITACION},2021,{URBANA},-73.268557000000001,-39.833793999999997,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510,0.493922322988510
-72.0797882080078,-39.3369941711426,1096886,Renta Nacional Generales,1,1389542-1-0,1389542-1,1389542-1-0,1389542,1,53318027,COMUNIDAD EDIFICIO E UNO VILLARRICA,R100,APOQUINDO,"U,F,",70000,1/24/2024,1/24/2024,1/24/2025,2024,COMUNIDAD EDIFICIO E UNO VILLARRICA,CAMINO VILLARRICA-PUCON KM5,,,211,VILLARRICA,32,CAUTIN,9,REGION DE LA ARAUCANIA,"{ALBANILERIA,""HORMIGON ARMADO"",MADERA}","{""BODEGA Y ALMACENAJE"",HABITACION,""HOTEL MOTEL""}",2021,{URBANA},-72.079788208007812,-39.336994171142578,0.519610881805420,0.519610881805420,0.519610881805420,0.519610881805420,0.519610881805420,0.519610881805420,0.519610881805420
-71.9748209,-39.268183,1186992,Renta Nacional Generales,1,1430840-1-0,1430840-1,1430840-1-0,1430840,1,65203318,EDIFICIO PLAYA PUCON,R100,TEMUCO,"U,F,",85000,6/13/2024,6/11/2024,6/11/2025,2024,EDIFICIO PLAYA PUCON,RAMON QUEZADA 480,,,210,PUCON,32,CAUTIN,9,REGION DE LA ARAUCANIA,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2021,{URBANA},-71.974820899999997,-39.268183000000001,0.593107342720032,0.593107342720032,0.593107342720032,0.593107342720032,0.593107342720032,0.593107342720032,0.593107342720032
-72.611704,-38.740219,1161147,Renta Nacional Generales,1,1415955-1-0,1415955-1,1415955-1-0,1415955,1,53336919,"COMUNIDAD EDIFICIO ESPACIO ZURICH,",R100,TEMUCO,"U,F,",158285,4/24/2024,4/20/2024,4/20/2025,2024,"COMUNIDAD EDIFICIO ESPACIO ZURICH,","OHIGGINS 0641, SAN ERNESTO 990",,,203,TEMUCO,32,CAUTIN,9,REGION DE LA ARAUCANIA,"{""HORMIGON ARMADO""}","{COMERCIO,OFICINA}",2021,{URBANA},-72.611704000000003,-38.740219000000003,0.532802045345306,0.532802045345306,0.532802045345306,0.532802045345306,0.532802045345306,0.532802045345306,0.532802045345306
-73.117657,-36.847024,1198922,Renta Nacional Generales,1,1435543-1-0,1435543-1,1435543-1-0,1435543,1,65018078,CONDOMINIO LOS MANIOS,R100,CONCEPCION,"U,F,",5500,7/1/2024,7/5/2024,7/5/2025,2024,CONDOMINIO LOS MANIOS,AVDA LAGUNA GRANDE 950,,,342,SAN PEDRO DE LA PAZ,29,CONCEPCION,8,REGION DEL BIO-BIO,{ALBANILERIA},{HABITACION},2021,{URBANA},-73.117656999999994,-36.847023999999998,0.446936517953873,0.446936517953873,0.446936517953873,0.446936517953873,0.446936517953873,0.446936517953873,0.446936517953873
-73.0371170043945,-36.8197593688965,1089990,Renta Nacional Generales,1,1386822-1-0,1386822-1,1386822-1-0,1386822,1,65200483,CONDOMINIO EDIFICIO ANTUCO,R100,CONCEPCION,"U,F,",55000,1/15/2024,1/5/2024,1/5/2025,2024,CONDOMINIO EDIFICIO ANTUCO,FREIRE 1780,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION,OFICINA}",2021,{URBANA},-73.037117004394531,-36.819759368896491,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.07940027,-36.81695207,1070718,Renta Nacional Generales,1,1376778-1-0,1376778-1,1376778-1-0,1376778,1,65172862,CONDOMINIO MIRADOR DEL BIO BIO,R100,CONCEPCION,"U,F,",115200,12/11/2023,12/3/2023,12/3/2024,2023,CONDOMINIO MIRADOR DEL BIO BIO,MIRAFLORES 820,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION}",2021,{URBANA},-73.079400269999994,-36.816952069999999,0.462383866310120,0.462383866310120,0.462383866310120,0.462383866310120,0.462383866310120,0.462383866310120,0.462383866310120
-73.04781146,-36.81259266,1133615,Renta Nacional Generales,1,1405518-1-0,1405518-1,1405518-1-0,1405518,1,53335711,COMUNIDAD EDIFICIO BANDERA,R100,PROVIDENCIA,"U,F,",110000,3/25/2024,3/23/2024,3/23/2025,2024,COMUNIDAD EDIFICIO BANDERA,BANDERA 1377,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{ESTACIONAMIENTO,HABITACION}",2021,{URBANA},-73.047811460000005,-36.812592660000000,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.04767,-36.81159,1036938,Renta Nacional Generales,1,1361542-1-0,1361542-1,1361542-1-0,1361542,1,53335294,EDIFICIO MACKENA,R100,TEMUCO,"U,F,",92000,10/6/2023,10/3/2023,10/3/2024,2023,EDIFICIO MACKENA,AV VICUNA MACKENA 1480,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2021,{URBANA},-73.047669999999997,-36.811590000000002,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.04767,-36.81159,1238351,Renta Nacional Generales,1,1459489-1-0,1459489-1,1459489-1-0,1459489,1,53335294,EDIFICIO MACKENA,R100,TEMUCO,"U,F,",92000,9/27/2024,10/3/2024,10/3/2025,2024,EDIFICIO MACKENA,AV VICUNA MACKENA 1480,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2021,{URBANA},-73.047669999999997,-36.811590000000002,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-70.53246307,-33.5633316,1239557,Renta Nacional Generales,1,1460256-1-0,1460256-1,1460256-1-0,1460256,1,53335729,CONDOMINIO SAN FERNANDO,R100,LA FLORIDA,"U,F,",80000,9/30/2024,9/27/2024,9/27/2025,2024,CONDOMINIO SAN FERNANDO,"AVDA, LOS VINEDOS NRO, 06412",,,320,PUENTE ALTO,48,CORDILLERA,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2021,{URBANA},-70.532463070000006,-33.563331599999998,0.495477974414825,0.495477974414825,0.495477974414825,0.495477974414825,0.495477974414825,0.495477974414825,0.495477974414825
