lon,lat
-7.389612493301780205e+01,-4.450810771393742016e+01
-7.396433380238862298e+01,-4.456854289441313455e+01
-7.403282980228145504e+01,-4.462954828915433581e+01
-7.410192973961720497e+01,-4.469061974659020109e+01
-7.417212530633364054e+01,-4.475112274340712304e+01
-7.424398313159503004e+01,-4.481038889163568939e+01
-7.431805133985916711e+01,-4.486781059823587015e+01
-7.439477297375067621e+01,-4.492291565875736836e+01
-7.447442697809830747e+01,-4.497541238840922517e+01
-7.455709388278160077e+01,-4.502519989917581000e+01
-7.464265099033229944e+01,-4.507234225062485677e+01
-7.473078583398124408e+01,-4.511701309271730054e+01
-7.482102080595268490e+01,-4.515942002819524248e+01
-7.491274600977153852e+01,-4.519971897254788473e+01
-7.500523788413732973e+01,-4.523793403406130409e+01
-7.509767297937042940e+01,-4.527389134658028524e+01
-7.518913471024360717e+01,-4.530717421532610700e+01
-7.527861153650134440e+01,-4.533711120505680015e+01
-7.536500084014267031e+01,-4.536279892285127602e+01
-7.544713174264107636e+01,-4.538315467793569979e+01
-7.552380813946560068e+01,-4.539700348975487998e+01
-7.559387603068446992e+01,-4.540318658071701918e+01
-7.565631087911775410e+01,-4.540067814736643470e+01
-7.571031226928427316e+01,-4.538869647128037599e+01
-7.575539254596294825e+01,-4.536679107223876883e+01
-7.579143197022155221e+01,-4.533489427903544566e+01
-7.581870167060407084e+01,-4.529332586014231765e+01
-7.583783360315887023e+01,-4.524275427534070104e+01
-7.584975279001470483e+01,-4.518412002073497291e+01
-7.585557474075859830e+01,-4.511853754588857157e+01
-7.585648880540961159e+01,-4.504719202501129871e+01
-7.585364780885970504e+01,-4.497124405200573705e+01
-7.584807624744104260e+01,-4.489175818799484574e+01
-7.584060512890107475e+01,-4.480965939880601923e+01
-7.583184498229941539e+01,-4.472571260317690189e+01
-7.582218988129464776e+01,-4.464052296839366107e+01
-7.581184723113973689e+01,-4.455455245338959003e+01
-7.580088347500766588e+01,-4.446814102076960751e+01
-7.578927569939963860e+01,-4.438153057336391072e+01
