longitude,latitude,mag,tc_years,mc_window,weight
-69.964,-27.499,4.8,3.0006844626967832,4.7,0.16702430390726392
-72.229,-36.835,4.8,3.0006844626967832,4.7,0.16702430390726392
-70.38,-28.864,4.9,3.0006844626967832,4.7,0.16702430390726392
-70.169,-25.536,4.7,3.0006844626967832,4.7,0.16702430390726392
-69.724,-26.327,4.8,3.0006844626967832,4.7,0.16702430390726392
-71.195,-27.898,6.1,3.0006844626967832,4.7,0.16702430390726392
-69.27,-25.205,5.1,3.0006844626967832,4.7,0.16702430390726392
-71.359,-32.902,4.8,3.0006844626967832,4.7,0.16702430390726392
-71.659,-31.952,5.0,3.0006844626967832,4.7,0.16702430390726392
-65.897,-22.518,4.8,3.0006844626967832,4.7,0.16702430390726392
-72.966,-35.731,4.9,3.0006844626967832,4.7,0.16702430390726392
-70.221,-19.154,4.7,3.0006844626967832,4.7,0.16702430390726392
-71.169,-30.964,5.2,3.0006844626967832,4.7,0.16702430390726392
-70.238,-22.239,5.0,3.0006844626967832,4.7,0.16702430390726392
-70.489,-23.122,5.1,3.0006844626967832,4.7,0.16702430390726392
-71.82,-32.824,5.0,3.0006844626967832,4.7,0.16702430390726392
-72.223,-35.523,5.1,3.0006844626967832,4.7,0.16702430390726392
-71.093,-17.397,4.8,3.0006844626967832,4.7,0.16702430390726392
-72.266,-34.605,4.8,3.0006844626967832,4.7,0.16702430390726392
-70.093,-25.925,4.9,3.0006844626967832,4.7,0.16702430390726392
-69.71,-21.51,5.0,3.0006844626967832,4.7,0.16702430390726392
-70.42,-17.844,5.0,3.0006844626967832,4.7,0.16702430390726392
-72.862,-38.932,5.2,3.0006844626967832,4.7,0.16702430390726392
-70.742,-31.75,4.9,3.0006844626967832,4.7,0.16702430390726392
-71.121,-29.473,5.4,,,
-72.767,-37.27,4.9,,,
-71.859,-35.932,4.0,,,
-71.51,-31.031,4.2,,,
-70.083,-28.305,4.8,,,
-72.878,-35.576,4.5,,,
-72.583,-36.156,4.4,,,
-70.29,-19.839,4.1,,,
-71.694,-34.96,4.4,,,
-72.007,-34.311,4.3,,,
-71.901,-32.451,4.2,,,
-72.151,-34.001,4.0,,,
-71.026,-31.284,4.0,,,
-70.764,-25.375,4.0,,,
-65.951,-20.114,4.5,,,
-71.433,-33.947,4.1,,,
-71.573,-30.922,4.4,,,
-71.482,-28.984,4.9,,,
-66.448,-24.106,5.1,,,
-71.398,-32.016,4.0,,,
-69.525,-26.174,5.0,,,
-71.852,-32.689,4.8,,,
-72.0,-30.722,4.0,,,
