lon,lat,rate_MgeMcmin_per_year
-71.94,-17.826,0.013868121242552555
-71.84,-17.826,0.015534157278442156
-71.74,-17.826,0.017258460650706176
-71.64,-17.826,0.019166976970268635
-71.54,-17.826,0.02085723799685951
-71.44,-17.826,0.02234637955281873
-71.34,-17.826,0.023473123709329243
-71.24,-17.826,0.024055031563736538
-71.14,-17.826,0.024130176409936286
-71.04,-17.826,0.02384995309317077
-70.94,-17.826,0.02342167572664171
-70.84,-17.826,0.023023099592020573
-70.74,-17.826,0.022763702141768465
-70.64,-17.826,0.023007935941158478
-70.54,-17.826,0.023028741774386942
-70.44,-17.826,0.02304691525422669
-70.34,-17.826,0.023178992894530556
-70.24,-17.826,0.022854001018817453
-70.14,-17.826,0.022251573958373072
-70.04,-17.826,0.021423110924156444
-69.94,-17.826,0.02044194511003725
-69.84,-17.826,0.019397492953788353
-69.74,-17.826,0.018335316751832982
-69.64,-17.826,0.017275614811992416
-69.54,-17.826,0.016220587558860324
-69.44,-17.826,0.015180248914575869
-69.34,-17.826,0.014160477620035129
-69.24,-17.826,0.01318025945104391
-69.14,-17.826,0.01232749702999472
-69.04,-17.826,0.011433056231628413
-68.94,-17.826,0.0106077095824189
-68.84,-17.826,0.009860356792766034
-68.74,-17.826,0.009295309478774674
-68.64,-17.826,0.008738283284937457
-68.54,-17.826,0.008266228550193624
-68.44,-17.826,0.007879422940267843
-68.34,-17.826,0.007565176827867065
-68.24,-17.826,0.00731084590337951
-68.14,-17.826,0.007112341339435188
-68.04,-17.826,0.006962732992559637
-67.94,-17.826,0.006852547532196077
-67.84,-17.826,0.006772597523685478
-67.74,-17.826,0.006709022145914365
-67.64,-17.826,0.006664874660431789
-67.54,-17.826,0.006650641270350509
-67.44,-17.826,0.006654844826179263
-72.14,-17.926,0.01028291326488441
-72.04,-17.926,0.011605301776416894
-71.94,-17.926,0.01303501087548399
-71.84,-17.926,0.014552616326499375
-71.74,-17.926,0.01611208747526507
-71.64,-17.926,0.017851900243556783
-71.54,-17.926,0.019348933921258842
-71.44,-17.926,0.020650576241761143
-71.34,-17.926,0.021555605516650495
