longitude,latitude,mag,kernel_r_km
-72.202,-33.969,4.6,81.23477353743671
-70.125,-19.876,4.7,61.895960476816406
-71.905,-32.071,4.4,48.24666318239735
-71.27,-33.47,4.8,91.43849555727742
-71.078,-18.615,4.5,70.01780531769454
-70.163,-18.91,4.5,55.839335050884536
-73.47,-38.981,4.8,90.8307243123749
-74.233,-40.253,4.5,168.554322697835
-72.008,-32.792,4.9,63.33603374091108
-69.25,-21.37,5.2,59.68097670611331
-70.593,-23.126,4.6,88.97145557543
-71.391,-18.475,4.6,77.70663591007606
-71.866,-31.878,4.8,46.74745090950884
-70.247,-25.517,4.4,54.93720394362015
-65.429,-25.601,4.7,237.61505055300952
-71.544,-32.303,4.4,37.53321479988308
-72.962,-36.008,5.1,56.16764663584251
-70.241,-19.808,5.2,62.90422537265699
-70.81,-17.398,5.1,45.121789162212096
-70.474,-25.315,4.5,52.14954966426082
-73.095,-37.698,4.8,62.920791180725445
-71.497,-18.27,4.8,66.8803372325727
-69.616,-21.535,4.6,49.58816404589996
-71.735,-31.65,4.9,53.30040900820507
-69.429,-25.563,4.8,73.70987230851534
-70.717,-28.773,4.7,98.86361741066258
-71.907,-32.094,4.9,48.74693204595196
-71.72,-30.376,5.2,46.89493290142388
-73.0,-37.549,4.4,67.49423865252209
-69.623,-19.912,4.4,59.22186785788976
-71.701,-32.487,4.8,36.54247541108323
-69.65,-19.758,4.4,56.827857519048756
-70.518,-18.62,4.4,67.91847576929565
-69.926,-21.308,4.4,66.15474782027427
-69.735,-17.617,4.6,60.10041101295703
-69.788,-20.59,4.6,85.16541742818441
-71.846,-32.229,4.7,37.7091876505386
-71.769,-31.42,5.3,67.58280631401745
-71.063,-17.072,4.4,59.92068143104008
-71.008,-18.41,4.8,63.813136618161664
-71.337,-32.337,4.6,52.45726653099105
-71.828,-30.339,4.4,47.59590912921021
-72.08,-34.35,5.9,74.58871938978714
-72.948,-35.503,5.4,75.6751394032375
-71.687,-31.474,4.8,66.21087605096263
-70.578,-23.15,4.9,89.58457066903311
-71.834,-32.089,4.6,45.99255464397574
-65.985,-19.691,4.4,261.2035617880447
-70.83,-20.92,5.2,131.38945814633686
-73.488,-35.834,4.6,96.1904506326665
-69.468,-21.419,4.8,66.98556239271522
-70.67,-18.545,4.7,71.52168801969965
-70.105,-19.257,4.4,50.46047467719669
-69.353,-25.813,5.1,77.78161005668792
-73.65,-38.06,5.1,69.02194301029158
-71.681,-30.349,4.4,48.47763790132723
-71.02,-27.96,5.3,90.98100729792006
-71.49,-28.644,4.4,106.66517920135009
-70.926,-17.374,4.5,41.20705482531813
-69.82,-17.44,5.0,57.99745014211594
-69.527,-26.22,5.2,70.54199833453255
-70.923,-27.463,5.0,94.68796772189926
-71.078,-26.709,4.4,118.54960935691894
-70.611,-31.734,4.5,100.69022030616084
-69.983,-19.513,4.5,44.25393438760298
-71.133,-29.839,4.4,71.0266457784282
-71.828,-32.243,4.9,36.49218958512535
-73.525,-38.326,4.5,70.26240459727886
-71.393,-17.516,4.8,51.03400929999948
-70.932,-25.879,5.2,92.90326046591332
-70.826,-25.049,4.8,85.63505660706278
-70.677,-17.738,5.0,58.15938848768355
-70.02,-17.24,5.4,49.818597337379174
-72.405,-40.072,4.4,83.09651306356709
-69.685,-21.524,4.7,48.68019206542243
-69.77,-17.595,4.9,63.19379854762666
-70.689,-40.176,4.8,141.05877717258812
-71.807,-30.037,4.8,62.35155083966749
-70.438,-17.039,5.0,62.97238941705769
-70.999,-27.142,4.7,114.73477542025421
-70.24,-19.33,4.8,53.1512781991924
-71.111,-27.465,4.7,105.71869335562312
-72.042,-31.653,4.8,64.7944417745725
-72.733,-37.01,4.8,78.07717489868136
-73.66,-38.02,5.2,73.54816147230234
-71.433,-29.558,4.4,72.79881612853207
-71.979,-32.033,4.4,48.42457956812888
-69.686,-17.528,5.1,62.35622856433273
-71.446,-18.459,4.6,78.04864200645598
-69.492,-21.266,4.6,60.9888632080042
-71.871,-31.545,4.4,66.65819578362121
-71.319,-29.57,4.7,70.5287232611398
-65.934,-20.009,4.4,248.36298145791355
-72.416,-33.986,5.3,90.75666816733457
-72.087,-32.443,4.8,42.33675437360458
-69.825,-23.783,4.8,81.5457892641865
-71.611,-36.758,5.0,91.97331386320467
-69.855,-19.214,4.4,49.69354524772433
-70.076,-25.108,4.8,75.81852936010429
-70.488,-23.965,4.4,93.90451699486644
-70.216,-17.559,5.1,52.7476201114956
-73.463,-37.584,4.7,68.09328789199434
-71.043,-30.473,5.0,71.0266457784282
-68.836,-23.164,4.8,97.83877307997298
-72.153,-40.055,6.9,92.00712530102764
-68.0,-21.0,7.2,100.36506706560036
-72.686,-44.861,7.0,112.70934052762537
-69.107,-19.753,7.2,56.827857519048756
-69.905,-34.25,6.0,55.333258542930054
-72.026,-40.8,6.1,87.07311553106128
-68.0,-20.0,6.0,111.19492664454764
-69.958,-33.832,6.8,55.71956059007402
-74.058,-46.215,6.1,164.10621720352205
-72.889,-45.785,7.7,102.1729191504628
-67.9,-22.9,6.3,106.37352694495657
-68.0,-20.0,6.0,111.19492664454764
-72.958,-45.847,6.2,94.26272697526562
-67.613,-25.974,6.0,154.6935680703698
-69.44,-27.04,5.6,96.66488885856661
-68.283,-24.772,5.6,130.43785415680603
-68.76,-20.443,6.7,90.72748511003113
-68.478,-21.305,6.1,94.97570845046697
-68.364,-22.031,5.4,83.97254648180895
-69.627,-27.161,5.6,105.10497970506297
-69.375,-31.612,5.3,67.00842784396708
-67.624,-26.448,5.4,160.16383456800364
-69.084,-32.032,5.9,73.84328853796133
-68.858,-29.917,5.4,76.32292849042044
-68.291,-21.861,5.7,93.82014059944522
-68.482,-19.541,5.3,84.2935986965144
-70.158,-34.287,5.5,53.843868565693036
-68.387,-21.022,5.6,93.82014059944522
-69.24,-17.856,5.6,78.88112342452479
-66.845,-23.275,5.4,117.50850159658212
-69.42,-33.27,5.6,63.82279568415668
-70.713,-39.226,5.4,171.69271731812265
-68.655,-21.39,5.7,80.47976917558636
-69.76,-17.111,5.3,69.55590065658127
-68.337,-21.486,5.8,89.94002476839104
-68.546,-28.505,5.3,178.30677280798125
-68.035,-23.907,5.4,116.16175618535352
-67.8,-20.53,6.0,120.0305260485005
-72.308,-40.948,5.4,97.75131299837618
-67.544,-26.402,5.3,162.88860555785232
-69.689,-33.124,5.4,50.685840643721086
-71.411,-39.354,5.3,128.02110335863588
-70.525,-35.127,5.3,93.90660456732178
-70.145,-33.223,5.4,64.65705294864019
-70.129,-34.065,5.4,51.318756745310345
-68.991,-30.747,5.4,79.38005887546439
-68.46,-19.131,5.2,102.10295765642235
-70.0,-34.59,5.9,59.56705343939921
-69.477,-27.67,5.2,127.7882921440793
-70.209,-33.899,5.3,53.220889186040544
-71.473,-38.531,5.4,128.46858754124892
