lon,lat
-71.673,-18.026
-71.573,-18.026
-71.473,-18.026
-71.373,-18.026
-71.273,-18.026
-71.173,-18.026
-71.073,-18.026
-70.973,-18.026
-70.873,-18.026
-70.773,-18.026
-70.673,-18.026
-70.573,-18.026
-70.473,-18.026
-70.373,-18.026
-70.273,-18.026
-70.173,-18.026
-70.073,-18.026
-69.973,-18.026
-69.873,-18.026
-69.773,-18.026
-69.673,-18.026
-69.573,-18.026
-69.473,-18.026
-69.373,-18.026
-69.273,-18.026
-69.173,-18.026
-69.073,-18.026
-68.973,-18.026
-68.873,-18.026
-68.773,-18.026
-68.673,-18.026
-68.573,-18.026
-68.473,-18.026
-68.373,-18.026
-68.273,-18.026
-68.173,-18.026
-68.073,-18.026
-67.973,-18.026
-67.873,-18.026
-67.773,-18.026
-67.673,-18.026
-67.573,-18.026
-67.473,-18.026
-67.373,-18.026
-72.373,-18.126
-72.273,-18.126
-72.173,-18.126
-72.073,-18.126
-71.973,-18.126
-71.873,-18.126
-71.773,-18.126
-71.673,-18.126
-71.573,-18.126
-71.473,-18.126
-71.373,-18.126
-71.273,-18.126
-71.173,-18.126
-71.073,-18.126
-70.973,-18.126
-70.873,-18.126
-70.773,-18.126
-70.673,-18.126
-70.573,-18.126
-70.473,-18.126
-70.373,-18.126
-70.273,-18.126
-70.173,-18.126
-70.073,-18.126
-69.973,-18.126
-69.873,-18.126
-69.773,-18.126
-69.673,-18.126
-69.573,-18.126
-69.473,-18.126
-69.373,-18.126
-69.273,-18.126
-69.173,-18.126
-69.073,-18.126
-68.973,-18.126
-68.873,-18.126
-68.773,-18.126
-68.673,-18.126
-68.573,-18.126
-68.473,-18.126
-68.373,-18.126
-68.273,-18.126
-68.173,-18.126
-68.073,-18.126
-67.973,-18.126
-67.873,-18.126
-67.773,-18.126
-67.673,-18.126
-67.573,-18.126
-67.473,-18.126
-67.373,-18.126
-67.273,-18.126
-72.573,-18.226
-72.473,-18.226
-72.373,-18.226
-72.273,-18.226
-72.173,-18.226
-72.073,-18.226
-71.973,-18.226
-71.873,-18.226
-71.773,-18.226
-71.673,-18.226
-71.573,-18.226
-71.473,-18.226
-71.373,-18.226
-71.273,-18.226
-71.173,-18.226
-71.073,-18.226
-70.973,-18.226
-70.873,-18.226
-70.773,-18.226
-70.673,-18.226
-70.573,-18.226
-70.473,-18.226
-70.373,-18.226
-70.273,-18.226
-70.173,-18.226
-70.073,-18.226
-69.973,-18.226
-69.873,-18.226
-69.773,-18.226
-69.673,-18.226
-69.573,-18.226
-69.473,-18.226
-69.373,-18.226
-69.273,-18.226
-69.173,-18.226
-69.073,-18.226
-68.973,-18.226
-68.873,-18.226
-68.773,-18.226
-68.673,-18.226
-68.573,-18.226
-68.473,-18.226
-68.373,-18.226
-68.273,-18.226
-68.173,-18.226
-68.073,-18.226
-67.973,-18.226
-67.873,-18.226
-67.773,-18.226
-67.673,-18.226
-67.573,-18.226
-67.473,-18.226
-67.373,-18.226
-67.273,-18.226
-72.673,-18.326
-72.573,-18.326
-72.473,-18.326
-72.373,-18.326
-72.273,-18.326
-72.173,-18.326
-72.073,-18.326
-71.973,-18.326
-71.873,-18.326
-71.773,-18.326
-71.673,-18.326
-71.573,-18.326
-71.473,-18.326
-71.373,-18.326
-71.273,-18.326
-71.173,-18.326
-71.073,-18.326
-70.973,-18.326
-70.873,-18.326
-70.773,-18.326
-70.673,-18.326
-70.573,-18.326
-70.473,-18.326
-70.373,-18.326
-70.273,-18.326
-70.173,-18.326
-70.073,-18.326
-69.973,-18.326
-69.873,-18.326
-69.773,-18.326
-69.673,-18.326
-69.573,-18.326
-69.473,-18.326
-69.373,-18.326
-69.273,-18.326
